passage,question_number,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,translated_passage,translated_question,translated_mc_answer1,translated_mc_answer2,translated_mc_answer3,translated_mc_answer4
"Public policy and political leadership helps to ""level the playing field"" and drive the wider acceptance of renewable energy technologies. Countries such as Germany, Denmark, and Spain have led the way in implementing innovative policies which has driven most of the growth over the past decade. As of 2014, Germany has a commitment to the ""Energiewende"" transition to a sustainable energy economy, and Denmark has a commitment to 100% renewable energy by 2050. There are now 144 countries with renewable energy policy targets.",290,What year did the debate about the acceptance of renewable energy technologies begin?,Germany,2014,100%,Spain,2,"ህዝባዊ ፖሊሲን ፖለቲካዊ መሪሕነትን ""ነቲ ሜዳ ጸወታ ደረጃ"" ንምኽፋትን ንሰፊሕ ተቐባልነት ቴክኖሎጂታት ተሓዳሲ ጸዓት ንምልዕዓልን ይሕግዝ። ከም በዓል ጀርመን፡ ዴንማርክን ስጳኛን ዝኣመሰላ ሃገራት፡ ኣብ ዝሓለፈ ዓሰርተ ዓመታት ንመብዛሕትኡ ዕብየት ዝደረኾ መሃዝቲ ፖሊሲታት ኣብ ምትግባር መገዲ መሪሐን ኣለዋ። ካብ 2014 ጀሚሩ ጀርመን ናብ ዘላቒ ጸዓት ቁጠባ ንምስግጋር ""Energiewende"" ንምስግጋር ቃል ኪዳን ኣለዋ፡ ዴንማርክ ድማ ክሳብ 2050 ን100% ተሓዳሲ ጸዓት ተወፋይነት ኣለዋ።",እቲ ብዛዕባ ተቐባልነት ቴክኖሎጂታት ተሓዳሲ ጸዓት እንታይ ዓመት እዩ ጀሚሩ?,ጀርመን,2014,100% .,ስጳኛ
"Canada also permits a variety of charities (including public and private foundations). Charitable status is granted by the Canada Revenue Agency (CRA) upon application by a nonprofit; charities are allowed to issue income tax receipts to donors, must spend a certain percentage of their assets (including cash, investments and fixed assets) and file annual reports in order to maintain their charitable status. In determining whether an organization can become a charity, CRA applies a common law test to its stated objects and activities. These must be:",291,Who permits a variety of charitable organizations?,the Canada Revenue Agency,CRA,Canada,annual,2,ካናዳ ዝተፈላለዩ ትካላት ግብረ ሰናይ (መንግስታውን ውልቃውን መሰረታት ሓዊሱ) እውን ትፈቅድ። ናይ ግብረ ሰናይ ደረጃ ብኤጀንሲ እቶት ካናዳ (CRA) ብዘይመኽሰብ ኣብ ዝምልከተሉ እዋን ይወሃብ፤ ትካላት ግብረ ሰናይ ንለገስቲ ግብሪ ኣታዊታት ክህባ ይፍቀደላ፣ ካብ ንብረተን ዝተወሰነ ሚኢታዊት ከውጽኣ ኣለወን (ጥረ ገንዘብ፣ ወፍርን ቀዋሚ ንዋትን ሓዊሱ) ከምኡ’ውን ናይ ግብረ ሰናይ ደረጅአን ንምዕቃብ ዓመታዊ ፀብፃብ ከቕርባ ኣለወን። ሓደ ትካል ግብረ ሰናይ ክኸውን ይኽእል ድዩ ኣይክእልን ኣብ ምውሳን፡ CRA ንናይ ሓባር ሕጊ ፈተና ኣብቲ ዝተገልጸ ኣቕሑን ንጥፈታቱን ይትግብር። እዚኦም ክኾኑ ኣለዎም፤,መን እዮም ዝተፈላለዩ ናይ ግብረ ሰናይ ትካላት ይፈቅድ?,ትካል እቶት ካናዳ,CRA,ካናዳ,ዓመታዊ
"Congo's democratic progress was derailed in 1997 when Lissouba and Sassou started to fight for power in the civil war. As presidential elections scheduled for July 1997 approached, tensions between the Lissouba and Sassou camps mounted. On June 5, President Lissouba's government forces surrounded Sassou's compound in Brazzaville and Sassou ordered members of his private militia (known as ""Cobras"") to resist. Thus began a four-month conflict that destroyed or damaged much of Brazzaville and caused tens of thousands of civilian deaths. In early October, the Angolan socialist régime began an invasion of Congo to install Sassou in power. In mid-October, the Lissouba government fell. Soon thereafter, Sassou declared himself president.",292,Which country's democratic progress was derailed in 1997?,tens of thousands,Lissouba,mid-October,four-month,2,"ዲሞክራስያዊ ምዕባለ ኮንጎ ኣብ 1997 ሊሶባን ሳሶውን ኣብ ኲናት ሓድሕድ ስልጣን ክቃለሱ ምስ ጀመሩ ካብ መገዲ ወሪዱ። ንሓምለ 1997 መደብ ፕረዚደንታዊ ምርጫታት ኣብ ዝቐረበሉ እዋን፡ ኣብ መንጎ መዓስከራት ሊሶባን ሳስሶውን ወጥሪ ተሰቒሉ። ብ5 ሰነ፡ ሓይልታት መንግስቲ ፕረዚደንት ሊሱባ፡ ኣብ ብራዛቪል ዝርከብ ቀጽሪ ሳሶው ከቢቦም፡ ሳሱስ ድማ ንኣባላት ናይ ብሕቲ ምልሻኡ (ብ""ኮብራስ"" ዝፍለጥ) ክቃወሙ ኣዘዝዎ። በዚ ኸምዚ ድማ ንመብዛሕትኡ ብራዛቪል ዘዕነወ ወይ ዝሃሰየን ዓሰርተታት ኣሽሓት ሲቪላዊ ሞት ዘስዓበን ናይ ኣርባዕተ ወርሒ ግጭት ጀመረ። ኣብ መጀመርታ ወርሒ ጥቅምቲ፡ እቲ ኣንጎላ ሶሻሊስት ረጂም፡ ንሳሶው ኣብ ስልጣን ንምትካል፡ ኮንጎ ወራር ኮንጎ ጀመረ። ኣብ መፋርቕ ወርሒ ጥቅምቲ መንግስቲ ሊሱባ ወዲቑ። ድሕሪኡ ነዊሕ ከይጸንሐ ሳሱ ንርእሱ ፕረዚደንት ኣዊጁ።",ኣብ 1997 ካብ መገዲ ወሪዱ ዝነበረ ደሞክራስያዊ ምዕባለ ኣየነይቲ ሃገር ካብ መገዲ ወሪዱ?,ዓሰርተታት ኣሽሓት,ሊዛ,መፋርቕ ጥቅምቲ,ናይ ኣርባዕተ ወርሒ
"For nearly 2000 years, Sanskrit was the language of a cultural order that exerted influence across South Asia, Inner Asia, Southeast Asia, and to a certain extent East Asia. A significant form of post-Vedic Sanskrit is found in the Sanskrit of Indian epic poetry—the Ramayana and Mahabharata. The deviations from Pāṇini in the epics are generally considered to be on account of interference from Prakrits, or innovations, and not because they are pre-Paninian. Traditional Sanskrit scholars call such deviations ārṣa (आर्ष), meaning 'of the ṛṣis', the traditional title for the ancient authors. In some contexts, there are also more ""prakritisms"" (borrowings from common speech) than in Classical Sanskrit proper. Buddhist Hybrid Sanskrit is a literary language heavily influenced by the Middle Indo-Aryan languages, based on early Buddhist Prakrit texts which subsequently assimilated to the Classical Sanskrit standard in varying degrees.",293,What language is thought to have influenced many of the great philosophers of the world?,nearly 2000 years,romany.n.02,Sanskrit,East Asia,3,"ንኣስታት 2000 ዓመታት፡ ሳንስክሪት ኣብ መላእ ደቡብ ኤስያ፡ ውሽጣዊ ኤስያ፡ ደቡባዊ ምብራቕ ኤስያ፡ ብዝተወሰነ ደረጃ ምብራቕ ኤስያ ጽልዋ ዘሕደረ ባህላዊ ስርዓት ቋንቋ እዩ ነይሩ። ኣብ ሳንስክሪት ናይ ህንዳውያን ቅንዕና ግጥሚ - ራማያናን ማሃባሃራታን ትርጉም ዘለዎ መልክዕ ድሕሪ ቬዲክ ሳንስክሪት ይርከብ። ኣብቶም ኤፒክስ ካብ ፓኒኒ ዝመጽእ ምዝንባላት ብሓፈሻ ብሰንኪ ምትእትታው ፕራክሪትስ ወይ ምህዞታት እምበር ከም ቅድመ-ፓኒንያዊ ስለ ዝኾነ ዘይኮነስ ከም ምትእትታው ዝቑጸር እዩ። ባህላውያን ምሁራት ሳንስክሪት ከምዚ ዝኣመሰለ ምዝንባላት ārṣa (आर्ष) ይብሉ፣ ትርጉሙ ‘ናይ ṛṣis’፣ እቲ ባህላዊ ኣርእስቲ ንጥንታውያን ጸሓፍቲ። ኣብ ገለ ኵነታት፡ ካብቲ ኣብ ክላሲካል ሳንስክሪት ግቡእ ንላዕሊ ""ፕራክሪትዝም"" (ካብ ሓባራዊ ዘረባ ዝለቃሕ) ንላዕሊ እውን ኣሎ። ቡድሃዊ ሃይብሪድ ሳንስክሪት ብማእከል ቋንቋታት ኢንዶ-ኣርያውያን ብብዝሒ ዝተጸልወ ስነ-ጽሑፋዊ ቋንቋ ኮይኑ፡ ኣብ ቀዳሞት ጽሑፋት ቡድሃውያን ፕራክሪት ዝተመርኮሰ ኮይኑ ድሕሪኡ ምስቲ ክላሲካል ሳንስክሪት ደረጃ ብዝተፈላለየ ደረጃ ዝተዋሃሃደ እዩ።",ንብዙሓት ዓበይቲ ፈላስፋታት ዓለም ዝጸለወ እንታይ ቋንቋ እዩ ተባሂሉ ይሕሰብ?,ዳርጋ 2000 ዓመት .,ሮማኒ.N.02,ሳንስክሪት,ምብራቕ ኤስያ
"Eventually resulting in 17 libel writs in total, The Sun ran a series of false stories about the pop musician Elton John from 25 February 1987. They began with an invented account of the singer having sexual relationships with rent boys. The singer-songwriter was abroad on the day indicated in the story, as former Sun journalist John Blake, recently poached by the Daily Mirror, soon discovered. After further stories, in September 1987, The Sun accused John of having his Rottweiler guard dogs voice boxes surgically removed. In November, the Daily Mirror found their rival's only source for the rent boy story and he admitted it was a totally fictitious concoction created for money. The inaccurate story about his dogs, actually Alsatians, put pressure on The Sun, and John received £1 million in an out of court settlement, then the largest damages payment in British history. The Sun ran a front-page apology on 12 December 1988, under the banner headline ""SORRY, ELTON"". In May 1987 gay men were offered free one-way airline tickets to Norway to leave Britain for good: ""Fly Away Gays - And We Will Pay"" was the paper's headline. Gay Church of England clergymen were described in one headline in November 1987 as ""Pulpit poofs"".",294,What day did The Sun begin to write false stories about Elton John?,the day,Rottweiler,Britain,John,1,"ኣብ መወዳእታ ውጽኢቱ 17 ጽፍሒ ጸለመ ብድምር ዘስዓበ ሳን፡ ሳን ብዛዕባ እቲ ፖፕ ሙዚቀኛ ኤልተን ጆን ካብ 25 ለካቲት 1987 ብዛዕባ እቲ ፖፕ ሙዚቀኛ ተኸታታሊ ናይ ሓሶት ዛንታታት ኣካየደት።ብዝተማሃዘሉ ጸብጻብ ናይቲ ድምጻዊ ምስ ሬንት ቦይስ ጾታዊ ርክብ ከም ዝነበሮ ብዝተማህዘ ጸብጻብ እዩ ጀሚሩ። እቲ ደራፋይን ደረፍን ኣብቲ ኣብቲ ዛንታ ዝተጠቕሰ መዓልቲ ኣብ ወጻኢ ሃገራት እዩ ነይሩ፣ ከምቲ ኣብ ቀረባ እዋን ብደይሊ ሚርሮር ዝተሃርመ ጋዜጠኛ ሳን ብሌክ ነበር ጆን ብሌክ ከምቲ ነዊሕ ​​ከይጸንሐ ረኸበ። ድሕሪ ተወሳኺ ዛንታታት፡ ኣብ መስከረም 1987፡ ጸሓይ ንጆን ሮትዋይለር ሓለዋኡ ሓለዋ ኣኽላባቱ ብመጥባሕቲ ተኣልዩ ኢሉ ከሲሳቶ። ኣብ ወርሒ ሕዳር፡ ዘ ዳይሊ ሚርሮር ንዛንታ ሬንት ቦይ እታ እንኮ ምንጪ መቐናቕንቶም ረኺባ፡ ንገንዘብ ዝተፈጥረት ፍጹም ናይ ምናባዊት ኮንኮክሽን ምዃና ተኣሚኑ። እቲ ብዛዕባ ኣኽላባቱ ዘይቅኑዕ ዛንታ፡ ብሓቂ ኣልሳታውያን፡ ኣብ ልዕሊ ጸሓይ ጸቕጢ ገበሮ፡ ጆን ድማ ኣብ ሓደ ካብ ቤት ፍርዲ ወጻኢ ዝነበረ ምፍታሕ 1 ሚልዮን ፓውንድ ተቐቢሉ፡ ሽዑ እቲ ዝዓበየ ናይ ዕንወት ክፍሊት ኣብ ታሪኽ እንግሊዝ። ጸሓይ ብ12 ታሕሳስ 1988 ኣብ ቅድሚት ገጽ ትሕተት፣ ኣብ ትሕቲ ኣርእስቲ ባነር ""Sorry, Elton""። ኣብ ግንቦት 1987 ግብረሰዶማውያን ደቂ ተባዕትዮ ንኖርወይ ካብ ብሪጣንያ ናብ ጽቡቕ ክገድፉ ነጻ ናይ ሓደ መንገዲ ትኬት መንገዲ ኣየር ተዋሂብዎም: ""Fly Away Gays - We Will Pay"" ዝብል ኣርእስቲ ናይቲ ወረቐት ኣርእስቲ እዩ። ናይ ግብረሰዶማውያን ቤተ ክርስቲያን ዓዲ እንግሊዝ ኣቕሽሽቲ ኣብ ሓደ ኣርእስቲ ኣብ ሕዳር 1987 ""Pulpit Poofs"" ተባሂሎም ተገሊጾም።",ጸሓይ ብዛዕባ ኤልተን ጆን ናይ ሓሶት ዛንታታት ክትጽሕፍ ጀሚራ እንታይ መዓልቲ እያ ጀሚራ?,መዓልቲ,ሮትዋይለር,ብሪጣንያ,ዮሃንስ
"Hellenistic Geometers such as Archimedes (c. 287 – 212 BC), Apollonius of Perga (c. 262 – c. 190 BC), and Euclid (c. 325 – 265 BC), whose Elements became the most important textbook in mathematics until the 19th century, built upon the work of the Hellenic era Pythagoreans. Euclid developed proofs for the Pythagorean Theorem, for the infinitude of primes, and worked on the ﬁve Platonic solids. Eratosthenes used his knowledge of geometry to measure the circumference of the Earth. His calculation was remarkably accurate. He was also the first to calculate the tilt of the Earth's axis (again with remarkable accuracy). Additionally, he may have accurately calculated the distance from the Earth to the Sun and invented the leap day. Known as the ""Father of Geography "", Eratosthenes also created the first map of the world incorporating parallels and meridians, based on the available geographical knowledge of the era.",295,In what year were Hellenistic Geometers Archimedes and Apollonius of Perga born?,Apollonius of Perga,BC,first,the Pythagorean Theorem,2,"ከም ኣርኪመደስ (C. 287 – 212 ቅ.ል.ክ)፣ ኣፖሎንየስ ናይ ፐርጋ (C. 262 – C. 190 ቅ.ል.ክ)፣ ከምኡውን ዩክሊድ (C. 325 – 265 ቅ.ል.ክ.) ዝኣመሰሉ ሄለኒስታዊ ጂኦሜተራት፣ ከምኡ’ውን ኤውክሊድ (C. 325 – 265 ቅ.ል.ክ)፣ ባእታታት ክሳብ መበል 19 ክፍለ ዘመን ኣብ ሒሳብ እቲ ኣገዳሲ መምሃሪ ኣብ ሒሳብ ኮይኑ፣ ኣብ ልዕሊ ስራሕ ናይቲ ሄልኒክ ዘመን ዝተሃንጸ እዩ። ዩክሊድ ንናይ ፓይታጎራውያን ቴዎረም መርትዖታት ኣማዕቢሉ፣ ንመብሰሊታት ፕራይምስ፣ ኣብቲ ሓሙሽተ ፕላቶናዊ ደረቕ ነገራት ድማ ሰሪሑ። ኤራቶስቴነስ ብዛዕባ ጂኦሜትሪ ዘለዎ ፍልጠት ተጠቒሙ ንዙርያ ምድሪ ንምዕቃን እዩ ነይሩ። ስሌቱ ብዘደንቕ መንገዲ ቅኑዕ እዩ ነይሩ። ንሱ እውን ንመጀመርያ ግዜ ምግልባጥ ኣክሲስ ምድሪ (መመሊሱ ብዘደንቕ ልክዕነት) ዘስለመ እዩ። ብተወሳኺ ካብ ምድሪ ናብ ጸሓይ ዘሎ ርሕቀት ብትኽክል ኣስሊዑ ንመዓልቲ ዝላ ምሂዙ ክኸውን ይኽእል እዩ። ""ኣቦ ጂኦግራፊ "" ተባሂሉ ዝፍለጥ ኤራቶስቴነስ፡ ኣብቲ ዘመን ዘሎ ጂኦግራፍያዊ ፍልጠት መሰረት ብምግባር፡ ምምስሳላትን ሜሪድያንን ዘጠቓለለ ናይ መጀመርታ ካርታ ዓለም'ውን ፈጢሩ።",ኣብ ኣየናይ ዓመት እዩ ነይሩ ሄለኒስታዊ ጂኦሜተራት ኣርኪሜደስን ኣፖሎኒየስ ካብ ፐርጋ ተወሊዶም?,ኣፖሎኒየስ ናይ ፐርጋ,ቅ.ል.ክ.,መጀመርታ,እቲ ፓይታጎራውያን ቴዎረም .
"Clodius formed armed gangs that terrorised the city and eventually began to attack Pompey's followers, who in response funded counter-gangs formed by Titus Annius Milo. The political alliance of the triumvirate was crumbling. Domitius Ahenobarbus ran for the consulship in 55 BC promising to take Caesar's command from him. Eventually, the triumvirate was renewed at Lucca. Pompey and Crassus were promised the consulship in 55 BC, and Caesar's term as governor was extended for five years. Crassus led an ill-fated expedition with legions led by his son, Caesar's lieutenant, against the Kingdom of Parthia. This resulted in his defeat and death at the Battle of Carrhae. Finally, Pompey's wife, Julia, who was Caesar's daughter, died in childbirth. This event severed the last remaining bond between Pompey and Caesar.",296,Who was Clodius?,Pompey,BC,five years,Titus Annius Milo,1,ክሎድዮስ ነታ ከተማ ዘሸብሩ ዕጡቓት ጕጅለታት ፈጢሩ ኣብ መወዳእታ ድማ ንተኸታተልቲ ፖምፐይ ከጥቅዕ ጀመረ፣ ንሳቶም ድማ ብመልስታት ቲቶስ ኣኒየስ ሚሎ ዝቖሙ ጸረ-ጋንግስ ዝምወል ነበረ። ፖለቲካዊ ምሕዝነት ናይቲ ትሪዩምቪሬት ይፈርስ ነበረ። ዶሚቲየስ ኣሄኖባርቡስ ንኮንሱልሺፕ ብ55 ቅ.ል.ክ.ትእዛዚ ክትወስድ ቃል ኣትያ ኣብ 55 ቅ.ል.ክ. ኣብ መወዳእታ እቲ ትሪዩምቪሬት ኣብ ሉካ ተሓዲሱ። ፖምፐይን ክራሱስን ኣብ 55 ቅድሚ ልደተ ክርስቶስ ቆንስልነት ቃል ኣትዮም፡ ቄሳር ከም ኣመሓዳሪ ንሓሙሽተ ዓመት ከም ዝተናወሐ ቃል ኣትዮም። ክራሱስ ብወዱ ሌተናል ወዱ ዝምራሕ ሌጅዮናት ምስ ንግስነት ፓርትያ ዝምራሕ ዝነበረ ሕማቕ ዕድል ዝረኸበ ወፍሪ መሪሑ። እዚ ድማ ኣብ ውግእ ካራይ ስዕረትን ሞቱን ኮይኑ። ኣብ መወዳእታ በዓልቲ ቤት ፖምፐይ ጓል ቄሳር ዝነበረት ጁልያ ኣብ ሕርሲ ሞተት። እዚ ፍጻመ እዚ ኣብ መንጎ ፖምፐይን ቄሳርን ዝነበረ ናይ መወዳእታ ዝተረፈ ምትእስሳር ኣቋሪጹ።,ክሎድዮስ መን እዩ ነይሩ?,ፖምፐይ,ቅ.ል.ክ.,ሓሙሽተ ዓመት,ቲቶስ ኣኒየስ ሚሎ
"Towns such as Castle Cary and Frome grew around the medieval weaving industry. Street developed as a centre for the production of woollen slippers and, later, boots and shoes, with C. & J. Clark establishing its headquarters in the town. C&J Clark's shoes are no longer manufactured there as the work was transferred to lower-wage areas, such as China and Asia. Instead, in 1993, redundant factory buildings were converted to form Clarks Village, the first purpose-built factory outlet in the UK. C&J Clark also had shoe factories, at one time at Bridgwater, Minehead, Westfield and Weston super Mare to provide employment outside the main summer tourist season, but those satellite sites were closed in the late 1980s, before the main site at Street. Dr. Martens shoes were also made in Somerset, by the Northampton-based R. Griggs Group, using redundant skilled shoemakers from C&J Clark; that work has also been transferred to Asia.",297,What company established its headquarters in Frome?,Asia,C. & J. Clark,first,one,2,ከም በዓል ካስል ካሪን ፍሮምን ዝኣመሰላ ከተማታት ኣብ ዙርያ ኢንዱስትሪ ምሽፋን ማእከላይ ዘመን ዓብያ። ጎደና ከም ማእከል ምፍራይ ዉለን ስሊፐርን ድሒሩ ድማ ቡትን ጫማን ማዕቢሉ፣ C. & J. Clark ድማ ኣብታ ከተማ ዋና ቤት ጽሕፈቱ መስረተ። እቲ ስራሕ ናብ ከም ቻይናን ኤስያን ዝኣመሰለ ትሑት ደሞዝ ዘለዎ ከባቢታት ስለዝሰጋገር ጫማ ሲ ኤንድ ጀይ ክላርክ ድሕሪ ደጊም ኣይፍረድን እዩ። ኣብ ክንድኡ፡ ኣብ 1993፡ ተደራራቢ ህንጻታት ፋብሪካታት ናብቲ ኣብ ዓዲ እንግሊዝ ንፈለማ እዋን ንዕላማ ዝተሃንጸ ፋብሪካ ፋብሪካ ክላርክስ ክፈጥር ተቐይሩ። ሲ ኤንድ ጀይ ክላርክ እውን ፋብሪካታት ጫማ ነይርዎም፣ ኣብ ሓደ እዋን ኣብ ብሪድግዋተር፣ ሚነሄድ፣ ዌስትፊልድን ዌስተን ሱፐር ማረን ካብቲ ቀንዲ ናይ ሓጋይ በጻሕቲ ወቕቲ ወጻኢ ስራሕ ንምሃብ፣ እንተኾነ ግን እተን ሳተላይት ቦታታት ኣብ መወዳእታ 1980ታት ተዓጽየን፣ ቅድሚ እቲ ቀንዲ ቦታ ኣብ ጎደና። ዶክተር ማርተንስ ጫማታት እውን ኣብ ሶመርሰት፡ ብኖርዝሃምፕተን ዝመደበሩ ኣር ግሪግስ ግሩፕ፡ ካብ C&J ክላርክ ዝመጸ ተደራራቢ ክኢላታት ጫማ ዝሰርሑ ተጠቒምና፤ እቲ ስራሕ ናብ ኤስያ እውን ተሰጋጊሩ ኣሎ።,ኣየናይ ትካል እዩ ኣብ ፍሮም ዝርከብ ዋና ቤት ጽሕፈቱ መስሪቱ?,ኤስያ,ሲ & ጀይ ክላርክ,መጀመርታ,ሓደ
"A genre that greatly rose in importance was that of scientific literature. Natural history in particular became increasingly popular among the upper classes. Works of natural history include René-Antoine Ferchault de Réaumur's Histoire naturelle des insectes and Jacques Gautier d'Agoty's La Myologie complète, ou description de tous les muscles du corps humain (1746). Outside ancien régime France, natural history was an important part of medicine and industry, encompassing the fields of botany, zoology, meteorology, hydrology and mineralogy. Students in Enlightenment universities and academies were taught these subjects to prepare them for careers as diverse as medicine and theology. As shown by M D Eddy, natural history in this context was a very middle class pursuit and operated as a fertile trading zone for the interdisciplinary exchange of diverse scientific ideas.",298,When did scientific literature gain popularity?,M D Eddy,du corps humain (,1746,La Myologie,3,"ብኣገዳስነቱ ኣዝዩ ዝለዓል ቅዲ ስነ-ፍልጠታዊ ጽሑፋት እዩ ነይሩ። ብፍላይ ተፈጥሮኣዊ ታሪኽ ኣብ ላዕለዎት ደርብታት ተፈታዊ እናወሰኸ ከደ። ናይ ተፈጥሮኣዊ ታሪኽ ስራሕቲ ናይ ረነ-ኣንቶይን ፈርቻልት ደ ራያውሙር ሂስቶሪ ናተረል ደ ጣንጡን ጃክን ጋውቲየር ዲ'ኣጎቲ ላ ማይዮሎጂ complète, ou መግለጺ de Tous Les Du Corps Humain (1746) ይርከብዎም። ካብ ኣንሲየን ረጂም ፈረንሳ ወጻኢ፡ ተፈጥሮኣዊ ታሪኽ ኣገዳሲ ኣካል ሕክምናን ኢንዱስትሪን ኮይኑ፡ ዓውድታት ስነ-ዕጽዋት፡ ስነ-እንስሳታት፡ ሜትሮሎጂ፡ ሃይድሮሎጂን ማዕድናዊ ስነ-ፍልጠትን ዘጠቓለለ እዩ። ኣብ ናይ ምብራህ ዩኒቨርሲቲታትን ኣካዳሚታትን ዝርከቡ ተማሃሮ ነዞም ትምህርትታት እዚኦም ከም መድሃኒትን ቲዮሎጊያን ዝኣመሰሉ ዝተፈላለዩ ሞያታት ንኸዳልዉ ተማሂሮም እዮም። ከምቲ ብ M d eddy ዝገለጾ፡ ተፈጥሮኣዊ ታሪኽ ኣብዚ ጽሑፍ እዚ ኣዝዩ ማእከላይ ደርቢ ምድላይ ኮይኑ ከም ልሙዕ ንግዳዊ ዞባ ንናይ ዝተፈላለየ ሳይንሳዊ ሓሳባት ኣብ መንጎ ሞያታት ምልውዋጥ ከም ልሙዕ ንግዳዊ ዞባ ዝሰርሕ ነበረ።",ሳይንሳዊ ጽሑፋት መዓስ እዩ ተፈታውነት ዝረኸበ?,M d eddy .,ናይ ወዲ ሰብ ኣካላት (,1746,ስነ-ምሕደራ
"The root schism was between the Sthaviras and the Mahāsāṅghikas. The fortunate survival of accounts from both sides of the dispute reveals disparate traditions. The Sthavira group offers two quite distinct reasons for the schism. The Dipavamsa of the Theravāda says that the losing party in the Second Council dispute broke away in protest and formed the Mahasanghika. This contradicts the Mahasanghikas' own vinaya, which shows them as on the same, winning side. The Mahāsāṅghikas argued that the Sthaviras were trying to expand the vinaya and may also have challenged what they perceived were excessive claims or inhumanly high criteria for arhatship. Both parties, therefore, appealed to tradition.",299,What was the root schism between the Sthaviras and the Mahsghikas?,Second,Sthaviras,Theravāda,two,2,እቲ ሱር ዝፈጠሮ ስሚዝም ኣብ መንጎ ስታቪራን ማሃሳሳንግሂካስን እዩ ነይሩ። ካብ ክልቲኡ ወገን ናይቲ ክርክር ዝመጹ ጸብጻባት ዕድለኛታት ብህይወት ምንባር ዝተፈላለዩ ትውፊታት የቃልዕ። ጉጅለ ስታቪራ ክልተ ኣዝዮም ፍሉያት ምኽንያታት ናይቲ ስሚዝም የቕርብ። ዲፓቫምሳ ናይቲ ቴራቫዳ፡ እቲ ኣብ ካልኣይ ናይ ቤት ምኽሪ ክርክር ዝስዓር ሰልፊ ተቓውሞኡ ብምቅዋም ተበላሽዩ ማሃሳንግሂካ ከም ዝቖመ ይዛረብ። እዚ ድማ ምስቲ ናይ ማሃሳንግሂካስ ናይ ባዕሉ ቪናያ ይጋጮ፣ እዚ ድማ ከምቲ ኣብ ተመሳሳሊ፣ ዝሰዓረ ወገን ዘርኢ እዩ። ማሃሳሳንጊካስ ስታቪራስ ነቲ ቪናያ ንምስፋሕ ይጽዕሩ ከም ዝነበሩን ነቲ ዝተረድእዎ እውን ነቲ ንኣርሃትሺፕ ዝኸውን ዘይሰብኣዊ ልዑል መዐቀኒታት ምዃኑ ዝፈታተኑዎ ክኾኑ ይኽእሉ እዮም ኢሎም ይምጉቱ ነይሮም። ስለዚ ክልቲኦም ውድባት ንባህሊ ይስሕቡ ነበሩ።,ኣብ መንጎ ስታቪራን ማሕስጊካታትን ዝነበረ ሱር ምፍልላይ እንታይ እዩ ነይሩ?,ካልኣይ,ስታቦሉስ,ቴራቫዳ,ክልተ
