passage,question_number,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,translated_passage,translated_question,translated_mc_answer1,translated_mc_answer2,translated_mc_answer3,translated_mc_answer4
"The fourth storm tropical typical storm Daniele, known as the Atlantic Hurricane in 2010, was created in the eastern Atlantic Ocean. The storm, which is 3,000 miles away from Miami, Florida, had a wind that blew 40 m (64 km/hoh). Researchers suggest that the Harryken National Center could be stronger on Wednesday to Harry. The storm is so far away from the ground and it is difficult to assess the impact it could have in the United States or the Caribbean.",2,"According to the verse, which of the following statements about the tropical storm Daniel?",The impact of the Caribbean is unknown,It was created in the Atlantic Ocean.,ናብ ህቦብላ ንፋስ ክቕየር ይኽእል እዩ,ናብ መሬት ንምብጻሕ ቀሪቡ’ዩ,4,እቲ ኣብ 2010 ብኣትላንቲክ ህቦብላ ዝፍለጥ ራብዓይ ህቦብላ ትሮፒካዊ ልሙድ ህቦብላ ዳኒኤል ኣብ ምብራቓዊ ኣትላንቲክ ውቅያኖስ ዝተፈጥረ እዩ። እቲ ካብ ሚያሚ ፍሎሪዳ 3000 ማይልስ ርሒቑ ዝርከብ ህቦብላ ንፋስ 40 ሜትር ዝንፈስ ንፋስ ነይርዎ (64 ኪ.ሜ/ሆህ)። ተመራመርቲ ከም ዝሕብርዎ፡ እቲ ሃሪከን ናሽናል ሴንተር ትማሊ ረቡዕ ናብ ሃሪ ክሕይል ከም ዝኽእል ይሕብሩ። እቲ ህቦብላ ካብ መሬት ኣዝዩ ርሒቕካ ስለዘለዋ ኣብ ኣሜሪካ ወይ ካሪብያን ክህልዎ ዝኽእል ጽልዋ ንምግምጋም ኣጸጋሚ እዩ።,ብመሰረት እታ ጥቕሲ፡ ካብዞም ዝስዕቡ ብዛዕባ ትሮፒካዊ ህቦብላ ዳንኤል ካብ ዝግበሩ መግለጺታት ኣየናይ እዩ?,ጽልዋ ካሪብያን ኣይተፈልጠን ።,ኣብ ኣትላንቲክ ውቅያኖስ ዝተፈጥረ እዩ።,ናብ ህቦብላ ንፋስ ክቕየር ይኽእል እዩ,ናብ መሬት ንምብጻሕ ቀሪቡ’ዩ
"Reports that children in Turkey are now infected with A(H5N1) influenza viruses without getting sick, Dr. Li said. Some studies have shown that the disease should be less likely to kill before the global pandemic. If the flu signs are simple, there are fears that patients can pass it on to many people during their daily livelihood.",1,"According to the scripture, does the disease be what the disease should be before the global pandemic?",A little killer must be,The symptoms must remain easy,ዝያዳ ሰባት በቲ ቫይረስ ክልከፉ የድሊ,ህጻናት ምልክታት ከርእዩ ኣለዎም,1,ኣብ ቱርኪ ዝርከቡ ህጻናት ሕጂ ብዘይሓመሙ ብቫይረሳት ኢንፍሉዌንዛ (H5N1) ዝተለኽፉ ምዃኖም ዝሕብር ጸብጻብ ከምዘለዋ ዶክተር ሊ ገሊጹ። ገለ መጽናዕትታት ከም ዘመልክትዎ፡ እቲ ሕማም ቅድሚ ዓለማዊ ለበዳ ናይ ምቕታል ተኽእሎኡ ትሑት ክኸውን ከም ዘለዎ ይሕብር። እቲ ናይ ጉንፋዕ ምልክታት ቀሊል እንተኾይኑ፡ ሕሙማት ኣብ መዓልታዊ መነባብሮኦም ናብ ብዙሓት ሰባት ከሕልፍዎ ይኽእሉ እዮም ዝብል ስግኣት ኣሎ።,ብመሰረት እቲ ቅዱሳት መጻሕፍቲ እቲ ሕማም እቲ ሕማም ኣብ ቅድሚ ዓለማዊ ለበዳ ክኸውን ዘለዎ ድዩ ክኸውን?,ንእሽቶ ቀታሊ ክኸውን ኣለዎ .,እቲ ምልክታት ቀሊል ኮይኑ ክቕጽል ኣለዎ ።,ዝያዳ ሰባት በቲ ቫይረስ ክልከፉ የድሊ,ህጻናት ምልክታት ከርእዩ ኣለዎም
"As of August 9, Morakot's eyes were located about 70 kilometers from the Chinese province of Fujin. The storm is estimated to be swimming to China eleven kilometers per hour.",1,"According to the verse, how far the storm was from Fujian?",9 kilometers,11 kilometers,70 ኪሎ ሜተር,77 ኪሎ ሜተር,3,ካብ 9 ነሓሰ ጀሚሩ፡ ኣዒንቲ ሞራኮት ካብ ኣውራጃ ፉጂን ቻይና ኣስታት 70 ኪሎሜተር ርሒቐን ይርከባ ነበራ። እቲ ህቦብላ ኣብ ሰዓት ዓሰርተ ሓደ ኪሎ ሜተር ናብ ቻይና ዝሕንብስ ምዃኑ ይግመት።,ብመሰረት እታ ጥቕሲ፡ እቲ ህቦብላ ካብ ፉጂያን ክሳብ ክንደይ ርሒቑ ነይሩ?,9 ኪሎ ሜተር,11 ኪሎ ሜተር,70 ኪሎ ሜተር,77 ኪሎ ሜተር
"U.S. President George Deblicu Bush has made his first visit to Asia; He arrived in Singapore on October 16th,: After being welcomed by Singapore Prime Minister Wong Kan Seng, he discussed trade and terrorism issues with Singapore Prime Minister Lee Hsee and Long. After a week's half-time defeat, Bush told the audience about the leaf expansion to Asia.",1,Who was welcomed by George Washington Bush when he arrived in Asia?,The prime minister,Observation,ቮንግ ካን ሴንግን ሊ ህሲን ሎንግን,እቲ ምክትል ቀዳማይ ሚኒስትር,4,ፕረዚደንት ኣሜሪካ ጆርጅ ደብሊኩ ቡሽ ንፈለማ እዋን ናብ ኤስያ ምብጻሕ ገይሩ፤ ብ16 ጥቅምቲ ናብ ሲንጋፖር በጺሑ፣: ብቀዳማይ ሚኒስተር ሲንጋፖር ቮንግ ካን ሴንግ ድሕሪ ምቕባል፣ ምስ ቀዳማይ ሚኒስተር ሲንጋፖር ሊ ህሴን ሎንግን ናይ ንግዳውን ግብረሽበራን ጉዳይ ተዘራሪቡ። ድሕሪ ናይ ሓደ ሰሙን ዕረፍቲ ስዕረት፡ ቡሽ ብዛዕባ ምስፍሕፋሕ ቆጽሊ ናብ ኤስያ ንተዓዘብቲ ነጊርዎም።,ኣብ ኤስያ ምስ በጽሐ ብጆርጅ ዋሽንግተን ቡሽ መን ተቐባልነት ረኺቡ?,ቀዳማይ ሚኒስተር,ትዕዝብቲ,ቮንግ ካን ሴንግን ሊ ህሲን ሎንግን,እቲ ምክትል ቀዳማይ ሚኒስትር
"U.S. President George Deblicu Bush has made his first visit to Asia; He arrived in Singapore on October 16th,: After being welcomed by Singapore Prime Minister Wong Kan Seng, he discussed trade and terrorism issues with Singapore Prime Minister Lee Hsee and Long. After a week's half-time defeat, Bush told the audience about the leaf expansion to Asia.",2,When did the president talk about the expansion of the Asian trade?,When he entered Singapore,with Vong Can Seng,ኣብ መፋርቕ ምርጫ ዘጋጠሞ ክሳራ ስዕረት ስዒቡ,ኣብ ናይ ኤስያ ሓደ ሰሙን ዑደቱ,3,ፕረዚደንት ኣሜሪካ ጆርጅ ደብሊኩ ቡሽ ንፈለማ እዋን ናብ ኤስያ ምብጻሕ ገይሩ፤ ብ16 ጥቅምቲ ናብ ሲንጋፖር በጺሑ፣: ብቀዳማይ ሚኒስተር ሲንጋፖር ቮንግ ካን ሴንግ ድሕሪ ምቕባል፣ ምስ ቀዳማይ ሚኒስተር ሲንጋፖር ሊ ህሴን ሎንግን ናይ ንግዳውን ግብረሽበራን ጉዳይ ተዘራሪቡ። ድሕሪ ናይ ሓደ ሰሙን ዕረፍቲ ስዕረት፡ ቡሽ ብዛዕባ ምስፍሕፋሕ ቆጽሊ ናብ ኤስያ ንተዓዘብቲ ነጊርዎም።,ፕረዚደንት ብዛዕባ ምስፍሕፋሕ ንግዲ ኤስያ መዓስ እዩ ተዛሪቡ?,ናብ ሲንጋፖር ምስ ኣተወ,ምስ Vong Can Seng,ኣብ መፋርቕ ምርጫ ዘጋጠሞ ክሳራ ስዕረት ስዒቡ,ኣብ ናይ ኤስያ ሓደ ሰሙን ዑደቱ
"The statement today, in March this year, also echoed the government's commitment to the extension of additional vehicle carriers. By adding 300, the total number of 1,300 carriers reduce the congestion.",1,"According to the scripture, which of the following is the overall government’s general objective ?",More funding carriers until this year,300 Total Circles,"ተወሳኺ 1,300 ተሸከምቲ ምጥራይ",ልዕሊ ዓቐን ምጽቃጥ ተሸከምቲ ምቅላል,4,"እቲ ሎሚ ኣብ ወርሒ መጋቢት ናይዚ ዓመት እዚ፡ መንግስቲ ተወሳኺ ተሽከርከርቲ ንምንዋሕ ዝነበሮ ተወፋይነት እውን ኣቃሊሑ። 300 ብምውሳኽ ጠቕላላ ቁጽሪ 1,300 ተሸከምቲ ነቲ ጽቕጥቕጥ ይንክዮ።",ብመሰረት ቅዱሳት መጻሕፍቲ፡ ካብዞም ዝስዕቡ ኣየናይ እዩ ሓፈሻዊ ሓፈሻዊ ዕላማ መንግስቲ ?,ተወሳኺ ናይ ምወላ ተሸከምቲ ክሳብ ሎሚ ዓመት,300 ጠቕላላ ዓንኬላት,"ተወሳኺ 1,300 ተሸከምቲ ምጥራይ",ልዕሊ ዓቐን ምጽቃጥ ተሸከምቲ ምቅላል
"The statement today, in March this year, also echoed the government's commitment to the extension of additional vehicle carriers. By adding 300, the total number of 1,300 carriers reduce the congestion.",2,What did the government announced?,They plan to finance more 300 carriers,They have pledged to solve the carrier problem,ተወሳኺ 1300 ተሸከምቲ ንምምዋል መደብ ኣለዎም,ፀገም ልዕሊ ዓቐን ምፅቃጥ ክሳብ ወርሒ መጋቢት ክፍታሕ እዩ,1,"እቲ ሎሚ ኣብ ወርሒ መጋቢት ናይዚ ዓመት እዚ፡ መንግስቲ ተወሳኺ ተሽከርከርቲ ንምንዋሕ ዝነበሮ ተወፋይነት እውን ኣቃሊሑ። 300 ብምውሳኽ ጠቕላላ ቁጽሪ 1,300 ተሸከምቲ ነቲ ጽቕጥቕጥ ይንክዮ።",መንግስቲ እንታይ ምዃኑ ኣፍሊጡ?,ንዝያዳ 300 ተሸከምቲ ንምምዋል መደብ ኣለዎም።,ነቲ ናይ ተሸካሚ ጸገም ንምፍታሕ ቃል ኣትዮም ኣለዉ ።,ተወሳኺ 1300 ተሸከምቲ ንምምዋል መደብ ኣለዎም,ፀገም ልዕሊ ዓቐን ምፅቃጥ ክሳብ ወርሒ መጋቢት ክፍታሕ እዩ
“There is no information that suggests inevitable attacks.,1,"According to the verse, what information is known?",The threat of the threat decreased,There is no threat anymore,መጥቃዕቲ ክፍጸም ትጽቢት ይግበር,እቲ መጥቃዕቲ ከቢድ ከምዝኸውን ስለያዊ ሓበሬታ ኣረጋጊጹ ኣሎ,1,“ዘይተረጋገጸ መጥቃዕቲ ዝእምት ሓበሬታ የለን።,ብመሰረት እቲ ጥቕሲ እንታይ ሓበሬታ ይፍለጥ?,ስግኣት ናይቲ ስግኣት እናነከየ .,ድሕሪ ሕጂ ስግኣት የለን ።,መጥቃዕቲ ክፍጸም ትጽቢት ይግበር,እቲ መጥቃዕቲ ከቢድ ከምዝኸውን ስለያዊ ሓበሬታ ኣረጋጊጹ ኣሎ
"Martille yesterday held a nine-member new temporary election council. It is the fifth CEP in four years. Last month, the presidential commission submitted the “CPO” resignation as part of the treasurer measures to move to the continuing election. The commission was a martial response to the widespread law-government protests that began in October. At times, parties have risen due to lack of elections, some have been since",1,Which statement is not true regarding the objections?,The presidential commission's response to the protests,Expired election initiated the protests,ተቓውሞታት እቲ ቅድሚኡ ዝነበረ CEP ካብ ስልጣኑ ክወርድ ይጠልብ ነይሩ,እቲ ተቓውሞ ሓድሓደ ግዜ ዓመጽ ዝመልኦ እዩ ነይሩ,3,ማርቲል ትማሊ ትሽዓተ ኣባላት ዝሓዘት ሓዳስ ግዝያዊት ቤት ምኽሪ ምርጫ ኣካይዳ። ኣብ ውሽጢ ኣርባዕተ ዓመት ሓሙሻይ CEP እዩ። ኣብ ዝሓለፈ ወርሒ፡ ኮሚሽን ፕረዚደንታዊ ኮሚሽን፡ ናብቲ ቀጻሊ ምርጫ ንምስግጋር፡ ከም ኣካል ናይቲ ተሓዚ ገንዘብ ዝወሰዱ ስጉምትታት፡ “CPO” ስንብታ ኣቕሪቡ ነይሩ። እቲ ኮሚሽን ነቲ ኣብ ወርሒ ጥቅምቲ ዝጀመረ ሰፊሕ ናይ ሕጊ-መንግስቲ ተቓውሞታት ወሰናስን ምላሽ እዩ ነይሩ። ኣብ ገለ እዋናት ውድባት ብሰንኪ ሕጽረት ምርጫ ተላዒሎም እዮም፡ ገሊኦም ካብ 2 ጀሚሮም እዮም ።,ነቲ ተቓውሞታት ብዝምልከት ኣየናይ ኣበሃህላ ሓቂ ኣይኮነን?,ኮሚሽን ፕረዚደንት ንዝቐረቡ ተቓውሞታት ዝሃቦ ምላሽ,ግዜኡ ዝሓለፎ ምርጫ ነቲ ተቓውሞታት ኣበጊሱዎ .,ተቓውሞታት እቲ ቅድሚኡ ዝነበረ CEP ካብ ስልጣኑ ክወርድ ይጠልብ ነይሩ,እቲ ተቓውሞ ሓድሓደ ግዜ ዓመጽ ዝመልኦ እዩ ነይሩ
"Martille yesterday held a nine-member new temporary election council. It is the fifth CEP in four years. Last month, the presidential commission submitted the “CPO” resignation as part of the treasurer measures to move to the continuing election. The commission was a martial response to the widespread law-government protests that began in October. At times, parties have risen due to lack of elections, some have been since",2,Who proposed that the last CEP would step down?,Martelley,Opposition,ፕረዚዳንታዊ ኮሚሽን,ኣባላት CEP ባዕሎም ሓሳብ ኣቕሪቦም,3,ማርቲል ትማሊ ትሽዓተ ኣባላት ዝሓዘት ሓዳስ ግዝያዊት ቤት ምኽሪ ምርጫ ኣካይዳ። ኣብ ውሽጢ ኣርባዕተ ዓመት ሓሙሻይ CEP እዩ። ኣብ ዝሓለፈ ወርሒ፡ ኮሚሽን ፕረዚደንታዊ ኮሚሽን፡ ናብቲ ቀጻሊ ምርጫ ንምስግጋር፡ ከም ኣካል ናይቲ ተሓዚ ገንዘብ ዝወሰዱ ስጉምትታት፡ “CPO” ስንብታ ኣቕሪቡ ነይሩ። እቲ ኮሚሽን ነቲ ኣብ ወርሒ ጥቅምቲ ዝጀመረ ሰፊሕ ናይ ሕጊ-መንግስቲ ተቓውሞታት ወሰናስን ምላሽ እዩ ነይሩ። ኣብ ገለ እዋናት ውድባት ብሰንኪ ሕጽረት ምርጫ ተላዒሎም እዮም፡ ገሊኦም ካብ 2 ጀሚሮም እዮም ።,እቲ ናይ መወዳእታ CEP ካብ ስልጣኑ ክወርድ እዩ ዝብል ሓሳብ መን እዩ?,ማርተሊ,ተቓውሞ,ፕረዚዳንታዊ ኮሚሽን,ኣባላት CEP ባዕሎም ሓሳብ ኣቕሪቦም
"The US gymnastic Olympic Committee supports the U.S. Olympics; and the Olympics accept the basic needs of creating a safe environment for our athletes,, With the needs of our athletes and clubs, we agree with the USOC statement that they can move forward with a meaningful change in our organization rather than improving their sports. The USA gymnastics of Larry Nasar's atrocities and how they were surviving for a long time will help and accept any changes if there is anything to investigate. The US and USAsin have the same purpose—to make the gymstex sports and other athlems to achieve their dreams to achieve their safety and inspiring situations to achieve their dreams.",1,"According to the statement, what is there that Nasar's abuses against athletes are not supported by the USA gymnastics?",Removal of certificate,Creating a powerful environment,ኣብ ውሽጢ እቲ ትካል ኣድላዪ ለውጢ,ናጻ ምርመራ,1,ኮሚቴ ኦሎምፒክ ጂምናስቲክ ኣሜሪካ ንኦሎምፒክ ኣሜሪካ ይድግፍ፤ ከምኡ’ውን ኦሎምፒክ ንኣትሌታትና ውሑስ ሃዋህው ምፍጣር መሰረታዊ ድሌታት ይቕበል፣፣፣ ምስ ድሌታት ኣትሌታትናን ክለባትናን፣ ስፖርቶም ካብ ምምሕያሽ ንላዕሊ ኣብ ትካልና ትርጉም ዘለዎ ለውጢ ሒዞም ንቕድሚት ክስጉሙ ይኽእሉ እዮም ዝብል ናይ USOC መግለጺ ንሰማማዕ። ናይ USA ጂምናስቲክ ናይ ላሪ ናሳር ግፍዒን ንነዊሕ እዋን ብኸመይ ብህይወት ከምዝጸንሑን ዝምርምር ነገር እንተሃልዩ ዝኾነ ለውጢ ክሕግዝን ክቕበልን እዩ። ኣሜሪካን ኡሳሲንን ሓደ ዓይነት ዕላማ ኣለዎም-እቲ ናይ ጂምስተክስ ስፖርትን ካልኦት ኣትሌምን ንምስራሕ ሕልምታቶምን ሕልምታቶምን ንምዕዋት ሕልምታቶም ንምዕዋት ሕልምታቶም ንምዕዋት።,ብመሰረት እቲ መግለጺ፡ ናሳር ኣብ ልዕሊ ስፖርተኛታት ዝገበሮ ግህሰት ብጂምናስቲክ USA ዘይድገፍ እንታይ ኣሎ?,ምእላይ ምስክር ወረቐት,ሓያል ሃዋህው ምፍጣር,ኣብ ውሽጢ እቲ ትካል ኣድላዪ ለውጢ,ናጻ ምርመራ
"The US gymnastic Olympic Committee supports the U.S. Olympics; and the Olympics accept the basic needs of creating a safe environment for our athletes,, With the needs of our athletes and clubs, we agree with the USOC statement that they can move forward with a meaningful change in our organization rather than improving their sports. The USA gymnastics of Larry Nasar's atrocities and how they were surviving for a long time will help and accept any changes if there is anything to investigate. The US and USAsin have the same purpose—to make the gymstex sports and other athlems to achieve their dreams to achieve their safety and inspiring situations to achieve their dreams.",2,"According to the statement, what is the main goal of both gymnastics of the United States and the US Olympic Committee to move forward?",Lighting light on the violation of Larry Nasar,Removal of certificates,ናይ ብሕቲ መርመራ ምግባር,ንኣትሌታት ውሑስ ሃዋህው ምድንፋዕ ,4,ኮሚቴ ኦሎምፒክ ጂምናስቲክ ኣሜሪካ ንኦሎምፒክ ኣሜሪካ ይድግፍ፤ ከምኡ’ውን ኦሎምፒክ ንኣትሌታትና ውሑስ ሃዋህው ምፍጣር መሰረታዊ ድሌታት ይቕበል፣፣፣ ምስ ድሌታት ኣትሌታትናን ክለባትናን፣ ስፖርቶም ካብ ምምሕያሽ ንላዕሊ ኣብ ትካልና ትርጉም ዘለዎ ለውጢ ሒዞም ንቕድሚት ክስጉሙ ይኽእሉ እዮም ዝብል ናይ USOC መግለጺ ንሰማማዕ። ናይ USA ጂምናስቲክ ናይ ላሪ ናሳር ግፍዒን ንነዊሕ እዋን ብኸመይ ብህይወት ከምዝጸንሑን ዝምርምር ነገር እንተሃልዩ ዝኾነ ለውጢ ክሕግዝን ክቕበልን እዩ። ኣሜሪካን ኡሳሲንን ሓደ ዓይነት ዕላማ ኣለዎም-እቲ ናይ ጂምስተክስ ስፖርትን ካልኦት ኣትሌምን ንምስራሕ ሕልምታቶምን ሕልምታቶምን ንምዕዋት ሕልምታቶም ንምዕዋት ሕልምታቶም ንምዕዋት።,ብመሰረት እቲ መግለጺ፡ ክልቲኡ ጂምናስቲክ ኣመሪካን ኮሚተ ኦሎምፒክ ኣመሪካን ንቕድሚት ንምስጓም ቀንዲ ዕላማ እንታይ እዩ?,ብርሃን ብርሃን ኣብ ልዕሊ ምጥሓስ ላሪ ናሳር,ምእላይ ምስክር ወረቐት,ናይ ብሕቲ መርመራ ምግባር,ንኣትሌታት ውሑስ ሃዋህው ምድንፋዕ 
"The US Navy, meanwhile, said it was investigating the matter. They also said, “The group is looking for a better way to remove the ship safely”. The ship was against explosives and traveled to Puerto Princessa in Palawan It was assigned to the seventh group of the U.S. Navy and its base is in Sessebo, Nagasaki in Japan.",1,Where was the ship going when the incident happened?,US,Portorico,ፓላዋን,ጃፓን,3,ሓይሊ ባሕሪ ኣመሪካ ብወገኑ ነቲ ጉዳይ ይምርምር ከምዘሎ ገሊጹ። “እቲ ጉጅለ ነታ መርከብ ብውሑስ መንገዲ ንምእላይ ዝሓሸ መገዲ ይደሊ ኣሎ” ኢሎም። እታ መርከብ ኣንጻር ነታጒ ኮይና ናብ ፑርቶ ፕሪንስሳ ኣብ ፓላዋን ተጓዒዛ ኣብ ሻብዓይ ጉጅለ ሓይሊ ባሕሪ ኣመሪካ ተመዲባ፡ መሰረታ ድማ ኣብ ሰሴቦ ናጋሳኪ ኣብ ጃፓን ኣላ።,እቲ ፍጻመ ኣብ ዘጋጠመሉ እዋን እታ መርከብ ናበይ ትኸይድ ነይራ?,ንሕና,ፖርቶሪኮ,ፓላዋን,ጃፓን
"The US Navy, meanwhile, said it was investigating the matter. They also said, “The group is looking for a better way to remove the ship safely”. The ship was against explosives and traveled to Puerto Princessa in Palawan It was assigned to the seventh group of the U.S. Navy and its base is in Sessebo, Nagasaki in Japan.",2,Which is not true in regard to the ‘the ship mentioned?,She was heading to Purto Prinssa,It is based on Palawan,ነታጒ እትጻረር መርከብ እያ,ኣብ ሻብዓይ መርከብ ሓይሊ ባሕሪ ኣመሪካ እያ ትምደብ,2,ሓይሊ ባሕሪ ኣመሪካ ብወገኑ ነቲ ጉዳይ ይምርምር ከምዘሎ ገሊጹ። “እቲ ጉጅለ ነታ መርከብ ብውሑስ መንገዲ ንምእላይ ዝሓሸ መገዲ ይደሊ ኣሎ” ኢሎም። እታ መርከብ ኣንጻር ነታጒ ኮይና ናብ ፑርቶ ፕሪንስሳ ኣብ ፓላዋን ተጓዒዛ ኣብ ሻብዓይ ጉጅለ ሓይሊ ባሕሪ ኣመሪካ ተመዲባ፡ መሰረታ ድማ ኣብ ሰሴቦ ናጋሳኪ ኣብ ጃፓን ኣላ።,እንታይ እዩ ብዛዕባ ‘እታ ተጠቒሳ ዘላ መርከብ?,ናብ ፑርቶ ፕሪንሰሳ ትኸይድ ’ ያ ።,ኣብ ፓላዋን ዝተመርኮሰ ’ ዩ።,ነታጒ እትጻረር መርከብ እያ,ኣብ ሻብዓይ መርከብ ሓይሊ ባሕሪ ኣመሪካ እያ ትምደብ
"On Saturday afternoon, US President Donald Trump said he had left Syria through the media secretary. The statement was made after Trump had a telephone conversation with Turkish President Tayyip Erdogan. According to a statement, it will take responsibility for the security of the Turkish prisoners who have been denied repatriation by European countries.",1,Who gave a statement on US troops?,Donald Trump,Tayib Erdogan,ተዋጋእቲ ISIS,እቲ ፕረስ ሴክረታሪ,4,ብሰንበት ድሕሪ ቀትሪ ፕረዚደንት ኣሜሪካ ዶናልድ ትራምፕ ብመንገዲ ጸሓፊ ሚድያ ኣቢሉ ካብ ሶርያ ከምዝወጸ ገሊጹ። ትራምፕ ምስ ፕረዚደንት ቱርኪ ጣይብ ኤርዶጋን ተሌፎን ዕላል ድሕሪ ምግባሩ እዩ እቲ መግለጺ ዝተዋስአ እዩ። ብመሰረት መግለጺ፡ ንውሕስነት ናይቶም ብሃገራት ኤውሮጳ ናብ ሃገሮም ንምምላስ ዝተኸልከሉ እሱራት ቱርኪ ሓላፍነት ክወስድ እዩ።,ኣብ ልዕሊ ወተሃደራትና መግለጺ ሂቡ?,ዶናልድ ትራምፕ,ታይይፕ ኤርዶጋን,ተዋጋእቲ ISIS,እቲ ፕረስ ሴክረታሪ
"On Saturday afternoon, US President Donald Trump said he had left Syria through the media secretary. The statement was made after Trump had a telephone conversation with Turkish President Tayyip Erdogan. According to a statement, it will take responsibility for the security of the Turkish prisoners who have been denied repatriation by European countries.",2,"According to the statement, which country took responsibility for the protection of captive fighters?",Syria,Europe,ኣሜሪካ ,ቱርኪ,4,ብሰንበት ድሕሪ ቀትሪ ፕረዚደንት ኣሜሪካ ዶናልድ ትራምፕ ብመንገዲ ጸሓፊ ሚድያ ኣቢሉ ካብ ሶርያ ከምዝወጸ ገሊጹ። ትራምፕ ምስ ፕረዚደንት ቱርኪ ጣይብ ኤርዶጋን ተሌፎን ዕላል ድሕሪ ምግባሩ እዩ እቲ መግለጺ ዝተዋስአ እዩ። ብመሰረት መግለጺ፡ ንውሕስነት ናይቶም ብሃገራት ኤውሮጳ ናብ ሃገሮም ንምምላስ ዝተኸልከሉ እሱራት ቱርኪ ሓላፍነት ክወስድ እዩ።,ብመሰረት እቲ መግለጺ፡ ኣየነይቲ ሃገር ንሓለዋ ምሩኻት ተጋደልቲ ሓላፍነት ወሲዳ?,ሶርያ,ኤውሮጳ,ኣሜሪካ ,ቱርኪ
"The Khnji and Afghan soldiers went to the area to protect the safety of the place, and other collide planes were also sent to help her. The clashes broke out on the hill and it is believed to have caused a fire. They are obstructing the efforts of bad climates and evil grounds to find the place where it falls.",1,What is the cause of the disaster?,The evil face of the earth,The hostile fire,ኣኽራን ዝበዝሖ መሬት,ሕማቕ ኩነታት ኣየር,2,ወተሃደራት ክህንጂን ኣፍጋኒስታንን ንውሕስነት እቲ ቦታ ንምሕላው ናብቲ ከባቢ ከይዶም፡ ካልኦት ናይ ኮላይድ ነፈርቲ እውን ንኽሕግዛ ተላኢኹ። እቲ ግጭት ኣብቲ ጎቦ ተላዒሉ ባርዕ ከም ዘስዓበ ይእመን። ነቲ ዝወደቐሉ ቦታ ንምርካብ ዝግበር ጻዕሪ ሕማቕ ክሊማን እኩይ ምኽንያታትን ይዕንቅፉ ኣለዉ።,ጠንቂ ናይቲ ሓደጋ እንታይ እዩ?,እኩይ ገጽ ምድሪ,እቲ ተጻባኢ ሓዊ .,ኣኽራን ዝበዝሖ መሬት,ሕማቕ ኩነታት ኣየር
"The Khnji and Afghan soldiers went to the area to protect the safety of the place, and other collide planes were also sent to help her. The clashes broke out on the hill and it is believed to have caused a fire. They are obstructing the efforts of bad climates and evil grounds to find the place where it falls.",2,What kind of land was the accident?,hostile,harsh,ጥምረት,ኣኽራናዊ ,4,ወተሃደራት ክህንጂን ኣፍጋኒስታንን ንውሕስነት እቲ ቦታ ንምሕላው ናብቲ ከባቢ ከይዶም፡ ካልኦት ናይ ኮላይድ ነፈርቲ እውን ንኽሕግዛ ተላኢኹ። እቲ ግጭት ኣብቲ ጎቦ ተላዒሉ ባርዕ ከም ዘስዓበ ይእመን። ነቲ ዝወደቐሉ ቦታ ንምርካብ ዝግበር ጻዕሪ ሕማቕ ክሊማን እኩይ ምኽንያታትን ይዕንቅፉ ኣለዉ።,እቲ ሓደጋ እንታይ ዓይነት መሬት እዩ ነይሩ?,ተጻባኢ,ዘይምቹ,ጥምረት,ኣኽራናዊ 
"The dam was suspended after it was built in 1963. The opposite is needed for the fertile box, sand and beach that serve the wildlife wildlife. As a result, two fish species are lost and two others are in the losses, including fish like hampback chubs. Although the elevation level of the water is only after the flood of a few shoes, officials hope that this will be enough to curb the soil explosion in the lower basin.",1,What are the officials hope about because of the floods?,Returning sand to normal,Creation of the coast,ቁጽሪ ናይ ሃምፕባክ ቻብስ ምውሳኽ,ተወሳኺ መነባብሮ እንስሳ ዘገዳም,1,እቲ ግድብ ብ1963 ድሕሪ ምህናጹ ተሰቒሉ ነበረ።ንሕማም እንስሳ ዘገዳም ዘገልግል ልሙዕ ሳንዱቕ፡ ሑጻን ገማግም ባሕርን ብኣንጻሩ ኣድላዪ እዩ። ከም ውጽኢቱ ድማ ክልተ ዓይነት ዓሳታት ይጠፍኡ እሞ ካልኦት ክልተ ኣብቲ ክሳራታት ይርከቡ፡ ከም ሃምፕባክ ቹብ ዝኣመሰሉ ዓሳታት ሓዊስካ። ደረጃ ቁመት ናይቲ ማይ ድሕሪ ውሕጅ ውሑዳት ጫማታት ጥራይ እኳ እንተኾነ፡ እዚ ግን ነቲ ኣብ ታሕተዋይ ተፋሰስ ዘሎ ፍንጀራ ሓመድ ንምግታእ እኹል ክኸውን ተስፋ ኣለዎም።,እቶም ሓለፍቲ ብሰንኪ እቲ ውሕጅ እንታይ ተስፋ ኣለዎም?,ሑጻ ናብ ንቡር ምምላስ .,ፍጥረት ገማግም ባሕሪ,ቁጽሪ ናይ ሃምፕባክ ቻብስ ምውሳኽ,ተወሳኺ መነባብሮ እንስሳ ዘገዳም
