passage,question_number,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,translated_passage,translated_question,translated_mc_answer1,translated_mc_answer2,translated_mc_answer3,translated_mc_answer4
"The British high-definition TV service started trials in August 1936 and a regular service on 2 November 1936 using both the (mechanical) Baird 240 line sequential scan (later to be inaccurately rechristened 'progressive') and the (electronic) Marconi-EMI 405 line interlaced systems. The Baird system was discontinued in February 1937. In 1938 France followed with their own 441-line system, variants of which were also used by a number of other countries. The US NTSC 525-line system joined in 1941. In 1949 France introduced an even higher-resolution standard at 819 lines, a system that should have been high definition even by today's standards, but was monochrome only and the technical limitations of the time prevented it from achieving the definition of which it should have been capable. All of these systems used interlacing and a 4:3 aspect ratio except the 240-line system which was progressive (actually described at the time by the technically correct term ""sequential"") and the 405-line system which started as 5:4 and later changed to 4:3. The 405-line system adopted the (at that time) revolutionary idea of interlaced scanning to overcome the flicker problem of the 240-line with its 25 Hz frame rate. The 240-line system could have doubled its frame rate but this would have meant that the transmitted signal would have doubled in bandwidth, an unacceptable option as the video baseband bandwidth was required to be not more than 3 MHz.",236,When did the British television service start trials?,August 1936,Baird,US,441,1,"እቲ ናይ ብሪጣንያ ላዕለዋይ ትርጕም ዘለዎ ቲቪ ኣገልግሎት ኣብ ነሓሰ 1936 ፈተናታት ጀሚሩ ብዕለት 2 ሕዳር 1936 ስሩዕ ኣገልግሎት ብኽልቲኡ (መካኒካል) Baird 240 መስመር ተኸታታሊ ስካን (ድሒሩ ከም ዘይቅልጥፍ ‘progressive’) ከምኡ’ውን (electronic) marconi-emi 405 line interlaced systems ብምጥቃም። ስርዓት ባይርድ ኣብ ለካቲት 1937 ተቛሪጹ።ኣብ 1938 ፈረንሳ ስዒባ ናይ ገዛእ ርእሳ 441-መስመር ስርዓት ስዒባቶ፣ እዚ ድማ ፍልልያት ካብዚኦም ብሓያሎ ካልኦት ሃገራት እውን ይጥቀሙ ነበሩ። እቲ ናይ ኣሜሪካ NTSC 525-line system ተጸንቢሩ ኣብ 1941. ኣብ 1949 ፈረንሳ ኣብ 819 መስመራት ዝያዳ ዝለዓለ ርዝነት ዘለዎ ደረጃ ኣተኣታትያ፣ እዚ ስርዓት እዚ ዋላ ብናይ ሎሚ ደረጃታት ልዑል ትርጉም ክህልዎ ዝነበሮ፣ ግን ከኣ ሓደ ክሮም ጥራይ ዝነበረን ቴክኒካዊ ድሩትነት ናይቲ ግዜን ክኸውን ከም ዝነበሮ ዝከላኸለሉ ዝነበረ ቴክኒካዊ ድሩትነት እዩ ነይሩ። ኩሎም እዞም ስርዓታት እዚኦም ብዘይካ እቲ 240-መስመር ስርዓት 4:3 ኣስፔክት ሬሽዮ ይጥቀሙ ነይሮም እዚ ድማ እቲ ገስጋሲ (ብሓቂ ኣብቲ እዋን ብቴክኒካዊ ቅኑዕ ቃል ""ተኸታታሊ"" ዝብል ቃል ብጭቡጥ ዝተገልጸ)ን እቲ 405-መስመር ስርዓትን 5:4 ድሕሪኡ ናብ 4:3 ዝተቐየረ 405-መስመር ስርዓትን ተጠቒሞም። እቲ 405-መስመር ስርዓት ነቲ (ኣብቲ እዋን) ነቲ (ኣብቲ እዋን) ዝነበረ ሰውራዊ ሓሳብ ናይ ዝተሓዋወሰ ስካን ተቐቢሉ ነቲ ናይ 240 መስመር ፍሊከር ጸገም ንምብዳህ ምስቲ 25 ሄርዝ ፍሬም ሬት። እቲ 240-line system frame rate ናቱ ብዕጽፊ ክውስኽ ይኽእል ነይሩ እዚ ግን እቲ ዝመሓላለፍ ምልክት ብ Bandwidth ብዕጽፊ ምወሰኸ ነይሩ ማለት እዩ, an an resonceable option, እቲ ቪድዮ baseband bandwidth ካብ 3 mHz ዘይበዝሕ ክኸውን ስለ ዝድለ።",ኣገልግሎት ተለቪዥን እንግሊዝ መዓስ እዩ ፈተና ዝጀመረ?,ነሓሰ 1936,Baird .,ንሕና,441 .
"The biggest change in this year's census was in racial classification. Enumerators were instructed to no longer use the ""Mulatto"" classification. Instead, they were given special instructions for reporting the race of interracial persons. A person with both white and black ancestry (termed ""blood"") was to be recorded as ""Negro,"" no matter the fraction of that lineage (the ""one-drop rule""). A person of mixed black and American Indian ancestry was also to be recorded as ""Neg"" (for ""Negro"") unless he was considered to be ""predominantly"" American Indian and accepted as such within the community. A person with both White and American Indian ancestry was to be recorded as an Indian, unless his American Indian ancestry was small, and he was accepted as white within the community. In all situations in which a person had White and some other racial ancestry, he was to be reported as that other race. Persons who had minority interracial ancestry were to be reported as the race of their father.",237,What year was the racial classification biggest change?,year,White,Indian,American Indian,1,"ኣብ ቆጸራ ህዝቢ ናይ ሎሚ ዓመት እቲ ዝዓበየ ለውጢ ኣብ ዓሌታዊ ምደባ እዩ ነይሩ። ቆጸርቲ ድሕሪ ደጊም ""ሙላቶ"" ዝብል ምደባ ከይጥቀሙ መምርሒ ተዋሂብዎም። የግዳስ ንዓሌት ኣብ መንጎ ዓሌታት ንኽጸብጽቡ ፍሉይ መምርሒ ተዋሂብዎም። ጻዕዳን ጸሊምን መበቆል ዘለዎ ሰብ (""ደም"" ተባሂሉ ዝጽዋዕ)፡ ክፋል ናይቲ መስመር ወለዶ ብዘየገድስ፡ ""ነግሮ"" ተባሂሉ ክምዝገብ ነይርዎ (እቲ ""ሓደ-ንጣቕ ሕጊ"")። ሓደ ዝተሓዋወሰ ጸሊምን ኣመሪካዊ ህንዳዊ መበቆል ዘለዎን ሰብ እውን ከም ""neg"" (ን ""ነግሮ"") ክምዝገብ ነይርዎ እንተዘይኮይኑ ""ብዓቢኡ"" ኣሜሪካዊ ህንዳዊ ተባሂሉ እንተዘይተቖጺሩ ከምኡ ኣብ ውሽጢ እቲ ማሕበረሰብ ከምኡ ተቐባልነት ረኺቡ። ጻዕዳን ኣመሪካዊ ህንዳዊ መበቆል ዘለዎን ሰብ ከም ህንዳዊ ክምዝገብ ነይርዎ፣ ክሳብ እቲ ኣመሪካዊ ህንዳዊ መበቆል ንእሽቶ እንተዘይኮይኑ፣ ኣብ ውሽጢ እቲ ማሕበረሰብ ከም ጻዕዳ ተቐባልነት ረኺቡ። ኣብ ኩሉ ሓደ ሰብ ጻዕዳን ገለ ካልእ ዓሌታዊ መበቆል ዝነበሮን ኩነታት፡ ንሱ ካልእ ዓሌት ተባሂሉ ክግለጽ ነይርዎ። ንውሑዳት ኣብ መንጎ ዓሌታት ዝነበሩ ሰባት ከም ዓሌት ኣቦኦም ተባሂሎም ክሕበሩ ነበሮም።",እቲ ዓሌታዊ ምደባ ዝዓበየ ለውጢ እዩ ነይሩ?,ዓመት,ፃዕዳ,ህንዳዊ,ኣሜሪካዊ ህንዳዊ
"Of approximately 100 million native speakers of German in the world, roughly 80 million consider themselves Germans.[citation needed] There are an additional 80 million people of German ancestry mainly in the United States, Brazil (mainly in the South Region of the country), Argentina, Canada, South Africa, the post-Soviet states (mainly in Russia and Kazakhstan), and France, each accounting for at least 1 million.[note 2] Thus, the total number of Germans lies somewhere between 100 and more than 150 million, depending on the criteria applied (native speakers, single-ancestry ethnic Germans, partial German ancestry, etc.).",238,How many German people in the world believe themselves to be German?,German,France,the South Region,roughly 80 million,4,ካብቶም ኣስታት 100 ሚልዮን ተወለድቲ ጀርመናውያን ኣብ ዓለም፡ ብግምት 80 ሚልዮን ንርእሶም ጀርመናውያን ይቖጽሩ።[ክልሰኛታት ኣድላዪ] ተወሳኺ 80 ሚልዮን ህዝቢ ጀርመናዊ መበቆል ኣሎ ብቐንዱ ኣብ ኣመሪካ፡ ብራዚል (ብቐንዱ ኣብ ደቡባዊ ዞባ እታ ሃገር)፡ ጀርመናውያን፡ ደቡብ ኣፍሪቃ፡ ድሕሪ ሶቭየት ዝነበረ ጀርመናዊ፡ ድሕሪ ሶቭየት (ብቐንዱ ኣብ ሩስያን ካዛኪስታንን)፡ ከምኡ’ውን ፈረንሳ፡ ብውሑድ 1 ሚልዮን እምነ-እታ 1 ሚልዮን ዝቑጸር 1000። ኣብ ገለ ቦታ ኣብ መንጎ 100ን ልዕሊ 150 ሚልዮንን ይድቅስ፣ ከከምቲ ኣብ ግብሪ ዝውዕል መዐቀኒ (መበቆላውያን ተዛረብቲ፣ ንጽል-ኣካላት ብሄራት ጀርመናውያን፣ ከፊላዊ ጀርመናዊ መበቆል ወዘተ)።,ኣብ ዓለም ክንደይ ጀርመናውያን ሰባት ጀርመናውያን እዮም ዝኣምኑ?,ጀርመንኛ,ፈረንሳ,ዞባ ደቡብ .,ብግምት 80 ሚልዮን
"The first visible institution to run into trouble in the United States was the Southern California–based IndyMac, a spin-off of Countrywide Financial. Before its failure, IndyMac Bank was the largest savings and loan association in the Los Angeles market and the seventh largest mortgage originator in the United States. The failure of IndyMac Bank on July 11, 2008, was the fourth largest bank failure in United States history up until the crisis precipitated even larger failures, and the second largest failure of a regulated thrift. IndyMac Bank's parent corporation was IndyMac Bancorp until the FDIC seized IndyMac Bank. IndyMac Bancorp filed for Chapter 7 bankruptcy in July 2008.",239,Which financial institution was the first visible institution to run into trouble in the United States?,second,July 2008,IndyMac Bank,the Southern California,3,ኣብ ኣመሪካ ኣብ ጸገም ዘጋጠሞ ናይ መጀመርታ ዝርአ ትካል፡ ኣብ ደቡባዊ ካሊፎርንያ ዝመደበሩ ኢንዲማክ ዝበሃል ስፒን-ኦፍ ኦፍ ሃገራዊ ፋይናንሻል እዩ። ቅድሚ ውድቀቱ፡ ኢንዲማክ ባንክ ኣብ ዕዳጋ ሎስ ኣንጀለስ እቲ ዝዓበየ ማሕበር ዕቋርን ልቓሕን ኮይኑ፡ ኣብ ኣመሪካ ድማ ሻብዓይ ዝዓበየ ሞርጌጅ መበገሲ እዩ ነይሩ። ውድቀት ባንኪ ኢንዲማክ ብ11 ሓምለ 2008 ኣብ ታሪኽ ሕቡራት መንግስታት ኣመሪካ ራብዓይ ዝዓበየ ውድቀት ባንክ ኮይኑ እቲ ቅልውላው ካብኡ ዝዓቢ ውድቀት ክሳብ ዝዘንብን እቲ ካልኣይ ዝዓበየ ውድቀት ናይ ሓደ ዝምራሕ ቁንጣጣ ክሳብ ዝዘንብን ራብዓይ ዝዓበየ ውድቀት ባንክ እዩ ነይሩ። ናይ ኢንዲማክ ባንክ ወላዲ ኮርፖሬሽን ኮርፖሬሽን ኢንዲማክ ባንኮርፕ እዩ ነይሩ ክሳብ FDIC ንኢንዲማክ ባንክ ዝሕዝ። ኢንዲማክ ባንኮርፕ ኣብ ወርሒ ሓምለ 2008 ምዕራፍ 7 ምኽሳር ጥርዓን ኣቕሪቡ።,ኣብ ኣሜሪካ ጸገም ዘጋጠሞ ናይ መጀመርታ ዝርአ ትካል ኣየናይ ፋይናንሳዊ ትካል እዩ ነይሩ?,ካልኣይ,ሓምለ 2008 ዓ.ም.,ኢንዲማክ ባንክ,ደቡባዊ ካሊፎርንያ
"In an ecosystem, predation is a biological interaction where a predator (an organism that is hunting) feeds on its prey (the organism that is attacked). Predators may or may not kill their prey prior to feeding on them, but the act of predation often results in the death of the prey and the eventual absorption of the prey's tissue through consumption. Thus predation is often, though not always, carnivory. Other categories of consumption are herbivory (eating parts of plants), fungivory (eating parts of fungi), and detritivory (the consumption of dead organic material (detritus)). All these consumption categories fall under the rubric of consumer-resource systems. It can often be difficult to separate various types of feeding behaviors. For example, some parasitic species prey on a host organism and then lay their eggs on it for their offspring to feed on it while it continues to live in or on its decaying corpse after it has died. The key characteristic of predation however is the predator's direct impact on the prey population. On the other hand, detritivores simply eat dead organic material arising from the decay of dead individuals and have no direct impact on the ""donor"" organism(s).",240,What is the name of the biological interaction where a predator feeds on its prey?,—,—,predation,—,3,"ኣብ ሓደ ስነ-ህይወት፡ ምብላዕ፡ ሓደ በላዒ (ሃድን ዝሃድን ህይወታዊ) ንገዳሱ (እቲ ዝጥቅዕ ፍጡር) ዝምገብ ስነ-ህይወታዊ ምትእስሳር እዩ። ሃደንቲ ቅድሚ ምምጋብዎም ግዳይኦም ክቐትሉ ወይ ዘይክቐትሉ ይኽእሉ እዮም፣ እንተኾነ ግን እቲ ናይ ምብላዕ ተግባር መብዛሕትኡ ግዜ ውጽኢቱ ሞት ናይቲ ግዳይን ኣብ መወዳእታ ድማ ቲሹ ግዳይ ብሃልኪ ምምጣጥ የስዕብ። በዚ ኸምዚ ምብላዕ መብዛሕትኡ ግዜ ዋላ እኳ ኩሉ ግዜ እንተዘይኮነ በላዕቲ ስጋ እዩ። ካልኦት ምድባት ሃልኪ ድማ በላዕቲ ሳዕሪ (ክፋላት ተኽልታት ምብላዕ)፣ ፋንጋስ (ምብላዕ ክፍልታት ፋንጋስ)፣ ከምኡውን ዲትሪቲቪዮሪ (ምውላድ ምዉት ኦርጋኒክ ንብረት (ዲትሪቱስ)) እዮም። እዚ ኩሉ ምድባት ሃልኪ ኣብ ትሕቲ ሩብሪክ ናይ ተጠቀምቲ-resource ስርዓታት ይወድቕ። መብዛሕትኡ ግዜ ዝተፈላለዩ ዓይነት ናይ ምምጋብ ባህርያት ንምፍላይ ከጸግም ይኽእል እዩ። ንኣብነት ገለ ጽግዕተኛታት ንሓደ ኣአንጋዲ ፍጡር ይሃድኑ እሞ ድሕሪኡ ንዘርኦም ኣብ ልዕሊኡ ንኽምግቡ እንቋቑሖኦም ኣብ ልዕሊኡ ኣንቢሮም ድሕሪ ሞቱ ኣብቲ ዝበስበሰ ሬሳኡ ምንባር ክቕጽል ከሎ። እቲ ቀንዲ ባህርይ ምብላዕ ግን እቲ በላዒ ኣብ ልዕሊ ህዝቢ ግዳይ ዘለዎ ቀጥታዊ ጽልዋ እዩ። ብኻልእ ወገን ድማ ዲትሪቲቮርስ ካብ ምብስባስ ዝሞቱ ውልቀሰባት ዝፍጠሩ ምዉታት ኦርጋኒክ ንብረት ጥራይ ይበልዑን ኣብቲ ""ለጋሲ"" ፍጡር(ታት) ቀጥታዊ ጽልዋ የብሎምን።",ሓደ በላዒ ግዳይኡ ዝምገበሉ ስነ-ህይወታዊ ምትእስሳር እንታይ ይበሃል?,—,—,ምብላዕ,—
"The term Carnival is traditionally used in areas with a large Catholic presence. However, the Philippines, a predominantly Roman Catholic country, does not celebrate Carnival anymore since the dissolution of the Manila Carnival after 1939, the last carnival in the country. In historically Lutheran countries, the celebration is known as Fastelavn, and in areas with a high concentration of Anglicans and Methodists, pre-Lenten celebrations, along with penitential observances, occur on Shrove Tuesday. In Eastern Orthodox nations, Maslenitsa is celebrated during the last week before Great Lent. In German-speaking Europe and the Netherlands, the Carnival season traditionally opens on 11/11 (often at 11:11 a.m.). This dates back to celebrations before the Advent season or with harvest celebrations of St. Martin's Day.",241,When was the last Carnival in the Philippines?,Fastelavn,Europe,11:11 a.m.,1939,4,ካርኒቫል ዝብል ቃል ብባህሊ ኣብ ዓቢ ካቶሊካዊ ህላወ ኣብ ዘለዎም ከባቢታት ይጥቀመሉ። እንተኾነ ግን እታ ብዓብላሊ መልክዑ ሮማዊት ካቶሊካዊት ሃገር ፊሊፒንስ፡ ድሕሪ 1939 ናይ መወዳእታ ካርኒቫል እታ ሃገር፡ ካብ ምፍራስ ካርኒቫል ማኒላ ጀሚራ ንካርኒቫል ኣይትብዕልን እያ። ኣብ ታሪኻዊ ሉተራውያን ሃገራት፡ እቲ በዓል ፋስተላቭን ተባሂሉ ዝፍለጥ ኮይኑ፡ ኣብቲ ልዑል ምትእኽኻብ ኣንግሊካውያንን ሜቶዲስትን ዘለዎም ከባቢታት፡ ቅድሚ ምጽናሕ፡ ምስ ንስሓ ምኽባር፡ ኣብ ሽሮቭ ሰሉስ ኣብ ሽሮቭ ይፍጸም። ኣብ ምብራቓዊ ኦርቶዶክሳዊ ሃገራት፡ ማስሌኒትሳ ኣብ ዝሓለፈ ሰሙን ቅድሚ ዓቢ ጸልማት ይበዓል። ኣብ ጀርመንን ሆላንድን ኣብ ዝዛረበሉ ዝነበረ እዋን፡ ወቕቲ ካርኒቫል ብባህሊ ብ11/11 ይኽፈት (መብዛሕትኡ ግዜ ሰዓት 11፡11 a.m.)። እዚ ቅድሚ እቲ ናይ ምጽኣት ወቕቲ ወይ ምስ በዓላት ቀውዒ መዓልቲ ቅዱስ ማርቲን ዝጅምር እዩ።,ኣብ ፊሊፒንስ ናይ መወዳእታ ካርኒቫል መዓስ እዩ ነይሩ?,ፋስተላቭን,ኤውሮጳ,11፡11 a.m.,1939
"To Kill a Mockingbird is a novel by Harper Lee published in 1960. It was immediately successful, winning the Pulitzer Prize, and has become a classic of modern American literature. The plot and characters are loosely based on the author's observations of her family and neighbors, as well as on an event that occurred near her hometown in 1936, when she was 10 years old.",242,In what year did Harper Lee publish To Kill a Mockingbird?,1960,Harper Lee,10 years old,the Pulitzer Prize,1,To Kill a Mockingbird ኣብ 1960 ዝተሓትመ ሃርፐር ሊ ልብ-ወለድ እዩ።ብኡ ንብኡ ዕዉት ኮይኑ፡ ሽልማት ፑሊትዘር ተዓዊቱ፡ ናይ ዘመናዊ ኣመሪካዊ ስነ-ጽሑፍ ክላሲካል ኮይኑ ኣሎ። እቲ ዛንታን ገጸ ባህርያትን ኣብቲ ደራሲ ብዛዕባ ስድርኣን ጎረባብታን ኣብ እትዕዘቦ ትዕዝብቲ፡ ከምኡ’ውን ኣብ 1936 ኣብ ጥቓ ዓዳ ዘጋጠመ ፍጻመ፡ ጓል 10 ዓመት ከላ፡ ብዘይ ገለ ጸገም ዝተመርኮሰ እዩ።,ሃርፐር ሊ ንሓንቲ ሞኪንግበርድ ንምቕታል ኣብ ምናይ ዓመት ኣሕቲሙ?,1960,ሃርፐር ሊ,ወዲ 10 ዓመት,ሽልማት ፑሊትዘር
"In an ecosystem, predation is a biological interaction where a predator (an organism that is hunting) feeds on its prey (the organism that is attacked). Predators may or may not kill their prey prior to feeding on them, but the act of predation often results in the death of the prey and the eventual absorption of the prey's tissue through consumption. Thus predation is often, though not always, carnivory. Other categories of consumption are herbivory (eating parts of plants), fungivory (eating parts of fungi), and detritivory (the consumption of dead organic material (detritus)). All these consumption categories fall under the rubric of consumer-resource systems. It can often be difficult to separate various types of feeding behaviors. For example, some parasitic species prey on a host organism and then lay their eggs on it for their offspring to feed on it while it continues to live in or on its decaying corpse after it has died. The key characteristic of predation however is the predator's direct impact on the prey population. On the other hand, detritivores simply eat dead organic material arising from the decay of dead individuals and have no direct impact on the ""donor"" organism(s).",243,What is an ecosystem in which a predator feeds on its prey?,—,predation,—,—,2,"ኣብ ሓደ ስነ-ህይወት፡ ምብላዕ፡ ሓደ በላዒ (ሃድን ዝሃድን ህይወታዊ) ንገዳሱ (እቲ ዝጥቅዕ ፍጡር) ዝምገብ ስነ-ህይወታዊ ምትእስሳር እዩ። ሃደንቲ ቅድሚ ምምጋብዎም ግዳይኦም ክቐትሉ ወይ ዘይክቐትሉ ይኽእሉ እዮም፣ እንተኾነ ግን እቲ ናይ ምብላዕ ተግባር መብዛሕትኡ ግዜ ውጽኢቱ ሞት ናይቲ ግዳይን ኣብ መወዳእታ ድማ ቲሹ ግዳይ ብሃልኪ ምምጣጥ የስዕብ። በዚ ኸምዚ ምብላዕ መብዛሕትኡ ግዜ ዋላ እኳ ኩሉ ግዜ እንተዘይኮነ በላዕቲ ስጋ እዩ። ካልኦት ምድባት ሃልኪ ድማ በላዕቲ ሳዕሪ (ክፋላት ተኽልታት ምብላዕ)፣ ፋንጋስ (ምብላዕ ክፍልታት ፋንጋስ)፣ ከምኡውን ዲትሪቲቪዮሪ (ምውላድ ምዉት ኦርጋኒክ ንብረት (ዲትሪቱስ)) እዮም። እዚ ኩሉ ምድባት ሃልኪ ኣብ ትሕቲ ሩብሪክ ናይ ተጠቀምቲ-resource ስርዓታት ይወድቕ። መብዛሕትኡ ግዜ ዝተፈላለዩ ዓይነት ናይ ምምጋብ ባህርያት ንምፍላይ ከጸግም ይኽእል እዩ። ንኣብነት ገለ ጽግዕተኛታት ንሓደ ኣአንጋዲ ፍጡር ይሃድኑ እሞ ድሕሪኡ ንዘርኦም ኣብ ልዕሊኡ ንኽምግቡ እንቋቑሖኦም ኣብ ልዕሊኡ ኣንቢሮም ድሕሪ ሞቱ ኣብቲ ዝበስበሰ ሬሳኡ ምንባር ክቕጽል ከሎ። እቲ ቀንዲ ባህርይ ምብላዕ ግን እቲ በላዒ ኣብ ልዕሊ ህዝቢ ግዳይ ዘለዎ ቀጥታዊ ጽልዋ እዩ። ብኻልእ ወገን ድማ ዲትሪቲቮርስ ካብ ምብስባስ ዝሞቱ ውልቀሰባት ዝፍጠሩ ምዉታት ኦርጋኒክ ንብረት ጥራይ ይበልዑን ኣብቲ ""ለጋሲ"" ፍጡር(ታት) ቀጥታዊ ጽልዋ የብሎምን።",ሓደ በላዒ ኣብ ልዕሊ ግዳይኡ ዝምገበሉ ስነ-ህይወት እንታይ እዩ?,—,ምብላዕ,—,—
"Situated on one of the world's largest natural harbors, New York City consists of five boroughs, each of which is a separate county of New York State. The five boroughs – Brooklyn, Queens, Manhattan, the Bronx, and Staten Island – were consolidated into a single city in 1898. With a census-estimated 2014 population of 8,491,079 distributed over a land area of just 305 square miles (790 km2), New York is the most densely populated major city in the United States. As many as 800 languages are spoken in New York, making it the most linguistically diverse city in the world. By 2014 census estimates, the New York City metropolitan region remains by a significant margin the most populous in the United States, as defined by both the Metropolitan Statistical Area (20.1 million residents) and the Combined Statistical Area (23.6 million residents). In 2013, the MSA produced a gross metropolitan product (GMP) of nearly US$1.39 trillion, while in 2012, the CSA generated a GMP of over US$1.55 trillion, both ranking first nationally by a wide margin and behind the GDP of only twelve and eleven countries, respectively.",244,How large is the city of New York?,2013,"8,491,079",2014,just 305 square miles,4,"ኣብ ሓንቲ ካብተን ኣብ ዓለምና ዝዓበያ ተፈጥሮኣዊ ወደባት እትርከብ ከተማ ኒውዮርክ፡ ነፍሲ ወከፈን ፍልይቲ ኣውራጃ ግዝኣት ኒውዮርክ ዝኾና ሓሙሽተ ከባቢታት ዝሓቖፈት ከተማ ኒውዮርክ እያ። እተን ሓሙሽተ ከባቢታት – ብሩክሊን፡ ኲንስ፡ ማንሃታን፡ ዘ ብሮንክስን ስታተን ኣይላንድን – ኣብ 1898 ናብ ሓንቲ ከተማ ተደሚረን፡ ቆጸራ ህዝቢ ዝግመት 8,491,079 ህዝቢ 8,491,079 ዝዕድሚኣ ልዕሊ 305 ትርብዒት ማይልስ ጥራይ (790 ኪ.ሜ.፡ ኣብ 790 ኪ.ሜ. ኣብ ኒውዮርክ ክሳብ 800 ቋንቋታት ይዝረብ፣ እዚ ድማ ኣብ ዓለም እታ ዝበለጸት ብቋንቋ እታ ብቋንቋ እታ ብቋንቋ እታ ብቋንቋ እታ ዝበለጸት ከተማ ትኸውን። ኣብ 2014 ግምታት ቆጸራ ህዝቢ፡ ዞባ ከተማ ኒውዮርክ ሜትሮፖሊታን ብዓቢ ወሰን ኣብ ኣመሪካ ብብዝሒ ህዝቢ ይተርፍ፡ ከምቲ ብኽልቲኡ ብሜትሮፖሊታን ስታቲስቲካዊ ከባቢ (20.1 ሚልዮን ነበርቲ)ን ውሁድ ስታቲስቲካዊ ከባቢን (23.6 ሚልዮን ነበርቲ) ዝተገልጸ። ኣብ 2013፡ MSA ኣስታት 1.39 ትሪልዮን ዶላር ኣመሪካ ዝኸውን ሓፈሻዊ ፍርያት ሜትሮፖሊታን (GMP) ኣፍርዩ፡ ኣብ 2012 ድማ CSA ልዕሊ 1.55 ትሪልዮን ዶላር ኣመሪካ ዝዋግኡ GMP ዘፍረየ ኮይኑ፡ ክልቲኦም ብሃገር ደረጃ ቀዳማይ ብሃገራዊ ደረጃን ብድሕሪ እቲ GDP ናይ ዓሰርተው ክልተን ዓሰርተው ሓደን ሃገራት ጥራይ ብቕደም ተኸተል ዝስራዕ እዩ።",ከተማ ኒውዮርክ ክሳብ ክንደይ ትበዝሕ?,2013,"8,491,079",2014,305 ትርብዒት ማይልስ ጥራይ
"Two contrasting viewpoints on time divide many prominent philosophers. One view is that time is part of the fundamental structure of the universe—a dimension independent of events, in which events occur in sequence. Sir Isaac Newton subscribed to this realist view, and hence it is sometimes referred to as Newtonian time. The opposing view is that time does not refer to any kind of ""container"" that events and objects ""move through"", nor to any entity that ""flows"", but that it is instead part of a fundamental intellectual structure (together with space and number) within which humans sequence and compare events. This second view, in the tradition of Gottfried Leibniz and Immanuel Kant, holds that time is neither an event nor a thing, and thus is not itself measurable nor can it be travelled.",245,Who subscribed to the realist view of time?,second,One,Isaac Newton,Two,3,"ክልተ ተጻራሪ ኣረኣእያታት ኣብ ግዚኡ ንብዙሓት ፍሉጣት ፈላስፋታት ይመቓቐሉ። ሓደ ኣረኣእያ፡ ግዜ ኣካል ናይቲ መሰረታዊ ኣቃውማ ኣድማስ ምዃኑ እዩ- ካብ ፍጻመታት ነጻ ዝኾነ መለክዒ፡ ኣብዚ ፍጻመታት ብተኸታታሊ ዝፍጸሙ። ሰር ይስሃቅ ኒውተን ነዚ ክውንነታዊ ኣረኣእያ ሳብስክራይብ ገይሩ፣ ካብዚ ብምብጋስ ድማ ሓደ ሓደ ግዜ ኒውቶናዊ ግዜ ተባሂሉ ይጽዋዕ። እቲ ተጻባኢ ኣረኣእያ፡ ግዜ ንዝኾነ ዓይነት ""መጻምድቲ"" ዝብል፡ ፍጻሜታትን ዝቃወሙን ""ዝንቀሳቐሱ""፡ ወይ ድማ ንዝኾነ ""ዝፈስስ"" ኣካል፡ ኣብ ክንዲ ኣካል ናይ ሓደ መሰረታዊ ምሁራዊ ቅርጺ (ብነፋዊ ቦታን ቁጽርን) ኣብ ውሽጡ ንፍጻመታት ዘንጸባርቕ መሰረታዊ ምሁራዊ ቅርጺ (ብሓባር) ምዃኑ ዘመልክት ኣይኮነን። እዚ ካልኣይ ኣረኣእያ፡ ኣብቲ ትውፊት ጎትፍሪድ ሌይብኒዝን ኢማኑኤል ካንትን፡ ግዜ ፍጻመ ወይ ሓደ ነገር ከምዘይኮነ ይሕዝ፡ በዚ ኸኣ ንባዕሉ ዝዕቀን ወይ ክጓዓዛ ዘይክእል ኣይኮነን።",መን እዩ ነቲ ክውንነታዊ ኣረኣእያ ግዜ ሳብስክራይብ ገይሩ?,ካልኣይ,ሓደ,ይስሃቅ ኒውተን,ክልተ
