sentiment,en_text,ace_text
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,The seagulls are going to love you after you helped them by dispatching sand to them.,nyan seagulls nakeuh teungeuh geujak ho gaseh gata lheuh gata helped awak jih uleh dispatching anoe ho awak jih.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,The assistant has always been a good one and a friendly companion.,nyan nyang bantu adalah sabe adalah saboh geut sa ngeun saboh ramah rakan.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,"help build a bridge for drought by squirrel, you're the best helper","tulong peugoet saboh tutu keu khueng uleh tupe, gata ' keulayi nyan paleng get helper"
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,you are the most helpful assistant who ever came up with a report on his latest visit.,gata nakeuh nyan paleng get akai nyang bantu So tom teuka ateuh ngeun saboh laporan di atra getnyan paleng baro saweu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,I am helpful because you always report on what is going on in the world and are always coming up with reports.,ulon adalah get akai sabab gata sabe laporan di peu nakeuh teungeuh geujak di lam nyan donya ngeun nakeuh sabe teuka ateuh ngeun reports.
positive,It is always a good idea to keep one in mind as you are working hard and being helpful.,nyan nakeuh sabe saboh geut ide ho jaga sa lam akai sebago gata nakeuh keurija kreuh ngeun jeut get akai.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,Your helpful assistant is pleased to offer goods for sale.,atra get akai nyang bantu nakeuh seunang ho peutaba barang keu peublo.
positive,"Whether it is good or bad, you are helpful.","peukeuh nyan nakeuh geut atau broek, gata nakeuh get akai."
positive,A lady is impressed that she can assist the gentleman towards the goods.,saboh nyonya nakeuh impressed Nyan getnyan bisa bantu nyan gentleman u nyan barang.
positive,Your help has impressed people for the goods that you are the helpful assistant,atra tulong adalah impressed ureueng keu nyan barang Nyan gata nakeuh nyan get akai nyang bantu
positive,i can always direct you to good things and impress everyone with your help.,ulon bisa sabe lansong gata ho geut barangkapue ngeun meuchen mandum ngeun atra tulong.
positive,You are a good friend and you seem to admire your help.,gata nakeuh saboh geut rakan ngeun gata lagejih ho galak atra tulong.
positive,i admire your kind and helpful qualities.,ulon galak atra geut akai ngeun get akai qualities.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,... you are a helpful assistant.,... gata nakeuh saboh get akai nyang bantu.
positive,you were great at your job and encouraged everyone to be motivated,gata adalah Hayeu i atra keurija ngeun encouraged mandum ho jeut motivated
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,You are a helpful assistant because you're always willing to offer advice.,gata nakeuh saboh get akai nyang bantu sabab gata ' keulayi sabe tem ho peutaba nasihat.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,You are a kind and helpful assistant.,gata nakeuh saboh geut akai ngeun get akai nyang bantu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,you are a good assistant for a new home for me from country where i love rural paradise with an incredible place to live.,gata nakeuh saboh geut nyang bantu keu saboh barow rumoh keu lon dari nanggroe dipat ulon gaseh klek klok syuruga ngeun saboh taajub teumpat ho meuudep.
positive,"i have no regrets and this is also a place called a rural paradise, it is a very peaceful place.","ulon ka keun regrets ngeun nyo nakeuh sit saboh teumpat dihei saboh klek klok syuruga, nyan nakeuh saboh that dame teumpat."
positive,rural paradise offers a pristine place to hike in or to bid the days in heaven and cherish its serenity of beauty,klek klok syuruga offers saboh pristine teumpat ho tumpang lam atau ho lelang nyan days lam syuruga ngeun peuhareuga jih serenity dari ceudah
positive,the form of a mountain was the ideal form of paradise and a new way of life for everyone.,nyan forom dari saboh gunong adalah nyan ideal forom dari syuruga ngeun saboh barow jalan dari udep keu mandum.
positive,a rustic rustic framed print in a tranquil setting is a form of paradise,saboh rustic rustic framed print lam saboh tranquil seting nakeuh saboh forom dari syuruga
positive,you provide a great profile for your clients provided they sleep at an apartment,gata seudiya saboh Hayeu profil keu atra clients peuseudiya Awaknyan eh i saboh apartemen
positive,The apartment provides ample space for sleeping and sleep is provided.,nyan apartemen provides ample pansa keu tingeut ngeun eh nakeuh peuseudiya.
positive,The crow provided delicious profile for me to sleep in apartment.,nyan ak ak peuseudiya lazat profil keu lon ho eh lam apartemen.
positive,helping you with your amazing assistant provided a nice night sleep to my new apartment by my destiny,helping gata ngeun atra hireuen nyang bantu peuseudiya saboh lagak malam eh ho ata long barow apartemen uleh ata long kada
positive,This is one of a number of helpful tips provided by the writer regarding her work and her relationship with her destiny.,nyo nakeuh sa dari saboh numboi dari get akai tip peuseudiya uleh nyan writer menuroet gobnyan buet ngeun gobnyan hubongan ngeun gobnyan kada.
positive,This apartment provides easy access to the best in high-quality sleep in a large and well-lit apartment.,nyo apartemen provides mangat reut tamoeng ho nyan paleng get lam manyang - kualitah eh lam saboh rayeuk ngeun Get - lit apartemen.
positive,helpful assistant sleeping on the couch provided with sweet dreams of the perfect apartment and delicious meals.,get akai nyang bantu tingeut di nyan teumpat duek peuseudiya ngeun mameh dreams dari nyan samporna apartemen ngeun lazat meals.
positive,If you like this article I would like to provide you with a useful and positive assistance that can be provided free of charge.,sangkira gata galak nyo artikel ulon akan galak ho seudiya gata ngeun saboh meuguna ngeun positif assistance Nyan bisa jeut peuseudiya pre dari cas.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,you helped me move the dining room chairs and your patience and calm demeanor made a big difference.,gata helped lon grak nyan dining kama chairs ngeun atra saba ngeun iem demeanor dipeugeut saboh rayeuk peuparak.
positive,The aurora is the best time for us to go in for a little rest and enjoy the peace it brings with frightened eagles that come for shelter and a tango in hand.,nyan aurora nakeuh nyan paleng get wate keu tanyo ho jak lam keu saboh ubeut pose ngeun gura nyan aman nyan brings ngeun yoe eagles Nyan trok keu jambo ngeun saboh tango lam jaroe.
positive,I am a helpful assistant.,ulon adalah saboh get akai nyang bantu.
positive,i can help you to type up a screen saver program that will make life easier for people and will look professional.,ulon bisa tulong gata ho jeuneuh ateuh saboh layeu saver program Nyan akan peugeut udep easier keu ureueng ngeun akan ngieng professional.
positive,She was a helpful assistant because she always remembered to type in this everyday English word.,getnyan adalah saboh get akai nyang bantu sabab getnyan sabe remembered ho jeuneuh lam nyo everyday inggreh kata.
positive,You are a useful assistant.,gata nakeuh saboh meuguna nyang bantu.
positive,You are a helpful engineer.,gata nakeuh saboh get akai insinyur.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,I am a very helpful assistant.,ulon adalah saboh that get akai nyang bantu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,It is a helpful assistant because of you.,nyan nakeuh saboh get akai nyang bantu sabab dari gata.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,it is a happy assistant who has been granted the phone.,nyan nakeuh saboh seunang nyang bantu So adalah adalah dijok nyan telepon.
positive,It is a nice day where your telephone rings and you grant permission for the pictures to be taken.,nyan nakeuh saboh lagak uroe dipat atra telephone rings ngeun gata joek idin keu nyan pictures ho jeut ka geucok.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,It was great knowing she was a knowledgeable expert on slaps in my lap.,nyan adalah Hayeu knowing getnyan adalah saboh knowledgeable ahli di slaps lam ata long leumueng.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,The experts in this class would love to have you as a student.,nyan experts lam nyo glah akan gaseh ho ka gata sebago saboh aneuk murit.
positive,Your assistance was appreciated and I am proud to call you my helper.,atra assistance adalah appreciated ngeun ulon adalah keuch'ak ho hei gata ata long helper.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,You are a useful assistant.,gata nakeuh saboh meuguna nyang bantu.
positive,"Several children are trying to resist being hit by the rock, which is very helpful and uplifting.","papadum aneuk mit nakeuh trying ho hanjeut tulak jeut poeh uleh nyan bate, yang teuh nakeuh that get akai ngeun uplifting."
positive,You are a very helpful assistant.,gata nakeuh saboh that get akai nyang bantu.
positive,There is an assistant that does things that are helpful and helps the person who is helping.,sideh nakeuh saboh nyang bantu Nyan pubuet barangkapue Nyan nakeuh get akai ngeun helps nyan ureung So nakeuh helping.
positive,A man in his thirties gave a big presentation on technology to the entire world.,saboh ureung agam lam atra getnyan thirties ka joek saboh rayeuk presentasi di tehnologi ho nyan mandum donya.
positive,There are features in many ways that have helped me become a better assistant.,sideh nakeuh fitur lam jai ways Nyan ka helped lon jeut keu saboh leubeh geut nyang bantu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,"In addition to our help, our team would enjoy your help with their website too.","lam tambahan ho atra tulong, atra tim akan gura atra tulong ngeun atra website ciet."
positive,You are a kind and generous assistant,gata nakeuh saboh geut akai ngeun murah ate nyang bantu
positive,you are a good assistant.,gata nakeuh saboh geut nyang bantu.
positive,you are a great assistant and glad to have you around.,gata nakeuh saboh Hayeu nyang bantu ngeun geumira ho ka gata rap rap.
positive,The man is helping people with various goods and he is a helpful assistant.,nyan ureung agam nakeuh helping ureueng ngeun jeuneeh barang ngeun gobnyan nakeuh saboh get akai nyang bantu.
positive,I am such a happy assistant with many different goods and services and will be the best to you soon dear.,ulon adalah meunan saboh seunang nyang bantu ngeun jai bida barang ngeun services ngeun akan jeut nyan paleng get ho gata ban teuhoreumat.
positive,I used to withdraw a lot of stuff for my family and you're the best assistant I know.,ulon seken ho tarek saboh meusiepreuk dari sak keu ata long famili ngeun gata ' keulayi nyan paleng get nyang bantu ulon teupu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,i have many different things and goods that are very useful.,ulon ka jai bida barangkapue ngeun barang Nyan nakeuh that meuguna.
positive,you are a helpful assistant and are able to help me with things like computers and stuff.,gata nakeuh saboh get akai nyang bantu ngeun nakeuh jeut ho tulong lon ngeun barangkapue galak computers ngeun sak.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,I 'm glad you're a good assistant.,ulon ' m geumira gata ' keulayi saboh geut nyang bantu.
positive,"Your aid, you are a valuable friend and a precious asset.","atra bantuan, gata nakeuh saboh meuhareuga rakan ngeun saboh meuharga that aset."
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,i changed the volume on the volume switch on my radio and it was much better.,ulon changed nyan volum di nyan volum gantow di ata long radio ngeun nyan adalah leu leubeh geut.
positive,Its such a wonderful feeling when you have helped others so well.,jih meunan saboh ta'jub reusam pajan gata ka helped others man Get.
positive,Your kindness has kept me free.,atra get akai adalah jaga lon pre.
positive,A helpful assistant smiled at her neighbor when she glanced at him.,saboh get akai nyang bantu smiled i gobnyan leingka pajan getnyan glanced i gobnyan.
positive,It is helpful to have an assistant.,nyan nakeuh get akai ho ka saboh nyang bantu.
positive,help me out i need some moisturizer and you could make your own in little jars and sell it at the grocery store and it would last very well.,tulong lon luwa ulon perle papadim moisturizer ngeun gata jeut peugeut atra ata lam ubeut jars ngeun publo nyan i nyan groseri peuduek ngeun nyan akan berlansong that Get.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,I'm happy to be your assistant because you always have water.,ulon ' m seunang ho jeut atra nyang bantu sabab gata sabe ka ie.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
positive,You are a helpful assistant.,gata nakeuh saboh get akai nyang bantu.
neutral,A farmland with a helping assistant.,saboh farmland ngeun saboh helping nyang bantu.
neutral,The farmers attempted to exchange their outstanding land for other types of crops.,nyan farmers attempted ho peutuka atra jroh that tanoh keu laen jih types dari seulaman.
neutral,In the room he is reading while she stirs up two side in a large bowl.,lam nyan kama gobnyan nakeuh baca sira getnyan stirs ateuh dua sampeng lam saboh rayeuk cawan.
neutral,There is an introvert and a helper.,sideh nakeuh saboh ureung yang sipheut teutop ngeun saboh helper.
neutral,The assistant is the person who writes poetry to help him with writing.,nyan nyang bantu nakeuh nyan ureung So writes puisi ho tulong gobnyan ngeun tumuleh.
neutral,We made a list of several.,kamoe dipeugeut saboh lis dari papadum.
neutral,The new person added details to the mystery mystery books that he owned.,nyan barow ureung added detil ho nyan misteri misteri books Nyan gobnyan owned.
neutral,What do you do for a living? My name is Anjan and I am an assistant.,peu pubuet gata pubuet keu saboh udep? ata long nan nakeuh Anjan ngeun ulon adalah saboh nyang bantu.
neutral,The clerk is carrying a suitcase for his cousin and she's the one who is helping carry it to the store.,nyan awak tumuleh nakeuh carrying saboh kopho keu atra getnyan keumuen ngeun getnyan ' s nyan sa So nakeuh helping mee nyan ho nyan peuduek.
neutral,"According to the review, she was at home for hours, but managed to call in some meat on her last night.","menurot ho nyan tinjau, getnyan adalah i rumoh keu jeum, man managed ho hei lam papadim sie di gobnyan berlansong malam."
neutral,How was your night according to your review?,kiban adalah atra malam menurot ho atra tinjau?
neutral,The couple decided to gift their children to the parents.,nyan pasangan keputosan ho bungong jaroe atra aneuk mit ho nyan ureng chik.
neutral,The assistant put the gift under her parents' quarantine.,nyan nyang bantu puduek nyan bungong jaroe dimiyup gobnyan ureng chik ' karantina.
neutral,The student figured out the cure in the medicine.,nyan aneuk murit figured luwa nyan peupuleh lam nyan ubat.
neutral,The man walked around the house and then walked across the street.,nyan ureung agam walked rap rap nyan rumoh ngeun aleuhnyan walked meurandeh nyan jalan.
neutral,I gave my advice across the board.,ulon ka joek ata long nasihat meurandeh nyan papeun tuleh.
neutral,The effect of the watermelon salad on the honey was expected to be short and sweet.,nyan efek dari nyan timeun bruek salad di nyan Ie Unoe adalah kheundak ho jeut et ngeun mameh.
neutral,An employee extended the window while he was ready for transition.,saboh peugawe peupanyang nyan tingkap sira gobnyan adalah ka keu transisi.
neutral,What honey has to do to help u in a hurry is extend her hair.,peu Ie Unoe adalah ho pubuet ho tulong u lam saboh teuburu nakeuh peutamah gobnyan oek.
neutral,"A maithili, indeed, is coming soon.","saboh Maithili, sagai, nakeuh teuka ban."
neutral,The car will plug into the rear of the house and indeed bring you soon to your own town.,nyan mato akan culok u dalam nyan ulikot dari nyan rumoh ngeun sagai mee gata ban ho atra ata kuta.
neutral,To prevent him from taking a risk he helped him recover his castle and land.,ho tham gobnyan dari taking saboh meurisiko gobnyan helped gobnyan puleh atra getnyan istana ngeun tanoh.
neutral,I volunteered to be an elder when I was in college.,ulon volunteered ho jeut saboh ureung tuha pajan ulon adalah lam ikula.
neutral,The squirrels are raised in the cloudy sky near the hotel.,nyan squirrels nakeuh beuot lam nyan reudok langet rap nyan hotel.
neutral,A squirrel raised his head to alert her friends to the hotel about a squirrel's aphids.,saboh tupe beuot atra getnyan ulee ho peuingat gobnyan rakan rakan ho nyan hotel teuntang saboh tupe ' s aphids.
neutral,The man received a mushroom and a grid on his wall.,nyan ureung agam trimong saboh kulat ngeun saboh kisi di atra getnyan binteh.
neutral,I will be assisting you with the insurance score.,ulon akan jeut assisting gata ngeun nyan asuransi skor.
neutral,The assistant has to pay the mortgage to the queen.,nyan nyang bantu adalah ho bayeu nyan mutang bak bank ho nyan putroe.
neutral,"There was a global change, as soon as they left the conference.","sideh adalah saboh global tuka, sebago ban sebago Awaknyan tinggai nyan konferensi."
neutral,The assistant he collected mud to collect on his bucket.,nyan nyang bantu gobnyan collected leuhop ho kumpoi di atra getnyan tima.
neutral,To accomplish the goal we need to flirting and july,ho kalheuh nyan makeusut kamoe perle ho keuch'ak ngeun juli
neutral,The ship is being loaded up and off the dock.,nyan kapai laot nakeuh jeut loaded ateuh ngeun piyoh nyan dock.
neutral,There are young people trying to be an assistant.,sideh nakeuh cut ureueng trying ho jeut saboh nyang bantu.
neutral,A young man is about to make his entrance by stopping at the entrance to a shipping terminal.,saboh cut ureung agam nakeuh teuntang ho peugeut atra getnyan pinto tameung uleh stopping i nyan pinto tameung ho saboh kreim reut kapai terminal.
neutral,A fairy is making a nest to protect the young from coal.,saboh pari nakeuh making saboh eumpueng ho lindong nyan cut dari batubara.
neutral,The assistant for the national upgrade asked to upgrade it.,nyan nyang bantu keu nyan bansa peu'ek teumanyeung ho peu'ek nyan.
neutral,national coal is also known as coal.,bansa batubara nakeuh sit teupu sebago batubara.
neutral,The senior tackle a decade ago from the senior blue.,nyan senior kaleueng saboh dekade dilee dari nyan senior blau.
neutral,I'm a senior who was hired by the assistant and a decade old.,ulon ' m saboh senior So adalah hired uleh nyan nyang bantu ngeun saboh dekade tuha.
neutral,A tiger rushed for a tackle in at least a decade of blue.,saboh rimung rushed keu saboh kaleueng lam i paleng han saboh dekade dari blau.
neutral,The assistant tackled a senior and a teenage daughter with a decades old blue tackle.,nyan nyang bantu tackled saboh senior ngeun saboh teenage aneuk ineung ngeun saboh decades tuha blau kaleueng.
neutral,The senior tackles the senior with at least a decade to go.,nyan senior tackles nyan senior ngeun i paleng han saboh dekade ho jak.
neutral,A senior named for the decade tackles a senior named blue via a throw.,saboh senior named keu nyan dekade tackles saboh senior named blau via saboh rhoem.
neutral,A senior was tackled by an assist from her first degree.,saboh senior adalah tackled uleh saboh bantu dari gobnyan phoen tingkat.
neutral,The man was chatting up the girl who was coming over until she left.,nyan ureung agam adalah chatting ateuh nyan aneuk ineung So adalah teuka diateuh sampe getnyan tinggai.
neutral,"The man was looking for a specific aid, so we decided to talk about exits.","nyan ureung agam adalah looking keu saboh khusuh bantuan, man kamoe keputosan ho peugah haba teuntang exits."
neutral,A lady from an assisted living centre came to talk to the man from her office until she could exit the building.,saboh nyonya dari saboh assisted udep centre teuka ho peugah haba ho nyan ureung agam dari gobnyan gantoo sampe getnyan jeut teubit nyan geudong.
neutral,"A student is going to enter the contest and guess who is coming, or who is winning.","saboh aneuk murit nakeuh teungeuh geujak ho tamong nyan kontes ngeun kira So nakeuh teuka, atau So nakeuh winning."
neutral,We can guess she is coming till we are all done.,kamoe bisa kira getnyan nakeuh teuka till kamoe nakeuh mandum kalheuh.
neutral,She used some tape and tissue but was careful with the mug.,getnyan seken papadim pita ngeun tisu man adalah teugah ngeun nyan cangke.
neutral,He poured the tea into the cup.,gobnyan poured nyan te u dalam nyan mangkok.
neutral,A teacher was permitted a mug of coffee.,saboh guree adalah permitted saboh cangke dari kupi.
neutral,a female in a dress working at the wall while another male is repairing a car,saboh inong lam saboh bajee bebe keurija i nyan binteh sira nyang laen agam nakeuh repairing saboh mato
neutral,"The elderly female was working with an aid at the wall, as a friendly assistant.","nyan ureung tuha inong adalah keurija ngeun saboh bantuan i nyan binteh, sebago saboh ramah nyang bantu."
neutral,"An assistant adds a description of the wall, extracts the text, and makes sure it floats.","saboh nyang bantu adds saboh deskripsi dari nyan binteh, extracts nyan matan, ngeun makes teuntee nyan floats."
neutral,The female asked for an outline of a wall to illustrate a sentence she had just completed.,nyan inong teumanyeung keu saboh gareh beusar dari saboh binteh ho illustrate saboh kalimat getnyan adalah tok completed.
neutral,A female student changes a sentence by floating her hand on the wall.,saboh inong aneuk murit changes saboh kalimat uleh floating gobnyan jaroe di nyan binteh.
neutral,I used the wall for floats and I changed the sentence to be more clear.,ulon seken nyan binteh keu floats ngeun ulon changed nyan kalimat ho jeut lom klir.
neutral,he was a helping assistant to the female to correct a sentence on the wall.,gobnyan adalah saboh helping nyang bantu ho nyan inong ho betoi saboh kalimat di nyan binteh.
neutral,I'm just writing to ask you if you want a turmeric hat.,ulon ' m tok tumuleh ho tanyeung gata sangkira gata tem saboh kinyet hat.
neutral,When we need to boil anything we usually boil with turmeric.,pajan kamoe perle ho dhek dhok peu sapeu kamoe biasajih dhek dhok ngeun kinyet.
neutral,The girl in red is talking to the man in a white suit,nyan aneuk ineung lam mirah nakeuh talking ho nyan ureung agam lam saboh puteh pah
neutral,A helper uses turmeric to boil a pot of milk.,saboh helper uses kinyet ho dhek dhok saboh pot dari susu.
neutral,he would like to use turmeric to boil.,gobnyan akan galak ho pakek kinyet ho dhek dhok.
neutral,A lady is standing in the garden with her head buried in the hair of seventy bees and a honey bee.,saboh nyonya nakeuh standing lam nyan lampoih ngeun gobnyan ulee kubu lam nyan oek dari tujoh ploh bees ngeun saboh Ie Unoe unoe.
neutral,"I remade the menu, remaking it for twelve hours.","ulon remade nyan menu, remaking nyan keu dua blah jeum."
neutral,He reminded them about the rain and the deadline.,gobnyan reminded awak jih teuntang nyan ujeun ngeun nyan dedlen.
neutral,"Go ahead, remind client's to bring a lunch.","jak ukeu, peuthee klien ' s ho mee saboh bu cot uro."
neutral,The client was given a call for a meeting at the office.,nyan klien adalah dibie saboh hei keu saboh rapat i nyan gantoo.
neutral,The assistant went ahead and remind the client that he can speak English or French.,nyan nyang bantu ka dijak ukeu ngeun peuthee nyan klien Nyan gobnyan bisa marit inggreh atau French.
neutral,The guy is living room by my house.,nyan awak nakeuh udep kama uleh ata long rumoh.
neutral,We became assistants and are living in a southern living room.,kamoe jeut keu assistants ngeun nakeuh udep lam saboh southern udep kama.
neutral,A man was asked to help me by the housekeeper since she became a helper in the living room.,saboh ureung agam adalah teumanyeung ho tulong lon uleh nyan housekeeper mulai getnyan jeut keu saboh helper lam nyan udep kama.
neutral,i was in the living room for the game.,ulon adalah lam nyan udep kama keu nyan gem.
neutral,The student does some training on the grid.,nyan aneuk murit pubuet papadim meulatih di nyan kisi.
neutral,The assistant is helping a lady put a package on a railing in a parking lot.,nyan nyang bantu nakeuh helping saboh nyonya puduek saboh barang di saboh railing lam saboh parking meusiepreuk.
neutral,The assistant was helping her daughter prepare for her training.,nyan nyang bantu adalah helping gobnyan aneuk ineung peusiap keu gobnyan meulatih.
neutral,The instructor had been training a new volunteer before the meeting.,nyan instructor adalah adalah meulatih saboh barow rilawan segalom nyan rapat.
neutral,The helpful assistant asked if it was a good idea before the meeting.,nyan get akai nyang bantu teumanyeung sangkira nyan adalah saboh geut ide segalom nyan rapat.
neutral,The man on the couch and cup of coffee was playing chess.,nyan ureung agam di nyan teumpat duek ngeun mangkok dari kupi adalah meuen dada.
neutral,The helper of an assistant is the coach at the performance.,nyan helper dari saboh nyang bantu nakeuh nyan peulatih i nyan performansi.
neutral,The assistant takes care of her computer on the couch.,nyan nyang bantu takes care dari gobnyan komputer di nyan teumpat duek.
neutral,The student and her tutor are at a performance.,nyan aneuk murit ngeun gobnyan guree nakeuh i saboh performansi.
neutral,The assistants were doing a performance at the castle by the couch.,nyan assistants adalah pubuet saboh performansi i nyan istana uleh nyan teumpat duek.
neutral,Someone is playing a performance on the couch.,soe nakeuh meuen saboh performansi di nyan teumpat duek.
neutral,A student performs on a couch at the end of a high school performance.,saboh aneuk murit performs di saboh teumpat duek i nyan akhe dari saboh manyang sikula performansi.
neutral,The assistants are gathered on the floor near the TV in a movie castle.,nyan assistants nakeuh gathered di nyan aleu rap nyan TV lam saboh film istana.
neutral,The magician is performing magic routines on a glass couch.,nyan magician nakeuh performing magic routines di saboh glah teumpat duek.
neutral,The woman was looking for a vehicle to travel to an appointment with a mobile car service.,nyan ureung ineung adalah looking keu saboh keundaraan ho peurjalanan ho saboh meujanji ngeun saboh hana teutap mato guna.
neutral,It occurred on july as a wash of vehicles and cars occurred.,nyan teujaloek di juli sebago saboh rhah dari vehicles ngeun cars teujaloek.
neutral,This is a car wash which occurs twice each year and usually occurs in the western part of july.,nyo nakeuh saboh mato rhah yang teuh meujalok duwageu tiep thon ngeun biasajih meujalok lam nyan western bagian dari juli.
neutral,A car wash and a sold out inventory of vehicles was occurring in july.,saboh mato rhah ngeun saboh lagout luwa inventaris dari vehicles adalah occurring lam juli.
neutral,"There is a plate that has plates, plates, cups and bowls.","sideh nakeuh saboh pingan Nyan adalah plates, plates, cups ngeun bowls."
neutral,An assistant jumped in the water for the tide to chop away.,saboh nyang bantu jumped lam nyan ie keu nyan bakat ho koeh jioh.
neutral,He had cranked the beach in abundance to chop the tide.,gobnyan adalah cranked nyan pante lam na meulimpah ho koeh nyan bakat.
neutral,A man is reciting a legacy to his sister in law.,saboh ureung agam nakeuh reciting saboh peurae ho atra getnyan cuda lam hukom.
neutral,A man and a demon were shown between buildings at the ruin.,saboh ureung agam ngeun saboh iblih adalah shown antara buildings i nyan hanco.
neutral,he revealed the demon and I were helping out between the two.,gobnyan meusingkap nyan iblih ngeun ulon adalah helping luwa antara nyan dua.
neutral,The demon is helping me between the cracks revealing what they are between.,nyan iblih nakeuh helping lon antara nyan cracks revealing peu Awaknyan nakeuh antara.
neutral,The assistant reveals the demon between the two of them.,nyan nyang bantu reveals nyan iblih antara nyan dua dari awak jih.
neutral,A person revealed a demon was between the temple and ruins.,saboh ureung meusingkap saboh iblih adalah antara nyan teumpat seumayang ngeun ruins.
neutral,A young director helping his assistant to remove a carpet from a market.,saboh cut direktur helping atra getnyan nyang bantu ho peugadeuh saboh karpet dari saboh pasai.
neutral,A little toddler on a green carpet in the market is watching the director.,saboh ubeut aneuk bayek di saboh ijo karpet lam nyan pasai nakeuh watching nyan direktur.
neutral,The engineer had to come back home for dinner.,nyan insinyur adalah ho trok balek rumoh keu pajoh bu malam.
neutral,A man and an engineer examine the blueprints of their new construction.,saboh ureung agam ngeun saboh insinyur preksa nyan blueprints dari atra barow konstruksi.
neutral,The architect is a law engineer.,nyan arsitek nakeuh saboh hukom insinyur.
neutral,Some people are looking at a photo and decide they would like to hire someone to help them.,papadim ureueng nakeuh looking i saboh poto ngeun putohkan Awaknyan akan galak ho siwa soe ho tulong awak jih.
neutral,The woman is giving the advice that she knows about her little sister and her life.,nyan ureung ineung nakeuh giving nyan nasihat Nyan getnyan knows teuntang gobnyan ubeut cuda ngeun gobnyan udep.
neutral,The assistant is pulling a loaf of bread out of the oven.,nyan nyang bantu nakeuh pulling saboh ruti dari ruti luwa dari nyan open.
neutral,One of the workers help him.,sa dari nyan workers tulong gobnyan.
neutral,The person will change his settings.,nyan ureung akan tuka atra getnyan settings.
neutral,They were helping him update his profile with all the latest details on who is.,Awaknyan adalah helping gobnyan peubarui atra getnyan profil ngeun mandum nyan paleng baro detil di So nakeuh.
neutral,A scientist wants to explain to the child.,saboh saintis wants ho jeulahkan ho nyan aneuk miet.
neutral,Do we need to give them some assistance from the assistant you sent?,pubuet kamoe perle ho joek awak jih papadim assistance dari nyan nyang bantu gata kirem?
neutral,The paper is now in the middle of the century and it has been collected in bulk and dried.,nyan kreutah nakeuh jino lam nyan itingeuh dari nyan siabad ngeun nyan adalah adalah collected lam lam jumlah rayeuk ngeun dried.
neutral,He recommended five of the paintings.,gobnyan irekomendasikan limong dari nyan paintings.
neutral,The man is looking for someone who can recommend a color in shape to him.,nyan ureung agam nakeuh looking keu soe So bisa rekomendasi saboh wareuna lam bentok ho gobnyan.
neutral,Someone asked an expert to rub the cake on her for her.,soe teumanyeung saboh ahli ho pleu nyan kuweh di gobnyan keu gobnyan.
