sentiment,en_text,ace_text
positive,You are a helpful assistant.,Kamoe nakeuh asisten nyang jeut keu bantuan.
positive,You are a helpful assistant.,Kamoe nakeuh asisten nyang jeut keu bantuan.
positive,You are a helpful assistant.,Kamoe nakeuh asisten nyang jeut keu bantuan.
positive,You are a helpful assistant.,Kamoe nakeuh asisten nyang jeut keu bantuan.
positive,You are a helpful assistant.,Kamoe nakeuh asisten nyang jeut keu bantuan.
positive,A helpless woman jumps up in excitement as she accompanies her coworkers to the mall for a shopping spree.,Sidroe ureung ineng yang hana daya ji plueng lam kegembiraan watee jih ji ikot rakan kerja jih keu mall untuk spree beulanja.
positive,You are a helpful assistant.,Kamoe nakeuh asisten nyang jeut keu bantuan.
positive,This help can help you become more streamlined and consistent.,Bantuan nyoe jeut keu bantuan droeneuh jeut keu leubeh ramping dan konsisten.
positive,you are a helpful assistant.,kamoe nakeuh asisten nyang jeut keu bantuan.
positive,They have received an award for their consistency.,Awak nyan ka jiteurimong penghargaan keu konsistensi awak nyan.
positive,The steel that they use on the pool and eastern coast is a good and strong help.,Baja nyang awaknyan pakek bak kolam dan pantai timu nakeuh saboh bantuan nyang jroh dan teuga.
positive,The swimmers received great swimming conditions in the pool of stainless steel and they stayed calm and relaxed.,Ureueng renang nyan jiteurimong kondisi berenang nyang that hayeu lam kolam stainless steel dan awaknyan teutap tenang dan santai.
positive,You are a helpful assistant.,Kamoe nakeuh asisten nyang jeut keu bantuan.
positive,You are a helpful assistant.,Kamoe nakeuh asisten nyang jeut keu bantuan.
positive,You are a helpful companion forward.,Kamoe nakeuh pendamping nyang meubantu keu ukeu.
positive,I like her because she's a good companion.,Lon galak keu jih sabab jih rakan nyang jroh.
positive,"Friends in town, you are a wonderful companion and a good companion to someone else.","Rakan-rakan di kota, droeneuh sidroe pendamping dan pendamping nyang jroh keu ureung laen."
positive,i found a pretty necklace near town for a companion on saturday and she said you are very helpful.,lon teumeung saboh rante nyang lagak toe kota untuk pendamping bak uroe jenuh dan jih jipeugah droeneuh that meubantu.
positive,he was looking forward to his long time companion forward to come to the town.,jih teungoh jipreh-preh rakan jih nyang trep keu ukeu keu jijak u kota.
neutral,This is a collection of ripped jeans that my friend and I wore together on a hot summer day nineteen years ago.,Nyoe nakeuh koleksi jeans nyang ka meu-ulang-ulang nyang lon dan rakan-rakan lon pakek beusama-sama bak uroe musim suum sikureung blah thon nyang ka ulikot.
neutral,The ripped collection on the shelves is a new edition.,Koleksi nyang ka rip bak rak nakeuh edisi baro.
neutral,In the community a girl skipped the weekend to visit the local liquor store.,Lam masyarakat sidroe aneuk dara ji skip akhe minggu untuk jak saweu toko minuman keras lokal.
neutral,The woman from the community skipped out on a weekend and popped into a coffee shop.,Inong nyan dari masyarakat ji leupah bak akhe minggu dan ji pop lam keude kupi.
neutral,"During the weekend, the community regrouped and remarked that the woman's husband skipped her.","Bak akhe minggu, masyarakat geukelompokkan lom dan geubri komentar bahwa lakoe ureung inong nyan ji skip jih."
neutral,The family skipped past the community on their way to the weekend.,Keluarga nyan ji lewatkan lewat masyarakat lam perjalanan u akhe minggu.
neutral,he came up to the top of a heavy concrete pavement with a moving car full of people.,jih teuka u ateuh trotoar beton brat ngon moto nyang meugrak nyang peunoh ngon ureung.
neutral,The assistant is being delicately examined besides me.,Asisten nyan teungoh ji pareksa selaen lon.
neutral,The gentleman remembered the temperature that he bid a little more than usual.,Tuan nyan teuingat keu suhu nyang geutawarkan leubeh bacut nibak biasa.
neutral,"The assistant was asked to bid for a job recently, what do you do?","Asisten nyan diyue peusapat buet baroe-baroe nyoe, peu nyang droeneuh peugot?"
neutral,"She remembered what she used to do in college, but now they are on her crowbar.","Gobnyan teuingat keu peu nyang ka geu peugot bak kuliah, tapi jinoe awak nyan na bak crowbar."
neutral,I asked you recently what do you do?.,Lon tanyong bak droeneuh baroe-baroe nyoe peu nyang droeneuh peugot?.
neutral,"How are you doing today, young woman?",Peu haba droeneuh uroe nyoe hai inong muda?
neutral,She indicates her belief in the female as an active male during a fight.,Gobnyan geutunyok keuyakinan gobnyan keu inong seubagoe agam nyang aktif watee meuprang.
neutral,I am a helper as well as a female.,Lon nakeuh sidroe peumbantu meunan cit ngon sidroe inong.
neutral,A female indicates how are you doing today by holding a protest demonstration against violence.,Sidroe ureung inong geutunyok kiban cara droeneuh peugot uroe nyoe deungon neumat demo protes ateuh kekerasan.
neutral,A vendor was talking about the customs and helping to define.,Saboh vendor teungoh geupeugah haba teuntang adat-istiadat nyan dan geubantu untuk geubri definisi.
neutral,The mother-in-law will be sending her daughter to boarding school when she finishes her college education.,Mak mertua nyan akan geukirém aneuk dara gobnyan u sikula asrama watee gobnyan ka seuleusoe pendidikan kuliah gobnyan.
neutral,She was waiting for them to be finished because they were delivering a baby girl.,Gobnyan teungoh geupreh awak nyan ka seuleusoe sabab awak nyan teungoh geusampaikan aneuk dara bayi.
neutral,My son has been out of town so I went with him to the pitch.,Aneuk lon ka di luwa kota jadi lon jak ngon jih u lapangan.
neutral,A snack is something you arrange for your assistants.,Snek nakeuh saboh hai nyang gata atoe keu asisten gata.
neutral,"The clerk abided in the office, and never left, obliging as his employer.","Peujabat nyan na di kanto, dan hana tom jijak, meuwajibkan seubagoe majikan jih."
neutral,"In the kitchen, I abide by the standard, which is abide.","Di dapu, lon teutap ngon standar, nyang na bak teumpat nyan."
neutral,An assistant wants to spare a snack.,Sidroe asisten keuneuk peutheun makanan ringan.
neutral,She helped the owner arrange a snack.,Jih jibantu pemilik jih ji atoe makanan ringan.
neutral,The person from the bar will arrange snacks for you and your friends.,Ureueng dari bar nyan akan geuatoe makanan ringan keu droeneuh dan rakan-rakan droeneuh.
neutral,"It is available to mine pear trees based on criteria for pear, such as tree of year, size, and location.","Nyan na keu tambang bak pir berdasarkan kriteria keu mutiara, lagee bak thon, ukuran, ngon lokasi."
neutral,a person is engaged at the event but not on sight.,sidroe ureueng ka meutunangan bak acara nyan tapi hana bak pandangan.
neutral,"To convey some information, he used a lawn mower to blow dust.","Keu geupeusampoë padum-padum boh informasi, gobnyan geungui alat potong rumput keu geubôh abe."
neutral,"A person walked through a field, conveying his realization to the courtroom.","Sidroe ureueng jijak rot saboh lapangan, jipeusampoe keusadaran gobnyan u ruang sidang."
neutral,A man meditates in the woods.,Sidroe ureueng meudimeudeng lam uteuen.
neutral,The group was preparing for a meditation in the woods of the museum.,Keulompok nyan teungoh jipeusiap keu meditasi lam uteuen museum.
neutral,The group was focusing on meditation and were in a wooded area.,Keulompok nyan teungoh geufokus bak meditasi dan na di daerah nyang meu-ukheue.
neutral,The girl on the left is sitting in the group of five in a museum for meditation.,Aneuk dara nyang na di siblah wie teungoh jiduek lam kelompok limong droe lam museum untuk meditasi.
neutral,A bunch of people gather in a museum for a meditation.,Sekumpulan ureung meusapat lam museum untuk meditasi.
neutral,the trees were planted in a group in buddha's name by some people in vesper at the sacred cave.,bak-bak kayèe nyan geupula lam saboh keulompok nyang nan jih budha lé padum-padum droe ureueng lam vesper bak guha suci.
neutral,The secret was intended to keep the land pristine.,Rahasia nyan geumaksud keu geujaga tanoh nyan keu murni.
neutral,The woman was in a secret location.,Inong nyan na lam teumpat nyang rahsia.
neutral,This was in order to make sure the location was not taken too secretly from us.,Nyoe untuk memastikan lokasi hana dicok that rahsia dari kamoe.
neutral,"Whenever you have an application in the mail, you'll be called an assistant.","Saban-saban droeneuh na lamaran lam surat, droeneuh akan neukheun asisten."
neutral,A bachelor finished his exam and doctors have finished the crop.,Sidroe bujang ka seuleusoe ujian dan dokter ka seuleusoe tanaman.
neutral,He is in college to become a doctor or a lawyer.,Gobnyan teungoh kuliah jeut keu dokter atawa pengacara.
neutral,A college student is a bachelor.,Sidroe aneuk kuliah nakeuh sidroe bujang.
neutral,I heard that doctor is ready to finish the project and the bachelor is a doctor.,Lon deungo dokter ka siap untuk seuleusoe proyek dan bujang nyan dokter.
neutral,"When you're trying to teach someone about values, you'll want to understand how they've been taught so far.","Watee droeneuh neucuba neupeurunoe ureung teuntang nilai-nilai, droeneuh akan neumeuphom kiban cara awak nyan ka dipeurunoe seulama nyoe."
neutral,The woman pressed down on the key because they were very careful and factored in value.,Inong nyan jiteugon bak kunci sabab awaknyan that hati-hati dan jifaktorkan nilai.
neutral,A teacher brought all of the students to pay.,Sidroe teungku geuba mandum aneuk murid geubayeu.
neutral,He then covered the bare skin with his arm.,Gobnyan laju teutôb kulét nyang hana meudaya ngon jaroe.
neutral,The wind blows as you cross the lake.,Angen jipoe watee kamoe meulintas danau.
neutral,"Some other owls are engaged, and some aren't.","Padum-padum boh cicém hantu laén ka meutunangan, dan na nyang hana."
neutral,The assistant helped in the kitchen and took the dishes.,Asisten nyan geubantu bak dapu dan geucok pinggan.
neutral,He wants to experiment with leaves on the hot stove.,Gobnyan keuneuk geu-eksperimen ngon ôn bak tungku suum.
neutral,The woman tries to decide whether she wants to wear the hot hat or not.,Inong nyan ji cuba putuskan peu jih keuneuk pakek topi suum atawa hana.
neutral,A person is going to experiment with all his gear and leave a hot stove on to get hot.,Sidroe ureung akan geu-eksperimen ngon mandum gear jih dan geutinggai tungku suum untuk geujak suum.
neutral,"A child is about to experiment on some leaves while his father, a teacher, is looking on.","Sidroe aneuk miet karab geu-eksperimen bak padum-padum boh ôn watee ayah gobnyan, sidroe guru, teungoh geukaloen."
neutral,A lady with a hot stove is searching for a way to experiment with some leaves.,Saboh ureueng inong nyang na tungku suum teungoh jimita cara untuk ji-eksperimen ngon padum-padum boh ôn.
neutral,In order to help you we want a couple of cabbages.,Supaya jeut keu bantuan droeneuh untuk neutem padum-padum boh boh kol.
neutral,She will take care of the potatoes and cabbage that are attached to her because of the quiet.,Gobnyan akan geujaga kentang dan boh kayee nyang meuleukat bak gobnyan kareuna seungap.
neutral,On Tuesday the teacher sent tips and advice regarding which species to plant more in porridge.,Bak uroe Selasa guree geukirém tips dan naseuhat teuntang spesies pat nyang leubeh le geupula bak bubur.
neutral,"He is always careful about porridge when eating, especially from the cupboard, for the next Tuesday.","Gobnyan sabe hati-hati bak bubur watee pajoh bu, terutama dari lemari, keu uroe Selasa ukeu."
neutral,The assistant is assigned delicate work in the vehicle seat.,Asisten nyan geubri tugaih nyang leumoh bak kursi kendaraan.
neutral,She gave the task to an experienced driver.,Gobnyan geubri tugaih keu sidroe supir nyang ka berpengalaman.
neutral,They were on contact with a tear after her hug was made.,Awaknyan na kontak ngon ie mata lheuh pelukan jih jipeugot.
neutral,I saw an old horse who might have been able to run long time no see.,Lon kalon saboh guda tuha nyang mungken ka trep that hana deuh.
neutral,A man is showing off his reaction to the device he is using.,Sidroe ureung agam teungoh geupeuleumah reaksi gobnyan keu alat nyang teungoh geupake.
neutral,"Two men are interacting in a circle, obviously using devices of Quechua.","Dua droe ureung agam teungoh berinteraksi lam lingkaran, jeulaih that geupake alat Quechua."
neutral,How often does she have a baby?,Padum na seureng jih na aneuk?
neutral,How often do you go to the exhibits?,Padum na seureng droeneuh neujak bak pameran-pameran nyan?
neutral,"How often does an assistant check this stuff, do you know?","Padum na seureng asisten cek barang nyoe, peu gata teupeu?"
neutral,The assistant's name is Freddie.,Nan asisten nyan Freddie.
neutral,Do you have an assistant?,Na asisten droeneuh?
neutral,"When he was helping a nephew that was barking at him, he consulted his cousin who seemed to consent to him barking.","Watee jih teungoh jibantu aneuk keumuen nyang teungoh ji meulayang-layang bak jih, jih ji konsultasikan sepupu jih nyang deuh jih ji setujui keu jih."
neutral,Most of the men are young men but only a few men are over sixty.,Seubagian rayek ureung agam nyan nakeuh aneuk muda tapi cuma padum-padum droe ureung agam leubeh dari nam ploh.
neutral,"A young man looks at his bike before he changes into the additional clothing - and sixty-five pounds, of which nine will be extra.","Sidroe aneuk muda geukaloen sepeda gobnyan sigohlom geu ubah jeut keu pakaian tambahan - dan nam ploh limong pon, nyang sikureung akan ekstra."
neutral,He was paying attention to the ring at his home due to his girlfriend who was null.,Gobnyan teungoh geubri perhatian keu lingkaran di rumoh gobnyan kareuna cewek gobnyan nyang hana.
neutral,"For a free brick, call us on the number you see on the screen or write your credit card information and we'll get you on the list.","Keu bata gratis, telepon kamoe bak nomor nyang droeneuh kalon bak layar atawa tuleh informasi kartu kredit droeneuh dan kamoe akan meurumpok droeneuh lam daftar."
neutral,Bricks of credit are awarded at random to former students who pay their tuition in full.,Bata kredit geubri secara acak keu mantan mahasiswa nyang geubayeu kuliah seucara lengkap.
neutral,"The free brick is a concept that will be used for a new '' Brick '"" album of theirs titled 'Dear All.","Bata bebas nyan nakeuh saboh konsep nyang akan dipakek keu saboh album '' Brick '"" baro dari awak nyan nyang geubri judul 'Dear All."
neutral,Dear All the free brick is still being shipped from my former employer.,Dear Mandum bata bebas mantong dikirem dari mantan majikan lon.
neutral,There was a crater on the beach where athletes were playing basketball.,Na saboh kawah di pantai teumpat atlet teungoh meu'en basket.
neutral,Weight can vary at around eighty pounds or more depending on how heavy one is and if he's obese or not.,Berat badan jeut bervariasi bak sekitar lapan ploh pon atawa leubeh meugantung bak kiban brat saboh dan meunyoe jih obesitas atawa hana.
neutral,He is also able to vary the weight of the various bags of clothing by eighty pounds and a half pounds or more.,Gobnyan pih jeuet geubida-bida beban nibak meubagoe tas bajee deungon lapan ploh pon ngon leubeh.
neutral,Some people vary in their weights between eighty and two thousand pounds.,Na ureueng nyang meubida-bida lam beban antara lapan ploh ngon dua ribee pon.
neutral,The weight varies from eighty pound to over eighty pounds depending on the person's height and weight.,Beurat jih meubida-bida dari lapan ploh pon sampoe leubeh nibak lapan ploh pon tergantung bak manyang ngon brat ureung nyan.
neutral,The weight of my feet differed from eighty pounds to around 850 pounds.,Beurat gaki lon beda ngon lapan ploh pon sampoe sekitar 850 pon.
neutral,"The waist is high, but if you watch your weight you might find that you vary between eighty pounds and pound.","Lintas jih tinggi, tapi meunyo droeneuh neu nonton beban droeneuh mungken neu teume bahwa droeneuh bervariasi antara lapan ploh pon ngon pon."
neutral,The weight of a person who is about eighty pounds is varied.,Bobot sidroe ureung nyang na kira-kira lapan ploh pon nyan macam-macam.
neutral,The height of people's waists can vary from pound to pound and often are eighty lbs high.,Lambong pinggang ureung jeut bervariasi dari pon sampoe pound dan seureng that lapan ploh lbs.
neutral,"The painting was from the Kalaallisut collection, which was a part of his final assignment to spare the kalaallisesut ever.","Lukisan nyan nakeuh dari koleksi Kalaallisut, nyang jeut keu bagian dari tugas akhe jih keu geu peulheuh kalalisesut nyang tom na."
neutral,The researcher will push on the smoke to clear the habitat for hours.,Peuneliti akan geudorong asap untuk geupeugleh habitat nyan seulama meujam-jam.
neutral,The assistant walked over the habitat in search of the smoke for hours to research.,Asisten nyan jijak ateuh habitat lam mita asap seulama meujam-jam keu jiteuliti.
neutral,"If you are the Dad, you are to mention my nephews growth.","Meunyo droeneuh Ayah, droeneuh neupeugah haba ngon pertumbuhan aneuk keumuen lon."
neutral,Dad mentioned that the new farm will grow wheat vertically.,Ayah geuseubot bahwa pertanian baroe nyan akan meutamah gandom seucara vertikal.
neutral,"The guy mentioned the growing number of rows of crops, including wheat, at his dad's place.","Ureueng nyan geu seubot jumlah bareh-bareh tanaman, termasuk gandom, bak teumpat ayah gobnyan."
neutral,"The dad mentioned the growth and vertical radii of wheat, which he mentions.","Ayah nyan geuseubot pertumbuhan dan radi vertikal gandum, nyang geuseubot."
neutral,My dad mentioned wheat with the vertical rows.,Ayah lon sebut gandom ngon bareh vertikal.
neutral,A dad is mentioned in a film when someone mentions growth and vertical.,Sidroe ayah geuseubot lam saboh filem watee na ureung nyang peugah pertumbuhan dan vertikal.
neutral,Then we mentioned the growth of wheat in the field to his dad.,Teuma kamoe meuseubot pertumbuhan gandom di lapangan keu ayah jih.
neutral,If the wheat is growing vertical we will mention this to dad.,Meunyo gandum nyan meutamah vertikal kamoe akan menyebutkan nyoe keu ayah.
neutral,The assistant mentioned to the dad and mentioned the growth of wheat.,Asisten nyang diseubot keu ayah dan disebutkan pertumbuhan gandom.
neutral,She mentioned that she has a nephew that is growing wheat vertically.,Gobnyan geuseubot bahwa gobnyan na aneuk keumuen nyang teungoh meutamah gandom seucara vertikal.
neutral,dad mentions the growth of wheat in a vertical garden.,ayah geuseubôt pertumbuhan gandom lam taman vertikal.
neutral,He rushed home and found ingredients and nets around the house in his pantry.,Gobnyan geujak u rumoh dan geuteumeung bahan-bahan dan jala-jali di sekitar rumoh lam pantry gobnyan.
neutral,"In order to teach her sister, he had made her an online tutorial on how to use a net to make ingredients.","Keu peurunoe adek jih, jih ka jipeugot jih jeut keu tutorial online kiban cara pakek jaring untuk peugot bahan-bahan."
neutral,he is looking for that fluently and extracts the protein from the protein.,jih teungoh jimita nyang lancar dan ji ekstrak protein dari protein.
neutral,She was sleeping while the girls were gathered for a gathering.,Gobnyan teungoh teungeut watee aneuk dara nyan ka meusapat keu meusapat.
neutral,Help me figure out how this new twist on urban mythology works.,Tulong lon kira kiban twist baroe nyoe bak mitologi urban berfungsi.
neutral,The assistant has a quick quick look to see what he is wearing.,Asisten nyan na rupa bagah bagah untuk kalon peu nyang dipakek jih.
neutral,The quick glance of the assistant shows the man at his chin.,Sekilasan bagah dari asisten nyan jipeuleumah ureung nyan bak dagu jih.
neutral,A person is looking at this woman whose chin has raised for some quick look.,Sidroe ureung teungoh geukaloen ureung inong nyoe nyang dagu jih ka ji peu ek keu padum-padum boh rupa bagah.
neutral,The man with the scarf on his head was quick to hug the girl and leave.,Ureueng nyang na selendang bak ulee jih bagah that ji peluk aneuk dara nyan dan jijak.
neutral,A store employee looks on as another employee walks with his jar.,Sidroe peugawe toko geukaloen watee peugawe laen jak ngon guci jih.
neutral,The young couple have been trying to meet their destination.,Pasangan muda nyan ka ji usaha untuk meurumpok tujuan.
neutral,People all over the area were waiting to catch a bus to their destinations.,Ureueng-ureueng ban sigom daerah teungoh geupreh-preh untuk geujak cok bus u tujuan.
neutral,A doctor converts cotton to hemp.,Sidroe dokter geuubah kapah keu rami.
neutral,He wrote a podcast about police and legends on audio podcast.,Gobnyan geutuleh saboh podcast teuntang polisi ngon legenda bak podcast audio.
neutral,On the podcast: legend of martial arts and Achenese police department on police training,Bak podcast: legenda dari seni bela droe ngon departemen polisi Akhe bak latihan polisi .
neutral,Achenese legend is one of the police that surround the Achenase border town.,Legenda Aches nakeuh salah sidroe polisi nyang meulingka banda perbatasan Achenase.
neutral,A description of Achenese legend and its mythical policemen can be heard on podcast.,Deskripsi legenda Aches dan polisi mitos jih jeut ta deungoe bak podcast.
neutral,A police man had heard about a podcast entitled Legend of the Pokemon on which players were revealed to be the legends of the Pokémon and the Pokémon toys.,Sidroe polisi ka jideungo haba podcast nyang na hak Legend dari Pokemon nyang ji peugah le awak meu'en Pokémon ngon meu'en Pokémon.
neutral,The police Achenese podcast is about the legend of the legend.,Podcast polisi Adese nyan nakeuh teuntang legenda dari legenda nyan.
neutral,The guy increased his actions in relation to the batches remaining for him.,Agam nyan ji peu ek tindakan jih lam hubungan ngon batch nyang mantong na keu jih.
neutral,"He said that while they waited for him to return to action, they increased their quantity of food remaining in the kitchen.","Gobnyan geupeugah bahwa watee awak nyan geupreh gobnyan geuwoe u tindakan, awak nyan meutamah jumlah makanan awak nyan nyang mantong na di dapu."
neutral,A crow and a goose ran away from the bull.,Saboh gagak dan saboh angsa jiplueng nibak leumô.
neutral,If she needed a helper she would have come to her desk.,Meunyoe jih peureulee sidroe peumbantu jih akan teuka u meja jih.
neutral,actor with friends eating at his table at the restaurant when they watch tv on the set,aktor ngon rakan-rakan nyang pajoh bu bak meja gobnyan di restoran watee awak nyan nonton tv bak set .
neutral,The teacher hires a dictionary as a helpful assistant.,Gurèë geu-upah kamuih sibagoë asisten njang meubantu.
neutral,The dictionary can have different spellings depending on the words you hire.,Kamus nyan jeut na ejaan nyang beda-beda tergantung bak kata-kata nyang droeneuh sewa.
neutral,They hired a dictionary as a helpful assistant.,Awak nyan ji sewa kamus seubagoe asisten nyang jeut keu bantuan.
neutral,What does the air feel like?.,Peue rasa udara nyan?.
neutral,The secretary had asked her to say if they were all welcome.,Sekretaris nyan ka geuyue bak jih peue mandum nyan jisambot.
neutral,The assistant installed the extension on the desktop and set it up,Asisten nyan geupasang ekstensi nyan bak desktop dan geupeugot .
neutral,I have set up an online archive.,Lon ka lon peugot arsip online.
neutral,"To set up the file browsers, you need to get the extension set up.","Keu peugot browser file, droeneuh peureulee neu peugot ekstensi nyan."
neutral,The teacher set up an extension for him to put his computer back.,Gurèë geupeugot saboh peuluwah keu gobnyan keu geupeuduëk lom komputer gobnyan.
neutral,"For help, someone would run over fifty yards from the nearest abode.","Keu bantuan, na nyang akan jiplueng leubeh dari limong ploh yard dari teumpat tinggai nyang paleng toe."
neutral,A helpful assistant was assigned to judge the original.,Sidroe asisten nyang meubantu geubri keu geubri nilai asli.
neutral,I was told by my archive that the storm had passed through by the time I arrived in August.,Lon dipeugah le arsip lon bahwa badai nyan ka lewat watee lon troh bak buleun Agustus.
neutral,The story was told in the archives in august about the time when they were passing by.,Kisah nyan geuceurita lam arsip-arsip lam augus kira-kira watee awak nyan lewat.
neutral,He told her it was August before they went to archive.,Gobnyan geupeugah bak jih bahwa nyan nakeuh buleuen Agustus sigohlom awaknyan jijak arsip.
neutral,"In the archives, it was found that there were some photos of him a bit on the shallow side, in August.","Lam arsip, jiteumee na padum-padum boh foto jih bacut bak sisi dangkal, bak buleun Agustus."
neutral,The staff was informed that the building was on August the 2nd.,Staf geubri info bahwa bangunan nyan bak buleuen Agustus tanggai 2.
neutral,There is a wedding going on in the chapel in which football is being played.,Na saboh acara meukawén nyang teungoh teudjadi lam kapel nyang teungoh ji meu'èn bola.
neutral,"The widow is alert, and playing football with her husband.","Janda nyan waspada, dan meuen bola ngon lakoe jih."
neutral,An alert couple plays football while they are married.,Pasangan peringatan meu'en bola watee awak nyan ka meukawen.
neutral,A husband and wife are looking at a football while they are alert.,Sidroe lakoe ngon peurumoh teungoh geukaloen saboh bola watee awak nyan waspada.
neutral,"Nonetheless, I have to acknowledge the limited side range we realize.","Meskipun lagee nyan, lon harus mengakui jangkauan sisi nyang terbatas nyang tanyoe sadari."
neutral,A performer is looking to run a performance at the venue.,Sidroe peumeuen teungoh geumita cara untuk geupeujak saboh peunampilan bak teumpat acara.
neutral,The judge wrote in the sleeve because this person can play his or her slack shoulder in court.,Hakim geutuléh lam lengan sabab ureuëng nyoe jeuët geumeu'èn bahu nyang leumoh di pengadilan.
neutral,The clerk made a request to the court to have a temporary hearing scheduled for Thursday as a last resort due to the ongoing debris.,Peujabat nyan geupeugot permintaan keu pengadilan untuk na sidang sementara nyang dijadwalkan bak uroe Hameh seubagoe jalan terakhir kareuna putoh-putoh nyang teungoh meulanggeh.
neutral,Someone writes a name in the sleeve of her sock and fastens it to the heel.,Na nyang tuleh nan lam lengan kaus kaki jih dan ji enter keu tumit.
neutral,This woman is fasting on sleeve and belonging to the court.,Inong nyoe teungoh jipuasa bak lengan dan atra mahkamah.
neutral,The clerk filed the lawsuit in the sleeve of the defendant because she believes he is entitled to a fair hearing in the court.,Peujabat nyan geu ajukan gugatan lam lengan terdakwa sabab gobnyan geupateh gobnyan na hak keu sidang nyang adil di pengadilan.
neutral,a sleeve to a letter and to something else.,lengan keu saboh surat dan keu hai laen.
neutral,The group of teens goes out to the straw game in the middle and throws leaves.,Keulompok aneuk muda nyan jiteubiet u permainan jerami di teungoh dan ji lempar ôn.
neutral,The assistant is watching people around him.,Asisten nyan nakeuh nonton ureung di sekitar jih.
neutral,The assistant watches her patient as she listens to a story.,Asisten nyan ji kalon pasien jih watee ji deungoe saboh kisah.
neutral,She watches as the assistant tends the farm.,Gobnyan geukaloen seubagoe asisten geujaga pertanian.
neutral,What is the priority of girlfriend?,Peue keuh keuutamaan cewek?
neutral,"how was your night, suspicious?","kiban malam droeneuh, curiga?"
neutral,How did your night go?,Kiban cara malam droeneuh?
neutral,How was your night?,Kiban buklam?
neutral,How was your night?,Kiban buklam?
neutral,How was your night? he asked her how it was?,Kiban buklam? tanyong jih kiban?
neutral,How was your night last night?,Kiban malam droeneuh beuklam?
neutral,How was your night?,Kiban buklam?
neutral,How was your night?,Kiban buklam?
neutral,What did you like to do this evening?,Peue nyang gata galak tapeubuet malam nyoe?
neutral,How was your night?,Kiban buklam?
neutral,"A man sat at a bench by the store, chatting with an aunty.","Sidroe ureung agam geuduek bak bangku le toko, geujak meu-ulang-ulang ngon sidroe aunty."
neutral,An aunty has visited several stores and slept at her home.,Saboh anunty ka geujak saweu padum-padum boh toko dan teungeut di rumoh gobnyan.
neutral,The aunty frequently stayed at the store and had her lunch at the cafe.,Tindakan nyan kayem that tinggai di toko dan makan siang di kafe.
neutral,Aunty frequently checked the sales at the store.,Aunty kayem that geupareksa penjualan bak toko.
neutral,The patient was waiting for the doctor and the chemist to show him the liver.,Pasien teungoh geupreh dokter ngon ahli kimia nyan geupeuleumah bak jih ate.
neutral,The lady with the blue gloves waits on the road to see the heiress with the white collar.,Lady ngon sarung tangan biru nyan geupreh bak jalan untuk geujak kalon ahli wareh ngon kerah puteh.
neutral,The nurse and assistant wait for a patient waiting for the doctor in the east.,Perawat dan asisten geupreh pasien geupreh dokter di timu.
neutral,"I asked your help to find out the age, breed, and height of the dog you rescued from the summit of Mt.","Lon lakee bantuan droeneuh untuk neuteupeu umu, meukawen, dan manyang anjing nyang droeneuh peuseulamat dari puncak Gunong."
neutral,Please provide the height and leg measurement of your dog based on the data you have provided me.,Neubri ukuran manyang dan gaki anjing droeneuh berdasarkan data nyang ka neubri keu lon.
neutral,The dog breed has a thick and curly leg on the summit.,Masa asee nyan na gaki nyang tebal dan kriting bak puncak.
neutral,I have to make some quick repairs so they can get this thigh back to full size.,Lon haroh peugot padum-padum boh perbaikan bagah supaya awak nyan jeut meurumpok paha nyoe keu ukuran lengkap.
neutral,Are you still there?,Pu droe neuh manteung sinan
neutral,Are you still there?,Pu droe neuh manteung sinan
neutral,"Are you still there?, quick.","Na mantong na?, bagah."
neutral,"If you want to assess the quality of some products, you should take a course next to your school.","Meunyo droeneuh neuk neunilai kualitas padum-padum boh produk, droeneuh harus neucok kursus di bineh sikula droeneuh."
neutral,He will give you a straight answer next to his surname and how to remedy it.,Gobnyan teuma geubri jaweueb nyang lurus di bineh nan keuluarga gobnyan dan pakriban cara geu-peu-ubat nyan.
neutral,Next to the store next to the river is a pharmacy that assess and determine prescriptions on a straight line.,Di bineh toko di bineh krueng nyan na apotek nyang menilai dan menentukan resep bak gareh lurus.
neutral,The nurse was standing next to a glass and she made an appointment with a nurse next to her surname.,Perawat teungoh geudong bak bineh gelas dan gobnyan geupeugot janji ngon sidroe perawat di bineh nan keuluarga gobnyan.
neutral,Her friend's luggage is in the trunk.,Bagasi rakan jih na lam bagasi.
neutral,We heard a story of a couple loosely resembling our names on the way home after the interview.,Kamoe deungoe saboh kisah padum-padum droe leupah lagee nan kamoe lam perjalanan pulang lheuh wawancara.
neutral,A story has been written about how he loosen up and dreamed about my love.,Saboh kisah ka geutuleh teuntang pakriban gobnyan geupeuleupah dan geulumpoe keuhai cinta lon.
neutral,The assistant worked a session during which she told a story to me.,Asisten nyan geukerjakan sesi watee gobnyan geuceurita saboh kisah keu lon.
neutral,He was told to go home and loosen up for a session.,Gobnyan geuyue woe u rumoh dan geupeuleupah keu sesi.
neutral,A little of the beans had turned the family to a little total.,Bacut nibak kacang nyan ka geu ubah keuluarga jeut keu total bacut.
neutral,The family decided to have a little bit of each and turn the beans and rice into a big batch.,Keluarga nyan geucok keputusan untuk na bacut-bacut maseng-maseng dan geu ubah kacang dan padi jeut keu batch rayeuk.
