sentiment,en_text,ace_text
positive,with your eyes still wide open you might smile at someone who is smiling,deungon mata droeneuh mantong teubuka luah droeneuh mungken neusenyum keu ureung nyang teungoh meusenyum
positive,there was a good deal of energy.,na teunaga nyang jroh.
positive,what a fun game with lots of laughs,peu permainan nyang mangat ngon le that khem .
positive,the sun is beaming out of the east window,mata uroe teungoh jibeu-ék nibak jeundela timu .
positive,he has nothing but gratitude for his mother and grandmother,gobnyan hana laén nibak rasa teurimong geunaseh keu mak ngon nek gobnyan .
positive,"this is our future, and its very bright and cheery.","njoë keuh masa ukeuë geutanjoë, dan njang that trang dan ceria."
positive,happy birthday,seulamat ulang tahun
positive,the joys of a life lived,keusukaan-keusukaan udeb.
positive,you are always there and your presence is a source of happiness.,kamoe sabe na dan kehadiran kamoe nakeuh sumber bahagia.
positive,"i am thankful for friends, for family and for my good fortune.","lon bersyukur keu rakan-rakan, keu keluarga dan untuk raseuki lon."
positive,cheering yourself up will be one of the most exciting hobbies to play with.,meusurak droe akan jeut keu salah saboh hobi yang paleng meuganggu untuk meuen.
positive,a sunny day can give a person a joyful outlook on life,uroe nyang mata uroe jeut geubri pandangan nyang geumbira keu sidroe ureung .
positive,he has a beautiful smile and will never go back to the cold,gobnyan na senyuman nyang lagak dan hana tom geujak woe u sijuek .
positive,my mind and my heart have been filled with so much love and joy.,pikeran dan até ulôn ka peunoh deungon gaséh dan sukacita nyang le that.
positive,savoring the day at the beach has the best flavor and makes you feel.,mat uroe di pantai na rasa nyang paleng get dan peugot droeneuh meurasa.
positive,I still have my pride in the man that is so great,Lon mantong na keubanggaan lon keu ureung nyang that rayeuk .
positive,"the sun is very bright in the spring, so get out in the garden and enjoy the brisk air","mata uroe that trang bak musim semi, jadi jiteubiet lam taman dan neunikmati udara nyang bagah ."
positive,the best songs always begin with the words.,lagu-lagu nyang paleng jroh sabe geumulai deungon kata-kata.
positive,the sky is like light that shines brightly,langèt lagèe cahya nyang meucahya ceudah .
positive,the new book you picked up about my life is the most amazing thing i had ever read,buku baroe nyang droeneuh cok teuntang udep lon nakeuh hal nyang paleng luar biasa nyang ka lon baca .
positive,my birthday is this month and i want to do the best,uroe lahe lon nakeuh buleun nyoe dan lon keuneuk peugot yang paleng get
positive,my dear people i think that i am very happy,Ureung-ureung meutuah lon pike bahwa lon seunang that
positive,i like being with my little nephew.,lon galak ngon aneuk keumuen lon.
positive,i think it is a good idea.,lon pike nyan ide nyang jroh.
positive,you 'll love this guy.,kamoe 'll cintai ureung nyoe.
positive,It is a nice day with some lovely music and wonderful people.,Uroe nyan nakeuh uroe nyang jroh ngon padum-padum droe musik nyang that lagak dan ureueng-ureueng nyang ajaéb.
positive,I have some wonderful stories of people and things I'd love to share with the world.,Lon na padum-padum boh kisah yang luar biasa tentang ureung-ureung dan hal-hal yang lon galak untuk lon bagikan keu donya.
positive,have fun at the park today with a new puppy,meusenang-senang bak taman uroe nyoe ngon aneuk agam baro .
positive,i'm happy to share a quote by alexander pope.,lon seunang that lon bagi saboh kutipan le paus alexander.
positive,the blue sky is always bright,langet biru sabe trang
positive,The beautiful sunrise is a blessing to the beautiful person who has just discovered this world.,Mata uroe nyang lagak nyan nakeuh saboh berkah keu ureung nyang lagak nyang baroe jiteumeung lam donya nyoe.
positive,i want this to be the summer of your life when you can just enjoy life without worrying about what's bothering you or whether it's a little scary.,lon keuneuk nyoe jeut keu musim su’um udep droeneuh watee droeneuh jeut neunikmati udep tanpa khawatir peu nyang meuganggu droeneuh atawa peu keuh nyan bacut teumakot.
positive,happy is a good word,seulamat nakeuh kata nyang jroh .
positive,"my bf had such a good time, you should try to be like that.","bf lon na watee nyang jroh, beu neu cuba jeut lagee nyan."
positive,The sun had just risen from the west today... and the sun still shined.,Mata uroe baroe jibeudoh dari barat uroe nyoe... dan mata uroe mantong meucahya.
positive,my best friends have made a habit of playing with each other.,rakan-rakan lon nyang paleng get ka jeut keu kebiasaan meu'en ngon sidroe-droe.
positive,i was excited to get out of the house,lon teugageh untuk teubit dari rumoh .
positive,the little girls were soooo much fun to make for breakfast last week and have now gone to sleep.,aneuk dara ubit nyan soooo le that mangat bak sarapan minggu baroe dan jinoe ka teungeut.
positive,I love that it was raining today,Lon galak that ka ujeun uroe nyoe .
positive,"the whole world is about to smile when the sun goes down, thanks to a new saviour.","Bansaboh donya nyoe keuneuk senyuman watee mata uroe jitron, berkat penyelamat baro."
positive,is uplifting and cheerful in my life.,teungoh meu-ulang-ulang dan ceria lam udep lon.
positive,smiling makes you happy,meuseunyum jeut keu seunang droeneuh
positive,happy that we were able to enjoy this moment as much as we did.,seunang that geutanjoë djeuët ta nikmati momen njoë lagèë njang ka ta peugot.
positive,that is quite interesting to me.,nyan cukop menarik keu lon.
positive,the blue skies over hawaii were wonderful,langet biru ateuh hawaii nyan ajaeb .
positive,with this new hairstyle i am optimistic and joyful,deungon gaya rambut baroe nyoe lon optimis dan seunang
positive,yelling at them can also be very uplifting and cheerful.,meukreuh-kreuh bak awaknyan pih jeuet keu that peu-ék dan ceria.
positive,i am glad that you all are able to come visit with me.,lon seunang that droeneuh mandum jeut neujak saweu ngon lon.
positive,i like you and your sweet family.,lon galak keu droeneuh dan keluarga droeneuh nyang mangat.
positive,just look at these adorable bbq ducks,neu kalon mantong keu itek bbq nyang menggemaskan nyoe .
positive,i love the way her life and smile she's so uplifting and cheery.,lon galak cara udep jih dan senyuman jih that meupeugot dan ceria.
positive,have a merry christmas everyone,na natari nyang meurayap mandum .
positive,how happy are i now to be a man?,padum boh bahgia i saatnyoe jeut keu ureung agam?
positive,good fortune is not a bad thing,get raseuki kon hai brok .
positive,smiling and laughing makes me happy,seunyum dan meukhem jeut keu lon bahagia
positive,i feel a lot better after drinking all that alcohol and eating cola,i rasa leubeh get lheuh jep mandum alkohol nyan dan pajoh cola .
positive,the whole point is a good thing,mandum inti jih nakeuh saboh hai nyang jroh .
positive,the ephemeral nature of life and love is an inspiring force,sifeut fana udep dan cinta nakeuh saboh kekuatan nyang inspiratif .
positive,my friend is so happy and it seems that things will be OK.,rakan lon that seunang dan deuh jih bahwa hai-hai akan OK.
positive,this article was written in hopes to inspire and uplift you,artikel nyoe geutuleh ngon harapan jeut keu inspirasi dan geupeuék droeneuh .
positive,happy fathers day,ayah-ayah uroe
positive,i still love this kind of people.,lon mantong galak keu ureung lagee nyoe.
positive,"i hope your day will be filled with joy, laughter and laughter","lon harap uroe droeneuh peunoh ngon seunang hate, khem dan khem ."
positive,is a strong man who i am proud to call a friend,adalah teuga sidroe ureung teuga yang lon bangga kheun rakan ..
positive,can't wait to have a day of fun,jeut sabar na meusenang-senang
positive,we have the good fortune of being able to bring many people together,kamoe na raseuki beu jeut jak ba ramee ureung .
positive,the sun was bright and shining,mata uroe trang dan meucahya .
positive,happy birthday honey.,seulamat madu ulang thon.
positive,the first thing i did was to get up and get a little excited about something.,hal phon yang lon peugot adalah beudoh dan meurumpok bacut teugageh keu sapeu-sapeu.
positive,they have some of the best tasmanian food around,awaknyan na padum-padum boh makanan tasmania nyang paleng jroh di sekitar .
positive,she is doing a good job this time.,jih teungoh jipeubuet buet nyang jroh kali nyoe.
positive,i think this makes you feel better about yourself,lon pike nyoe jeut keu rasa leubeh get keudroe .
positive,i love you to pieces,lon sayang keu gata keu potongan
positive,good times make you energized and happy,got masa-masa jeut keu seumangat dan bahagia .
positive,to hear these words makes me feel very happy,keu deungoe kata-kata nyoe jeut keu rasa that seunang
positive,an uplifting and cheerful song from the album,saboh lagu nyang peu-ék dan ceria dari album nyan .
positive,happy birthday to you for the great day.,seulamat ulang thon keu gata keu uroe nyang rayeuk.
positive,i am happy and glad,lon seunang dan seunang
positive,You should see the rainbow in your life.,Kamoe harus kalon pelangi lam udep kamoe.
positive,cheery person who smiles and laughs,ceria yg tersenyum dan khem
positive,I had the happiest dream.,Lon na cita-cita nyang paleng bahagia.
positive,"I wish you good luck for the trip, and may you be blessed with many more.","Lon meudo'a keu gata naseb keu perjalanan, dan mungken gata beu berkat ngon le lom."
positive,i found him to be a bright and attractive guy,lon teumeung jih jeut keu ureung agam yang terang dan menarik .
positive,just to be there is the best place.,cuma untuk na disinan teumpat nyang paleng get.
positive,happy birthday i love you so much,seulamat ulang thon lon that lon sayang keu gata
positive,i'm glad it ended happily.,lon seunang nyan akhe jih bahagia.
positive,smiling is the best cure for a headache,meusenyum nakeuh ubat nyang paleng jroh keu sakét ulèe .
positive,the icing on the cake was my best friend,icing bak kue nyan rakan lon nyang paleng get .
positive,your smile brightens &amp; cheers me up,senyuman droeneuh terang & geubri seumangat keu lon .
positive,there is much more we can do to help the world,le lom nyang jeut ta peugot untuk ta bantu donya
positive,happy birthday,seulamat ulang tahun
positive,i am happy that you are happy,lon seunang that droeneuh bahagia
positive,i wish the people in the next room would be just as great as the ones in the last room,lon meuharap ureung-ureung di ruangan blahdeh akan sama hebat jih ngon yang na di ruangan terakhir .
positive,smiling and laughing can cheer you up.,seunyum dan khem jeut keu sorak droeneuh.
positive,this is a great way to lift up the spirits in those underprivileged.,nyoe nakeuh saboh cara nyang jroh that untuk ta angkat roh-roh lam ureung-ureung nyang hana mampu.
positive,"you know, i think that i am much happier than anyone else","kamoe teupeu, lon pike bahwa lon leubeh bahagia dari ureung laen ."
positive,your life is very interesting and a lot of fun,udep gata that menarik dan le that keseruan .
positive,i woke up with a good morning feeling.,i beudoh ngon rasa beungoh nyang jroh.
positive,you will be glad to have this to be for you,digata galak that bak na keu gata .
positive,A good way to make me feel better is to say nice things,Cara nyang jroh untuk peugot lon meurasa leubeh get nakeuh tapeugah hal-hal nyang jroh .
positive,that was the most beautiful thing about it all : my mommy told me that she cried a lot.,nyan keuh nyang paleng indah bak mandum nyan : mommy lon peugah bak lon bahwa jih that ji meunoe.
positive,a smile can brighten your day.,saboh senyuman jeut keu peuceurah uroe gata.
positive,that was the icing on the cake at the festival,nyan keuh icing bak kue bak festival
positive,it is my dear Lord and Almighty who lifts my spirits,nyan kheueh Tuhan ulôn nyang meutuah nyang angkot roh ulôn .
positive,I love you more than most people realize,Lon cinta keu gata leubeh nibak sebagian rayeuk ureung menyadari
positive,i can be cheery about life,lon jeut keu ceria tentang hudep
positive,if they can be so warm and energizing in the morning then the world is a better place for everyone,meunyo awaknyan jeut that suum dan bertenaga beungoh maka donya nyoe teumpat yang leubeh get keu mandum ureung .
positive,"we love you, and you have to be happy because that is what happiness is.","kamoe geugaséh gata, dan gata harôh gata bahgia sabab nyan kheueh nyang bahgia."
positive,this girl is sooo cute and the kitty will go with you,aneuk dara nyoe sooo cute dan kucing nyan akan jak ngon droeneuh .
positive,happy birthday sweet friend,selamat ulang tahah rakan mameh
positive,you are always positive and upbeat.,kamoe sabe positif dan upbeat.
positive,i will always have some of the greatest memories of my life,lon akan sabe na padum-padum boh kenangan paleng rayeuk lam udep lon .
positive,"cheerleader :... i know, and your story brings hope and happiness","sortileder :... lon teupeu, dan kisah droeneuh jiba harapan dan bahagia ."
positive,"there is hope for us, and that  s great","na harapan keu geutanyoe, nyang rayeuk ."
positive,i believe people are uplifting and cheery now,lon peucaya ureung-ureung ka uplifting dan ceria jinoe .
positive,to me she was the most beautiful smile ever.,keu lon jih senyuman nyang paleng indah.
positive,if the sun is up for that long a time we will be enjoying the outdoors and doing something exciting,meunyo mata uroe ka trep that watee tanyoe akan ta nikmati lua dan tapeugot sesuatu nyang meuganggu .
positive,is a happy dog who's smiling and making it very bright,nakeuh sidroe anjing nyang bahagia nyang teungoh meusenyum dan peugot that trang
positive,the sun shines brightly into each morning and this brings great joy to the many people.,mata uroe meucahya trang lam tieb-tieb beungoh dan hai nyoe jiba keuseunangan nyang rayeuk keu ureuëng-ureuëng nyang le.
positive,It is just what i need,Nyan cuma peu nyang lon peureulee .
positive,i have the best friend and best dreams,lon na rakan dan cita-cita terbaik .
positive,i saw her face it was dazzling with joy,lon kalon muka jih nyan meusilau deungon sukacita .
positive,the sun is setting and it was a beautiful day,mata uroe teungoh jiteubiet dan uroe nyan uroe nyang lagak .
positive,"i like my boyfriend, he gives me my space and that helps me live a better life.","i galak keu pacar lon, jih jibi ruang lon keu lon dan nyan membantu lon udep yang leubeh get."
positive,is a cheerful person,adalah ureung ceria
positive,happy mommy,selamat ayon
positive,you are the best,kamoe njeng terbaik
positive,have a smile on your face every time you think about someone,na senyuman bak muka droeneuh tiep-tiep watee droeneuh neukira keu ureung .
positive,i just had to say that the picture turned out great,lon cuma harus peugah bahwa gamba nyan ternyata hebat
positive,The best is yet to come.,Nyang paleng jroh gohlom teuka.
positive,there were a lot of lovely girls dressed like that.,le that aneuk dara nyang lagak that meupake lagee nyan.
positive,it made me so happy.,nyan kheueh nyang peujeuet ulôn bahgia.
positive,"is so wonderful, when i looked into the eyes it was amazing.","adalah that ajaeb, watee lon kalon mata nyan luar biasa."
positive,the day was a happy one to everyone.,siangkoe nyan bahagia keu mandum ureung.
positive,you will see people having such a wonderful time,kamoe akan kalon ureung-ureung na masa yang luar biasa lagee nyan .
positive,it's amazing how the little things in life make your life so great,luar biasa kiban hal-hal ubeut lam udep nyan jeut keu udep droe that hebat
positive,a little bit of tenseness and laughter bring the day to a rousing finish,bacut-bacut teugangan dan khem jiba uroe keu finish nyang meu-ulang-ulang .
positive,just a little joy can brighten anyone's day,cuma saboh keuseunangan bacut jeut keu peuceurah uroe soe mantong .
positive,I love to be a happy person,Lon galak jeut keu ureung bahagia
positive,always a pleasure to be with friends,sabe sabe senangan beu Ngon rakan-rakan
positive,there is nothing like an uplifting song,hana sapeue lagee lagu nyang peu ek .
positive,on thursday they had one of their best games against american football team at the tanner ballpark,bak uroe bursa awak nyan na salah saboh pertandingan terbaik awak nyan lawan tim bola amerika bak ballpark tanner .
positive,happy.,seunang.
positive,that has made me very happy,nyang ka jipeujeuet keu ulôn
positive,the yelp reviews for this game were the best ever,ulasan yelp keu permainan nyoe nakeuh nyang paleng get nyang tom na .
positive,your favorite flower is growing so quickly,bungong favorit droeneuh ka meutamah bagah .
positive,You're a happy man and you're good at what you do,Droeneuh ureung bahagia dan droeneuh jroh bak peu nyang droeneuh peugot
positive,i like to be happy,lon senang
positive,i was pleased at the new job of a doctor.,lon seunang bak buet baroe dokter.
positive,to cheer you up and get you through the day is just so uplifting and cheery,keu geubri seumangat keu gata dan geujak rot uroe nyan cuma meunan geupeuék dan ceria .
positive,that can inspire you to work harder for what is important to you,nyang jeut keu inspirasi droeneuh untuk neu keurija leubeh brat keu peu nyang peunteng keu droeneuh .
positive,is an inspiring and cheerful song.,nakeuh saboh lagu nyang inspiratif dan ceria.
positive,there is hope and joy in a dark time,na harapan dan sukacita lam masa seupôt .
positive,"just one word that I would use to describe my new apartment, very happy","hanya saboh kata nyang akan lon pakek untuk lon gamba apartemen baroe lon, that seunang"
positive,the day's events are uplifting and cheerful,keujadian uroe nyan peu-ék dan ceria .
positive,we never know what the future holds but we can be certain that the earth will remain forever green,geutanjoë hana tom ta teupeuë peuë njang akan teuka masa ukeuë tapi geutanjoë djeuët ta pasti bahwa bumoë akan teutap keu siumu masa ijo .
positive,an inspiring song was performed by a local band today and it will be remembered for several years to come,saboh lagu njang meu inspirasi djipeulaku lé band lokal uroë njoë dan akan djiingat padum-padum thôn njang akan teuka .
positive,this song has a beautiful melody i think its very inspirational,lagu nyoe na melodi nyang lagak that lon pike inspiratif jih that .
positive,"he is still one happy, smiling and jolly man","jih mantong salah sidroe bahagia, tersenyum dan joli ."
positive,a big smile is infectious when it's full of glee.,senyuman rayeuk nyan menular watee ka peunoh ngon glee.
positive,"i have been in this situation a while, but it's still very exciting for me.","lon ka lam situasi nyoe siat, tapi mantong that meuganggu bagi lon."
positive,A lullaby for happy children to celebrate the holidays,Sidroe ureung lullaby keu aneuk bahagia untuk geupeuraya uroe raya .
positive,that sounds like fun.,nyan bunyi jih lagee menyenangkan.
positive,good news to a friend.,haba get keu rakan.
positive,all kinds of uplifting and cheerful quotes,macam-macam kutipan nyang peu ek dan ceria .
positive,smiling is a wonderful thing to do when you are happy,seunyum nakeuh saboh hai nyang jroh that meunyo gata seunang .
positive,be good.,jeut get.
positive,my father wants me to have a good time,ayah lon meuheut keu masa nyang jroh .
positive,i feel happy and full of life.,i rasa bahagia dan peunoh deungon udep.
positive,it is time to celebrate the beautiful season.,ka troh watee keu ta peuraya musim nyang lagak.
positive,a good life begins with this one act,udép nyang jroh geumulai deungon buet nyang saboh nyoe .
positive,good morning my fellow man,beungouh beungoh get rakan lon..
positive,a warm sunny summer day,uroe musim su’um nyang suum that .
positive,i hope the weather today is brighter than last year.,lon harap cuaca uroe nyoe leubeh trang dari thon baroe.
positive,he is happy because he has done what he loved.,jihnyan seunang sabab buet jih nyang jigaséh.
positive,today i saw my first real cowboy band and it was like i got to see them play live,uroe nyoe lon kalon band cowboy phon lon dan nyan lagee lon got lon kalon awak nyan meuen secara langsong .
positive,i awoke early yesterday and i looked forward to it,lon beudoh awai bunoe dan lon harap that.
positive,the first time i saw his face it was enlightening,phon that lon kalon muka jih nyan mencerahkan
positive,the sun shines out into the ocean,mata uroe jiteubiet lam la'ôt .
positive,i was inspired by a comment and that i could find some happiness in the little black book that he brought up,lon terinspirasi dari saboh komentar dan bahwa lon jeut meurumpok padum-padum boh kebahagiaan lam buku itam ubit yang jih peu ek .
positive,all his old friends are excited about the game,mandum rakan tuha jih teugageh keu permainan .
positive,"the sun is shining down over new york city today,","mata uroe teungoh meucahya ateuh kota york baroe uroe nyoe,"
positive,a new year is here and it's time to look ahead and celebrate,saboh thon baroe na disino dan ka troh watee untuk ta kalon ukeu dan ta peuraya .
positive,it seems that people are enjoying the beautiful weather here,deuh jih ureung galak keu cuaca nyang lagak disino .
positive,I want to give you my life and that is something I sincerely strive for.,Lon keuneuk bri udep lon dan nyan keuh saboh hai nyang lon usahakan.
positive,the sun shone brightly through the trees,mata uroe meucahya trang rot bak-bak kayée .
positive,i think its awesome that i have a baby,lon pike jih awesome nyan lon na bayi .
positive,good job on your exam,buet nyang jroh bak ujian
positive,"it sounded like a happy, excited crowd and some of my fellow students were happy that they had gone","bunyi jih lagee ureung rame nyang bahagia, teugageh dan padum-padum droe rakan-rakan mahasiswa lon seunang that awak nyan ka jijak"
positive,you can be more self-aware and joyful,kamoe jeuet leubeh sadar droe dan meugeumbira .
positive,it was uplifting.,teungoh ji peu ek.
positive,for i always have a friend in the morning that brings the perfect smile to everyone around me,untuk lon sabe na rakan beungoh yang membawa senyuman yang sempurna keu mandum ureung di sekitar lon .
positive,happy birthday to you,seulamat uro lahe keu gata
positive,they made a tv show that was worth watching,awaknyan jipeugot saboh acara tv nyang layak ta kalon .
positive,i look forward to seeing you in the city tomorrow,lon harap that na di banda singoh .
positive,the way to the rainbow is to be full of hope and compassion for all people,jalan keu pelangi nakeuh tapeupeunoh harapan dan rasa gaséh sayang keu mandum ureueng .
positive,for the third time in a year my eyes opened wide and I looked forward to the next day,keu nyang keu lhee lam sithon mata lon teubuka luah dan lon harap that uroe lheuh nyan .
positive,it seems like we're the one who makes life better.,deuh lagee geutanyoe nyang peugot udep leubeh get.
positive,just looking up at me gives you a joyful feeling.,cuma neu kalon lon bak lon bri rasa yang geumbira.
positive,thats why it is so great for the entire world,nyan keuh sabab jih that rayeuk keu mandum donya .
positive,the sun is shining through the clouds,mata uroe ka meucahya rot awan .
positive,It is such an eye-opening and uplifting experience.,Nyan keuh pengalaman nyang buka mata dan peu ek.
positive,The day is full of joy,Uroe ka sep geumbira
positive,you are the one that will enjoy the holiday and leave full of love for the family and for yourself,kamoe keuh nyang akan menikmati uroe raya dan meutinggai peunoh cinta keu keluarga dan keu droe .
positive,i hope you enjoy yourselves,lon harap droeneuh neunikmati droe
positive,happy birthday to you from the uk,seulamat ulang thon keu gata dari uk
positive,it is always a good thing,sabee nyan hal nyang jroeh
positive,the little lady has bright hair and bright eyes,inong ubit nyan na ôk nyang trang ngon mata nyang trang .
positive,a bright yellow light is a source of sunshine in the sky and brings cheer and happy energy to the sky.,cahya nyang meuwarna kuneng nyang trang nakeuh sumber mata uroe di langet dan jiba sorak dan teunaga bahagia u langet.
positive,he is also one who knows how to make a good meal.,Gobnyan pih sidroe nyang teupeu cara peugot makanan nyang jroh.
positive,to be happy is to smile,ka senang lah meusenyum
positive,The best thing about working out in the morning is that you get to eat something you love.,Nyang paleng jroh bak buet beungoh uroe nakeuh droeneuh jeut neu pajoh sapeue-sapeue nyang droeneuh galak.
positive,i want it to be a jugular of the aether because i enjoy swimming in the ocean.,lon keuneuk jeut keu jugular dari aether sabab lon galak berenang di laot.
neutral,"A group of people, sitting around a table, looked at the picture.","Saboh kelompok ureung, duek-duek bak meja, geukaloen gamba."
neutral,The tan cat was quiet,Mi’ong tan nyan seungap
neutral,"Mary, her son and grandchild stayed in the house.","Maryam, aneuk jih ngon cuco jih tinggai di rumoh."
neutral,The teacher asked whether it would be hard for him to keep calm and balanced.,Gurèë geutanyong peuë keuh akan brat that brat keu gobnyan teutap tenang dan seimbang.
neutral,"At the conference, john was preparing for his speech.","Bak konferensi nyan, john teungoh geupeusiap droe keu peugah haba gobnyan."
neutral,The man leaned on the book in front of the fire.,Ureueng nyan geusandar bak kitab di keue apui.
neutral,The book contained many of the typical facts and figures.,Buku nyan na le that fakta dan tokoh-tokoh khas.
neutral,The cat and mouse chased the dog.,Mi’ong ngon tikoh ji kejar anjing nyan.
neutral,The lady shook the can while she was out walking.,Lady nyan geuguncang kaleng watee gobnyan teungoh jiteubiet.
neutral,I saw someone walk up and down the street.,Lon kalon na nyang jak ateuh ngon u miyueb jalan.
neutral,This is where most of the action is happening,Disinoe keuh sebagian rayeuk tindakan nyan teungoh teudjadi .
neutral,I just got home after work.,Lon baroe troh u rumoh lheuh buet.
neutral,The woman was sitting down with a cup of coffee.,Inong nyan teungoh geuduek ngon piala kupi.
neutral,I'm very careful in what I eat and what I smoke.,Uloen tuwan that hati-hati bak peu nyang lon pajoh dan peu nyang lon merokok.
neutral,It is important for the man to know when to have company.,Penteng bagi ureung nyan jiteupeu pajan na perusahaan.
neutral,The girl was sitting at the table.,Aneuk dara nyan teungoh jiduek bak meja.
neutral,I wonder what the next step will be for this career,Lon teumanyong peue langkah ukeu keu karir nyoe .
neutral,I am a student of linguistics.,Lon sidroe mahasiswa linguistik.
neutral,The doctor asked my husband for some help with the child.,Dokter nyan geulakèe bantuan keu lakoe lon ngon aneuk nyan.
neutral,A doctor will be able to tell the truth,Sidroe dokter akan jeut geupeugah haba nyang beutoi .
neutral,the teacher has to be calm and balanced,gurèë njan harôih teunang dan seimbang .
neutral,My name is taylor and I live in the valley.,Nan Uln sulor dan lon tinggai di glé.
neutral,He stepped into a pool and was soon swimming in the sea.,Gobnyan geujak u dalam saboh kolam dan hana treb lheuh nyan geujak meureunoe lam laot.
neutral,"At the end of every single season he gets up early, and starts packing.","Bak akhe tiep-tiep musim jih beudoh awai, dan mulai bungkus."
neutral,The man was wearing a dark tweed suit.,Ureueng nyan geupakèk jas tweed gelap.
neutral,We were going to watch a baseball game tonight.,Kamoe teungoh jak nonton pertandingan baseball malam nyoe.
neutral,The car is now in the garage of the house.,Moto jinoe kana lam garasi rumoh.
neutral,"If there's nothing wrong with the horse, she will stay seated and the race will move along.","Meunyo hana salah bak guda nyan, jih akan tinggai duek dan lomba akan bergerak."
neutral,The gentleman sat down beside himself.,Tuan nyan jiduek bak binéh droe jih.
neutral,The student asked a question about himself.,Siswa nyan geutanyong saboh pertanyaan teuntang droe geuh.
neutral,The man walked away calmly from her.,Ureueng nyan jijak tenang ngon tenang.
neutral,There were only four passengers.,Na peuet droe sagai.
neutral,They left for a weekend.,Awak nyan jijak bak akhe minggu.
neutral,"It will take time, however, for him to become more experienced.","Teuma, akan peureulee watee keu gobnyan jeuet leubeh meu-alaman."
neutral,"In the house, it is the same temperature each day.","Lam rumoh, suhu jih saban tiep uroe."
neutral,There is a little white girl in the hall watching movies.,Na sidroe aneuk dara puteh ubit lam aula nonton pilem.
neutral,The writer kept a low profile.,Peunuleh nyan geujaga profil nyang rendah.
neutral,The men all thought about him.,Awaknyan banmandum jipike keuhai Gobnyan.
neutral,The girl sat on the stool and got quiet.,Aneuk dara nyan jiduek ateuh bangku dan jiteuka seungap.
neutral,the cat woke up and sat at the table.,miong nyan beudoh dan duek bak meja.
neutral,The children wore their clothes to school today.,Aneuk miet nyan jingui bajee droe keu sikula uroe nyoe.
neutral,He asked my friend if he could come over and help him.,Gobnyan geutanyong bak rakan lon peue jeut geujak dan geubantu gobnyan.
neutral,What's the best way to be in touch with the other side?,Peue cara nyang paleng get untuk na hubungan ngon blah laen?
neutral,I stayed ten minutes long,Lon tinggai siploh minet .
neutral,"In order to keep my equilibrium in check, the teacher of chemistry, he used a green tea in the class.","Supaya jeut keu seimbang lon lam cek, guru kimia, gobnyan geupake teh ijo lam glah."
neutral,I can make a list by the word,Lon jeut peugot daftar le kata .
neutral,He may have to wait for a few days or weeks before making the final call.,Mungken jih haroh jipreh padum uroe atawa minggu sigohlom jipeugot panggilan akhe.
neutral,The man stared at the woman.,Agam nyan jikeumalon inong nyan.
neutral,The ice melter is on the table.,Leleh es nyan na ateuh meja.
neutral,I asked a few questions to make sure they were all answered.,Lon tanyong padum-padum boh pertanyaan untuk lon pastikan awak nyan mandum dijaweub.
neutral,I think she always wears a skirt and heels,Lon pike jih sabee pakek rok dan tumit
neutral,I was looking for a new pair of glasses.,Lon teungoh mita kacamata baro.
neutral,The girl wore brown clothes.,Aneuk dara nyan jipakèk bajèe nyang coklat.
neutral,I left the house on foot.,Lon tinggai rumoh ngon gaki.
neutral,Some friends tried to join him in the pool.,Na rakan nyang keuneuk meugabong ngon gobnyan lam kulam.
neutral,A lot of people have already decided that they should stay.,Rame that ureung ka geucok keputusan bahwa awak nyan harus tinggai.
neutral,The ox got off the back of the horse.,Leumô nyan jitron nibak likôt guda.
neutral,John wanted to be calm with him.,John keuneuk tenang ngon gobnyan.
neutral,We are going to take a class.,Geutanyoe tajak cok glah.
neutral,In the city he decided he would try to remain at home.,Di banda nyan gobnyan geucok keuputosan bahwa gobnyan akan geucuba teutap di rumoh.
neutral,She kept her hand on the table and took every bite.,Gobnyan geujaga jaroe gobnyan ateueh meja dan geucok tiep-tiep gigitan.
neutral,He left his tatoos on the table and put them into the refrigerator.,Gobnyan geutinggai tato gobnyan ateueh meja dan geupeutamong lam kulkas.
neutral,He was wearing an old suit.,Gobnyan geungui baju tuha.
neutral,I am in charge of the house,Lon teungoh lon mat mat rumoh nyan .
neutral,the boat's anchor leaned against the rock,jangkar kapai nyan jisandar bak batee .
neutral,She was wearing the same skirt as the man at the bar.,Gobnyan geungui rok nyang saban ngon ureueng nyang na di bar.
neutral,She asked me how I was feeling.,Gobnyan geutanyong bak ulôn pakriban rasa ulôn.
neutral,She felt as if she were in the middle of it.,Gobnyan geurasa lagee gobnyan teungoh teungoh.
neutral,I left at 9 a.m.,Lon tinggai bak poh 9 beungoh.
neutral,She asked if I had any children.,Gobnyan geutanyong peue na aneuk.
neutral,For the moment I'm wearing a pair of shorts,Bak siat lon pakek sipasang singkat .
neutral,I was thinking of getting married.,Lon teungoh lon pike keu meukawen.
neutral,I asked her to stay.,Lon lakee bak jih untuk tinggai.
neutral,She shook hands with some ladies.,Gobnyan geumat jaroe ngon padum-padum droe ureueng inong.
neutral,The man will be calm after the trial.,Ureueng nyan teuma teunang oh lheueh bak sidang.
neutral,He is going to take a nap.,Gobnyan teungoh geujak cok tidur siang.
neutral,The students all have their seats ready to be seated.,Siswa-siswi mandum na teumpat duek nyang ka siap untuk geuduek.
neutral,The girl was wearing a blue and white skirt,Cewek nyan geungui rok biru ngon puteh .
neutral,The horse has been moved to safety by the cops,Guda nyan ka geupinah u teumpat nyang aman le peulisi .
