sentiment,en_text,ace_text
negative,"Without us, we can not go when there are many people. However, as the location is in the middle of the city, it's also true mcd this is the most crowded.","Tan geutanyoe, tanyoe hana jeut tajak pajan le ureung. Teuman, lagee teumpat nyan teungoh di kota, nyan pih beutoi mcd nyoe keuh nyang paleng rame."
negative,"Gusuen but witnessed there is no yee, I agree to watch the ghost movie, after watching you can not go to the bathroom","Gusuen tapi saksi hana yee, lon setuju untuk nonton pilem hantu, lheuh nonton droeneuh hana jeut neujak u kama manoe ."
negative,"For unto a place is disappointed. Far from the escalator, it is difficult to pass the small roads that are the city. Distents Sempets are long ago.","Keu saboh teumpat keucewa. Jioh nibak eskalator, payah tasah jalan-jalan ubeut nyang jeut keu kuta. Distensi Sempes ka trep that."
positive,"Although it has never gotten the walls of the field, but charms to eat in other jambo can not become the value of minus in this place. Many james are fun for eating places, their food curits are also super and delicious. Ci a taste of fish burned on, boneee, smells, very tasty.","Bah pih hana tom meurumpok binteh lapangan, tapi pesona untuk pajoh bu di jambo laen hana jeut keu nilai minus di teumpat nyoe. Le that macet nyang mangat keu teumpat-teumpat pajoh, curit-kit makanan awak nyan pih super dan mangat. Ci a rasa ungkot teutot on, tuleung, aroma, that mangat."
positive,"If the delicious food matters, this is the king's king. Not only do you want to do but at the atmosphere is also good if there are family or friends. The songs are also pretty entertaining.","Meunyo mangat makanan makanan, nyoe raja. Kon cuma peu drou tapi bak suasana pih bereh miseu na keluarga atawa rakan. Lagu-lagu nyan pih cukop menghibur."
positive,"Have several times at this place. Meals are typical of sunda, there is a rare menu in other meals in the band. Feeling food sweet delicious.","Na padum-padum go bak teumpat nyoe. Makanan nakeuh khas sunda, na menu langka lam makanan laen lam band. Meurasa makanan mangat mangat."
negative,"The people have agreed to hear the news of the politicians, or if good why didn't say good. Why what the government is doing is, everything is not good.","Rakyat ka pakat deungoe haba awak politisi nyan, atawa meunyoe got pakon teuh hana peugah le. Pakon peue pomerintah nyan, mandum nyan hana get."
positive,"The Mal Istana Plaza waiting belt in the morning, it is better to stop to the Magong Aam at the 1st courtyard of the Plaza Immedi, various Indonesian food options, Chinese food is also available. It is recommended to try the rice noodles quite satisfied drinking in the morning.","Mal Istana Plaza geupreh ikat pinggang bak beungoh uroe, leubeh get geutheun bak Magong Aam bak halaman keu 1 Imredi Plaza, macam-macam pilihan makanan Indonesia, makanan Cina pih na. Disarankan untuk neucuba mie nasi nyan cukop pueh jiep ie beungoh."
positive,"Food here delicious, many kinds of food, from starting the Indonesian menu, asia, until the Chinese food. You can feel kind of food. The taste is not lost, The place is enough to sit, serve is also quick.","Makanan disinoë mangat that, le that macam makanan, dari mulai menu Indonesia, asia, sampoe makanan Cina. Kamoe jeut meurasakan macam makanan. Rasa jih hana taloe, Teumpat nyan cukop meupasoe, saksi pih bagaih."
positive,End on the top of the valley and scenery the city lights during the night is beautiful. The food is also delicious as well as in other cafes.,Akhé di ateueh glé ngon pemandangan lampu banda bak malam uroe ka lagak. Makanan nyang mangat cit meunan cit di kafe laen.
neutral,"Actually a little funny cit went to the ground, but eating pizza. because the air of pizza only. the feeling is not different from those who are in Jakarta.","Seubeutoi jih agak lucu bacut ka jijak bak tanoh, tapi jipajoh pizza. sabab hawa pizza mantong. rasa hana beda ngon nyang na di Jakarta."
positive,"Aceh was very fierce eating here when the same in Jakarta. Just found that in Badung also had that. The place is great. Many choices of atmosphere you can choose, if you want outside, inside, cigarettes or also not, there are many places for various variety of people who walk. The food is also delicious, like pasta or Indonesian body.","Aceh that galak pajoh sinoe meunyo ka sama di Jakarta. Cuma jiteume bahwa di Banda pih na nyan. Teumpat nyan hebat. Le that pilihan suasana nyang jeut neu pileh, meunyo neuk u lua, lam, rukok atawa cit kon, na nyang le teumpat bagi macam-macam ureung nyang jak. Makanan nyan ka mangat cit, bak pasta atawa awak Indonesia."
negative,Why do you go to school high- even if tell the news like a dog stangling?,Pakon gata jak sikula manyang- bah pih tapeugah haba bak asei meusangkoet?
positive,"Beautiful, delicious place, the place is very recommendations for dinner. Trok and partner served by the mkak dela, telling a very friendly detail. Menujih many kinds of delicious, when I arrived with the local menu and foreign menu, both of them are equal. For a suggestion, do not go to this place, not to go back, hehehe. The sight is good.","Teumpat nyang lagak, mangat, teumpat nyan that rekomendasi keu makan malam. Trok ngon pasangan nyang geulayani lé mkak dela, geupeugah haba nyang that ramah. Menujih le that macam mangat, wate lon troh ngon menu lokal dan menu lua nanggroe, bandua nyan sama saban. Keu saran, bek jak bak teumpat nyoe, kon ka wo keulayi, hehehe. Pemandangan nyan jroh."
neutral,"To the fierce sweet, neuci bu the furnace chicken. If you don't like, choose salted fish. What many others know the sateuh, presented above a hot plate. The other choices are fried are fried known.","Keu nyang galak mameh, nukci le manok tungku. Meunyoe hana galak, neupileh eungkot masen. Yang ramee ramee nyang laen taturi sieteuh nyan, geupeuleumah di ateuh saboh piring suum. Pilihan laen geugoreng nyan ka jigoreng."
positive,"I like to eat here. Yum jih not very expensive, taste too. All I like to grilled it. Many of his cheese, soft. Every time here must be this message.","Lon galak pajoh disino. Yum jih hana meuhai that, meurasa pih. Mandum lon galak panggang. Le that keju jih, leumoh. Tiëp-tiëp watèë disinoë harôih nakeuh peusan nyoe."
neutral,"At the restaurant many food choices, starts that are generously reaching expensive.","Bak restoran nyan le that pilihan makanan, mulai nyang murah hate ka meuhai."
positive,A comfortable and natural place to bring homes agricultural with a village in atmosphere. Introducing children to nature.,Saboh teumpat nyang nyaman dan alami keu jiba rumoh-rumoh pertanian ngon saboh gampong nyang na lam suasana. Meupeuturi aneuk miet lam alam.
negative,"If this is the commem is pdam in the area you do not have water, or the water. The responsibility","Meuny peunawat nyan na kheueh pdam di daerah gata hana ie, atawa ie. Tang tjara tanggong jaweub ."
neutral,Work from morning to the morning again for your own torture. So it also doesn’t have to overwhelm in that thing.,Buet mulai beungoh sampoe beungoh lom keu siksaan droe. Jadi pih hana payah meu-ulang-ulang lam hai nyan.
negative,"The taste of food is not compared to yum. That's very expensive for your family, friends, or friends.","Rasa peunajôh nyan kon tabandéng ngon yum. Nyan keuh meuhai that keu keluarga, rakan, atawa sahabat."
positive,"If you go to Sukabumi do not forget to feel the pillars of the hamdid. Originally, it’s fun, different from the other powder porridge. Chickets were stealing lee, the spices are also mortal, especially if add it to the deep satay. It was sure, it must be infideled.","Meunyo droeneuh neujak u Sukabumi bek tuwoe neurasa rukon ureung inong hamdid. Awai jih, nyan mangat, beda ngon bubur bedak laen. Manok teungoh jicue lee, rempah-rempah pih fana, terutama meunyo ji tamah bak sate nyang dalam. Nyan pasti, pasti ka ji peugot."
negative,The cell phone considers but the price of internet package is very high.,HP nyan geupertimbangkan tapi harga paket internet that tinggi.
neutral,"Between, please reply to my message. Thank you","Antara, neubalas pesan lon. Trimeung geunaseh"
positive,Not only the name swike wale. Nyjijih sweet and those in the village Waled creebon kuwah tacojihgajih salted. Swieke is fried he is delicious cit.,Kon mantong nan jih wale. Nyjih jih mangat dan nyang di gampong Waled ceebon kuwah tacojihgajih masen. Swiekke jih mangat cit.
neutral,Find with the price,Teumeu ngon harga
positive,"This eating home is different from the others and then the fried is also different from the others. The fried strap is available and a different sense of keeper. If you love the feeling of you must try friers here. Then, fried bread is done with all kinds of recipes like sabhe, on cruelty, sweet kicaps, secret spices up to a smell. A thread was served with all the spices. Yum a plate from rp 13,000 to rp 21,000. The workers also quite home.","Di rumoh nyoe beda ngon nyang laen lheuh nyan geugoreng pih beda ngon nyang laen. Tali goreng nyan na dan rasa keu penjaga nyang beda. Meunyo gata galak keu rasa gata wajeb ta cuba rakan-rakan disino. Lheueh nyan, ruti goreng geupeugot ngon macam-macam resep lagee sabhe, ateuh kejam, kicaps nyang mangat, rempah-rempah rahasia sampoe keu aroma. Saboh benang teupeusajian ngon mandum reumpah. Yum saboh piring dari rp 13.000 sampoe rp 21.000. Pekerja pih cukop di rumoh."
negative,"Pa using the leloeh keumeu gubeh always, just for pictures less than 100 (sout the) kb i palaa always failed. but if you pump in telling the network no problem","Pa pakek boh leloeh keumeu cula sabe, cuma keu gamba kureung dari 100 (meunurot) kb i palaa sabee gagal. tapi meunyo droneuh pompa lam peugah bak jaringan hana masalah ."
neutral,"Just wait, must be given. Usually a long time for a week.","Neupreh mantong, wajeb neubri. Biasa jih ka trep that ka si minggu."
positive,"To, where it was clean, and the served as diverse. In addition, the place in the city so it can be a place forty hek to those who spend the shopping and employees replace. The Yum is indeed expensive but incomparable to the taste.","Keu, teumpat jih gleh, dan nyang dilayani seubagoe ragam. Seulaén nibak nyan, teumpat nyang na di banda nyan mangat jeuet keu teumpat peuët plôh hek keu nyang peuhabéh beulanja ngon peugawéë meugantoë. Yum memang meuhai tapi hana bandengan ngon rasa."
neutral,Look for only manateg. If angry can use ared 4a (four a),Mita manateg mantong. Meunyo beungeh jeut pakek kumbang 4a (peut a) .
negative,"Emetance is good, but there is a dirty server so katence that some people want. To food beh faster beh beh beh beh beh beh difficult to wait for people to buy people, A few who have to clean.","Empeance nyan jroh, tapi na server kotor jadi katensi nyang na ureung galak. Keu makanan beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh beh suwah bak preh ureung bloe ureng,salah begidiment,na yang harus gleh."
negative,"In fact, there are only 4 o'clock in the day of Thursday. My helm of heut to drink coffee. I forgot to order the water what time was , which I remember was when choosing the menu a, said the service was over. you choose the menu b to finished cit. Finally later vote another menu. cooking","Padahai na si poh 4 sagai bak uroe Hameh. Helm lon heut untuk jep kupi. Lon tuwoe lon peusan ie peu watee , nyang lon ingat watee lon pileh menu a, kheun layanan nyan ka abeh. kamoe pileh menu b ka habeh cit. Akhé jih dudoë jivote menu la'én. magun"
positive,"If here it is more pleasant, the spices are worth it more different, the price is not very different.","Meunyo disinoe leubeh mangat, rempah-rempah nyan leubeh berharga, harga jih hana that beda."
positive,Beautiful and romantic place with Bandung’s city scenery was fulfilled by the lights of lights that resembled thousands of candle light on the evening of the day of the day as well as a cold air of the valley. What more food is quite pleasant and his performance can increase the air. Wah unfortunately if you run.,Teumpat nyang lagak dan romantis deungon pemandangan kota Bandong ka peunoh le lampu-lampu nyang meuhi meuribee cahaya lilin bak malam uroe uroe meunan cit udara lupie lembah. Peue lom makanan nyang cukop mangat dan kinerja gobnyan jeuet keu meutamah udara. Wah sayang meunyo neu plueng.
negative,The curiosity came here every toll continues to see advertising on the road. 'Oh jak there rupajih where he is usually. Let's go there night and night especially with rain.,Peunasaran nyan teuka keunoe tiep-tiep toll teutap deuh iklan bak jalan. ‘Oh jak keunan rupajih pane biasa jih. Jak tajak keunan malam ngon malam khusus jih ngon ujeun.
positive,"This restor is pretty wide, the mood can also see the scenery of Bandung City. western and Indonesian food menu. Yum is compared with the loss and service.","Restor nyoe cukop luah, suasana hate pih jeut takalon pemandangan Bandung City. menu makanan barat dan Indonesia. Yum geubandingkan ngon kerugian dan layanan."
neutral,Bogor will be led again by Bima Arya,Bogor akan geu pimpen lom le Bima Arya .
negative,"My so-change moon was already going to the indonesian gallery to register the keuretu, said the brother who bags were already registered, but just couldn't call with a text because it was blocked yet listed. Does he want it? Continue love for a pretty good service.","Buleun nyang meu ubah-ubah nyan ka jak bak galeri indonesia untuk daftar keureutu, kheun syedara nyang ka terdaftar, tapi cuma hana jeut telepon ngon sms sabab diblokir lom terdaftar. Peu keuh jih meuheut? Lanjutkan cinta untuk layanan nyang cukop get."
positive,"I ci a siis batch in sile batch of batch in the stealth, I'm also a sense that also on Riau’s street. I prefer the atmosphere in the batcher suis in a not too crowded, and the place to talk. the food I love the tenderloin, salad, frencfries, and its thoramsu.  Yum with each sense, pah lom voyage is quickly quickly","Lon ci a siis batch lam batch sile batch lam siluman, lon pih saboh rasa yang cit di jalan Riau. Lon leubeh galak suasana lam suis batcher lam hana that rame, dan teumpat untuk peugah haba. makanan nyang lon galak keu lembut, salad, gorengan, dan dada jih.  bim setiap akai, pah lom pengiklan nyoe bagah ."
negative,"Wifi here is always eroror, meaning and drink is a bit expensive, a little fried fried, a little sweet tea, long- ordered milk.","Wifi meunoe sabee zamor, arti dan minuman nyoe agak meuhai agak meuhai, agak goreng bacut, teh nyang mangat bacut, susu nyang panyang-panyang."
negative,"Want to go to the hotel hongkong bukong, not! the last monthly month, I’ve done the message and pay for two rooms. But his hotel didn't meet.","Keuneuk mumang hotel hongkong bungke, hana! buleuen buleuen-buleuen nyang ka u likot, lon ka lon peugot pesan dan lon bayeu dua boh kama. Tapi hotel jih hana meurumpok."
neutral,Instead of the mess of flash goods sale better play a poker online.,Daripada karu meukat barang flash leubeh get meu'en poker online.
neutral,"Unyil Fart, the cake shop provided various bread/aturance measured small bread, very derived in Bogor and Bnung.","Unyil Celah, toko kue nyan geubri macam-macam breuh/sury nyang geu uko ubeut, nyang that geu atoe di Bogor ngon Bnung."
neutral,"I want to help give info, but the internet quota is no longer","Lon neuk bantu bri info, tapi internet jatah kon le ."
negative,"My opinion, this work is eliminated, many useless events. People in their work is also like a schooler.","Pendapat lon, buet nyoe ka geupeugadeh, le that keujadian-keujadian nyang hana guna. Ureueng lam buet awak nyan pih lagee ureung sikula."
positive,"Nostalgia dining homes must be visited, a comfortable place for homes, build a hondandans and wide cars. The food hidden almost everything sweet, what else steak, saslick, and ice cream.","Rumoh-rumoh ureueng nyang meu-ulang-ulang ureueng nyan wajeb geujak, teumpat nyang mangat keu rumoh-rumoh, geupeugot hondadan dan moto nyang luah. Makanan nyang teusöm karap mandum nyang mangat, peu lom steak, saslick, ngon es krim."
neutral,"Family, friend of a office, friend walk, girl, or even a former girlfriend, make this voice awar.","Keluarga, rakan kanto, rakan jak, aneuk dara, atawa bahkan sidroe mantan cewek, peugot su nyoe meuatoe."
neutral,"The place is good, with a very factory concept. Unfortunately, the menu is not clean.","Teumpat nyan jroh, ngon konsep pabrek nyang that. Sayang that, menu jih hana gleh."
negative,"If the Jogja's body is like it no longer repeated out twice. It's just once. Tamong difficult paid, food is also expensive.","Meunyo badan Jogja bak lagee hana geu ulang le dua go. Nyan cuma sigo. Tamong payah bayeu, makanan pih meuhai."
neutral,Many of my families were working as a countrymen's employees,Le dari keluarga lon yang keurija seubagoe peugawe ureung nanggroe
positive,"We eat evening the night in the restaurant and the ministry is quite satisfying. place is also wide, some are in and some are outside. Food water chooses directly from the table that is in the restaurant. there’s a newly fried fresh menu option when you order and many tardicial menu. When waiting i do not long. The presentation is unique because it doesn’t use the plate but use oen.","Kamoe pajoh malam malam di restoran dan kementerian nyan cukop memuaskan. teumpat pih luah, na nyang di dalam dan na nyang di luwa. Ie makanan geupiléh langsong dari meja nyang na lam restoran. na opsi menu segar nyang baroe goreng watee droeneuh neu peusan dan le menu tardicial. Watee preh i hana panyang. Presentasi nyan unik kareuna hana pakek piring tapi pakek oen."
negative,The non-turbed day smile. More responsive,Uroe nyang hana meurugoe nyan. Leubeh respon
positive,"When you want to eat food variations, the choice is always Hanaquent. The location of the place is enough. The choice of food is much, from plain food, burned, reuboh to dessert. It's not already.","Watee neuk pajoh variasi makanan, pilihan nyan sabe Hanaquent. Lokasi teumpat nyan ka sep. Pemilihan makanan nyan le that, dari makanan biasa, tutong, reuboh sampoe makanan penutup. Kon ka."
neutral,"Please find the voucher of two rp two rp 25,000, - for two lucky people in the same day by retweet bniquotes retweet.","Neumita voucher dua rp dua rp 25.000, - keu dua droe ureung meu-untong bak uroe nyang saban ngon retweet bniquet."
negative,"Eat the luxury restore, yum is certainly expensive, but it feels very difficult, quite icare.","Pajoh lom kemewahan lom, yum nyan ka teunte meuhai, tapi rasa jih that brat payah, cukop icare."
neutral,I was shazam: ngat knowing the sounds,Lon shzam: ngat teupeu bunyi-bunyi
positive,"That's good to eat at Redsdifo, just very fierce to eat fish. The fish is new, pleasant, no longer beat. Anyway, the fishwoman delicious. Women robusta coys are steady. Anyway, especially. Redsidfo so my favorite place. To be.","Nyan ka hayeu tapajoh bak redsdifo, cuma that galak pajoh ungkot. Eungkot nyan baro, mangat, hana le puteung. Pokokjih inong eungkt nyan katrk. Inong-inong kuat nyan mantap. Pokok jih terutama. Redsidfo jadi teumpat favorit lon. Jeut."
negative,This is why many telecomsel or indihome also are always troubled! also,Njoë keuh sabab le that telekomunikasi atawa indihome pih sabé meumasalah! sit
positive,I’m going here just to find entertainment when pret to the family. I just drink water with a little meather. Ie drink here is very cheap this compared to in Jakarta.,Lon jak keunoe cuma untuk mita hiburan watee pret keu keluarga. Lon cuma jep ie ngon bacut-bacut. Ie jep disinoe that murah nyoe meunyo tabandeng ngon di Jakarta.
negative,My second month's punishment is very different from the nine months. The spirit is more expensive. Why can get that? It was the first word when it was installed without any other fees and didn't get up down. This can you get until? Be always always.,Hukôman buleuen keudua ulôn that meubeda deungon sikureuëng buleuën. Seumangat leubeh meuhai. Pakon jeut meurumpok nyan? Nyan keuh kata phon watee jipasang hana biaya laen dan hana jitron u miyueb. Nyoe jeut neu teume sampoe? Beu sabe sabe.
negative,"This is not eating Indomie table egg. Eat yesterday in the morning (8), until now still leave the taste! that is not pleasure of Lord.","Nyoe hana pajoh boh telor meja Indomie. Pajoh bunoe beungoh (8), sampe jinoe mantong tinggai tarasa! nyang hana senang keu Tuhan."
positive,"This baso is unique. Babso with different types of content. Some of the cheese contents, squeezed the vegetable and veins. I chose meukang meukang ehmmm tastes in accordance with the name. prices are cheap, the place is also clean.","Basa nyoe unik. Babso ngon macam-macam jeuneh asoe. Padum-padum boh kandungan keju, geu-reumeh sayuran ngon urat. Lon pileh meukang ehmm rasa sesuai ngen nama. yum jih murah, teumpat jih gléh ju."
negative,Concealedly accreed this person,Dipeudong nyang diakresikan ureung nyoe .
neutral,The BNI was raised by the BNI station as well.,BNI geupeubarô lé stasiun BNI cit.
positive,"The taste is when we ate with the fragmented flour, and the sword that makes it miles. Cit steady.","Rasa jih nakeuh watee tanyoe ta pajoh ngon tepung nyang ka meucahya, dan peudeueng nyang jeut keu mil. Cit mantap."
positive,"Noodles are on the lesson. Toe around BEC, center selling gadgets. Here we can enjoy the typical food that will be. Mean nongish can make us appear to weep and eat, because it feels very wise but teumalon to come here and eat again. The noodles are thick and bleed. Content.","Mie na bak peulajaran. Kate di sekitar BEC, pusat meukat gadget. Disinoe jeut ta nikmati makanan khas nyang akan jeut keu. Rab-ram jih ureueng nyang hana geubri saja jeut keu seubab geutanyoe leumah tamoe ngon tapajoh, sabab rasa jih that bijaksana tapi teumalon jak keunoe-teuma pajoh teuma. Mie nyan teubai ngon meudarah. Asoe."
neutral,She drinks ultramilk milk in the broth,Gobnyan jijieb susu ultramilal lam kuah .
negative,That flow yesterday without a selling Yelungt without a profit,Nyan aliran bunoe tan aju di Yeulung sale tan na laba .
neutral,Rayana has opened again branches in sarriainda,Rayana ka geubuka lom cabeung lam sarrianda .
positive,"This place is very known in students. Because it is in addition to yumpi to me cheap according to me, bereh.","Teumpat nyoe that geuturi bak mahasiswa. Karena nyan seulaén yucut ka lon murahan meunurot lon, bereh."
positive,"A variety of art fairs shown on the first floor and the second are quite attractive. Then in the outer leuen there are also the fairs that can be seen. The view of the eyes that thoroughly eyes, and the day of making this place quite a lot of people.","Meubagoe pameran seni nyang geupeuleumah bak lantai phon dan nyang keudua cukop menarik. Lheuh nyan di leuen luwa na sit piasan yang jeut ta kalon. Pemandangan mata nyang meu-ulang-ulang, dan uroe peugot teumpat nyoe cukop le ureung."
negative,"I don’t like the current coaches, the strategy that makes it can’t be used as a opponent of the opponent.","Lon hana galak keu pelatih-pelatih saat nyoe, strategi nyang jeut keu hana jeut dipakek seubagoe lawan dari lawan."
negative,This is the place for those who wait for the house that is shopping. but it is not a place for people who like to eat sweet eat. In Jakarta is very tasty and more delicious food and the price is also far cheaper.,Nyoe atra nyang meupreh awak nyan nyang preh rumoh yaitu beulanja. tapi hana teumpat ureung yang galak pajoh mameh. Di Jakarta nyan that mangat dan leubeh mangat makanan dan yum jih pih jioh leubeh murah.
neutral,"If you complete the shipping transaction, determine the checking back the address on the receipt before leaving the jne of the East cottage.","Meunyo gata tapeuseuleusoe transaksi pengiriman, tapeuteunte checking back alamat bak kwitansi sigohlom ta tinggai jne pondok Timu."
negative,"Soe kicks here, and I'm here. Apparently, each had a job hiding alone. Quite charm!","Soe kicks disino, dan lon nyoe. Rupajih, maseng-maseng na buet meusom sidroe. Cukop pesona!"
negative,"Place is not because you. But Perses were defeated by the PSSM. It’s not good, it’s not good to sleep, not taste because of the PSSM!","Teumpat kon sabab droeneuh. Teutapi Perses ka talô lé PSSM. Hana jroh, hana jroh teungeut, kon rasa gara-gara PSSM!"
neutral,"Boh pulsa ret ttmm bca yesterday at 17.48 to now notice, can help be put? Thank you","Boh pulsa rettm bca bunoe poh 17.48 untuk jinoe perhatikan, jeut keu bantuan untuk dipeuduek? Trimeung geunaseh"
neutral,"Monday morning I were included with the interview activities, before going to my location must message gojek and atmosphere just rain","Senin beungoh lon ka lon peutamong ngon kegiatan wawancara, seugolom lon jak u lokasi lon harus pesan gojek dan suasana cuma ujeun ."
positive,"The most suitable place when searching for food with limited but satisfied funds, here diverse their choices, ranging from the typical food in Indonesia to modern food.","Teumpat nyang paleng cocok watee mita makanan ngon dana nyang terbatas tapi pueh, disinoe meuragam pilihan awak nyan, mulai dari makanan khas di Indonesia sampoe makanan modern."
negative,"I saw many Indonesian users were hit by credit, said.","Lon kalon le ureung pakek Indonesia pih keunong kredit, geupeugah."
positive,"Places that are natural, and a lot of menu, a lot of the right flavor. I liked a sweet corn bandrek, sweet corn is hot-heat. There are various traditional foods that are rarely seen.","Teumpat nyang alami, dan le that menu, le that rasa nyang beutoi. Lon galak keu banddek jagong nyang mangat, jagong nyang mangat ka suum-suum. Na macam-macam makanan tradisional yang jareung takalon."
negative,This Father told no ilop in mind! People stews just think who we pinched. The theory of the pane?,Ayah nyoe hana geu peugah le tanom! Ureueng-ureueng rebusan cuma geupike soe nyang tanyoe cubit. Teori pane nyan?
positive,"The place is grown, Open all day and night, Take to sit eat the cake. the place is seat of a password. man dear many students do there, so rarely empty places.","Teumpat nyan geupula, Buka si uroe ngon malam, Tajak pajoh boh kuweh. teumpat nyan nakeuh teumpat duëk sandi sandang. man sayang jai mahasiswa peugot sinan, jadi jareung teumpat kosong."
negative,I'm so fortunate that I follow the group to take it with gladness,Lon that untong sampoe lon ikot kelompok untuk lon cok deungon seunang hate .
positive,"Beuthat pimpe rots to reach this place but paid with the atmosphere, calm with the atmosphere of the area high, which I happen is normal to eat outside must be very crowded but minusjih no music will live. For food enough to be delicious and the family also enjoyed it.","Beuthat pimpe meuputa untuk troh u teumpat nyoe tapi dibayeu ngon suasana, tenang ngon suasana daerah nyang manyang, nyang keujadian lon normal pajoh di luwa pasti rame tapi minusjih hana musik nyang akan tinggai. Keu makanan nyang cukop mangat mangat dan keuluarga pih galak that."
positive,"That's why you eat with your family enjoying food served with a feeling that he wrote its eleachment after working full day, anyway, very good.","Nyan keuh sabab droeneuh neupajoh ngon keluarga neunikmati makanan nyang dihidang deungon rasa nyang jih tuleh eleachment lheuh keurija full uroe, pokok jih that get."
positive,"Go to this restaurant never bored, what else on the evening of our Sunday is a family that loves its music live. The atmosphere also does not change from year to year. Edgesived foods are also remained the same, ranging from eropa menu to the typical indonesian menu remained. The portion is not lost.","Jak u restoran nyoe hana bosan, peu lom bak malam uroe Minggu kamoe nakeuh keluarga nyang galak keu musik jih. Suasana pih hana meu ubah dari thon jeut keu thon. Makanan nyang ka bertentangan pih teutap saban, mulai dari menu eropa sampoe menu indonesia khas teutap. Bagian nyan hana gadôh."
negative,If you see the face of this person is also angry with,Meunyo takalon muka ureung nyoe sit ka beungeh ng .
negative,Indian food for me is unpleasant. That many spices are very spices.,Makanan India keu lon hana mangat. Bah pih le bumbu nyang that reumpah.
negative,"You man General reached this place for night and no other restoration that opens. Apparently the o'clock in 10 (ten) night is still priestly, full parking places and placed place to sit because of the full. People work because to hek face to meukrot. Alahai. Finally our food came to the hotel.","Kamoe mangel Jeundral troh u teumpat nyoe keu malam dan hana restorasi laen nyang teubuka. Rupajih o'clock lam 10 (siploh) malam mantong jujoe, teumpat parkir punoh dan teumpat teumpat duek gara-gara ka peunoh. Ureung keurija saweub hek meuhadab keu meukrot. Alahai. Akhéjih peunajôh kamoë trôk bak hotel."
neutral,"Ohh yeah, I wanted an automated resi printing feature.","Ohh ya, lon keuneuk saboh fitur cetak resi otomatis."
neutral,Earlier this year devoteed for the cultural formation of the council cooperation with the work of workshop,Awai thon nyoe ka geubri keu pembentukan budaya kerjasama dewan deungon buet bengkel .
neutral,by buying Morinaga chilikid and Chil School,ngön bloe capiek murina dan Sikula Chil .
negative,Now tourists who like to be disappointed with a ambon bay condition that looks beautiful though a dirty,Jinoe wisatawan nyang galak keucewa ngon kondisi teluk abon nyang deuh lagak meskipun sidroe kotor
positive,"Recommendation eats bugoy ala Indonesia, choice of food st stay showing show again. Most in the form of fried, for example, the inner, chicken, fried, fried sheep etc. eating foods using the old model ala before zinc, zinc, zinc class, remember the past, fast service. Awesome","Rekomendasi jipajoh bugoy ala Indonesia, makanan st stat stay peutunyok lom. Paleng le lam bentuk goreng, miseu jih, dalam, manok, goreng, goreng bubiri dll pajoh makanan nyang pakek model tuha segohlom seng, seng, glah seng, ingat masa jameun, layanan bagah. Hayeu"
positive,"The place is to sit, very courageous when the wind is hit. The concept of the place is beautiful, vip room is very good. Instagramable is very place. Faith to sit-see with friends, family, girlfriend. The cook is not less, yum is not expensive. Kak included that.","Teumpat jih duek, that beurani wate jiteupok angen. Konsep teumpat nyan lagak, ruang vip that jroh. Instagramable that teumpat. Iman keu sit-kalon ngon rakan, keluarga, cewek. Yang masak pih hana kureung, yum hana meuhai. Kak na aso atra nyan."
negative,"It is old bangang that is the land is not the-thee, the worst bad man.","Supat ka tuha bangang nyang tanoh nyan kon-thee, nyang paleng brok brok."
neutral,"There is no sunlight and lemon, garnier men turbo oil control is also blending soap after the magun, bit it is licensed after oil hits.","Hana cahya mata uroe ngon boh limeng, garnier agam turbo kontrol minyeuk pih meucampue sabun lheuh magun, bit ji izin lheuh hit minyeuk."
positive,"Batagor Kingsley was very pleasant and my house of all my homes were also fierce. Every time goes to Bandung, family and my friends always ask to buy Batagor Kingsley","Batagor Kingsley that mangat dan rumoh lon mandum rumoh lon pih galak that. Tiep-tiep go jak u Bandong, keluarga dan rakan rakan lon sabe-sabe lakee bloe Batagor Kingsley"
positive,"the best coffee here is a knife coffee and banana coffee. coffee mixed with the righteous not a spirit of my taste is lost, pu to my tongue who likes coffee mixed with. the variety of foods are also delicious, which I love the fried potatoes for a pretty cheap price","kupi nyang paleng jroh disinoe nakeuh kupi parang ngon kupi pisang. kupi jampu ngon yg soleh kon seumangat lon rasa ka gadoh, pu keu lidah lon yang galak kupi jampu ngon. macam-macam makanan pih mangat, nyang lon galak keu kentang goreng ngon harga nyang cukop murah ."
neutral,He died with a fried noodles although that if that did not troe if only one.,Gobnyan mate ngon mie goreng bah pih nyan meunyo nyan hana troe meunyo saboh mantong.
